#      time         order        t            tair         tout      
  0.000000000       1.0000       2.1000       2.1000       16.000    
 0.1600000000       1.0000       2.1000       2.1000       16.000    
 0.3200000000       1.0000       2.1000       2.1000       16.000    
 0.3641584608       1.0000       2.1000       2.1000       16.000    
 0.3641584636       1.0000       2.1000       2.1000       16.000    
 0.6201584636       1.0000       2.1000       2.1000       16.000    
 0.8761584636       1.0000       2.1000       2.1000       16.000    
  1.388158464       1.0000       2.2164       2.2164       16.000    
  2.412158464       1.0000       2.6473       2.6473       16.000    
  3.912158464       1.0000       2.7264       2.7264       16.000    
  5.412158464       1.0000       3.0122       3.0122       16.000    
  6.912158464       1.0000       3.7824       3.7824       16.000    
  8.412158464       1.0000       4.3061       4.3061       16.000    
  9.912158464       1.0000       5.0561       5.0561       16.000    
  11.41215846       1.0000       6.3824       6.3824       16.000    
  12.91215846       1.0000       7.0473       7.0473       16.000    
  14.41215846       1.0000       7.0588       7.0588       16.000    
  15.91215846       1.0000       6.5439       6.5439       16.000    
  17.41215846       1.0000       6.8236       6.8236       16.000    
  18.91215846       1.0000       7.8209       7.8209       16.000    
  20.41215846       1.0000       7.7054       7.7054       16.000    
  21.91215846       1.0000       7.0000       7.0000       16.000    
  23.41215846       1.0000       6.9649       6.9649       16.000    
  24.37197845       1.0000       7.1628       7.1628       16.000    
  24.37197845       1.0000       7.1628       7.1628       16.000    
  26.01037845       1.0000       7.0000       7.0000       16.000    
  27.51037845       1.0000       6.7958       6.7958       16.000    
  29.01037845       1.0000       6.1010       6.1010       16.000    
  30.51037845       1.0000       6.1490       6.1490       16.000    
  32.01037845       1.0000       6.3021       6.3021       16.000    
  33.51037845       1.0000       6.4490       6.4490       16.000    
  34.92401620       1.0000       7.1392       7.1392       16.000    
  36.42401620       1.0000       7.3152       7.3152       16.000    
  37.92401620       1.0000       7.5696       7.5696       16.000    
  39.10722368       1.0000       7.0536       7.0536       16.000    
  40.35390852       1.0000       7.0753       7.0753       16.000    
  41.85390852       1.0000       6.3854       6.3854       16.000    
  43.35390852       1.0000       6.8584       6.8584       16.000    
  44.85390852       1.0000       6.5146       6.5146       16.000    
  46.35390852       1.0000       7.3000       7.3000       16.000    
  47.85390852       1.0000       6.6169       6.6169       16.000    
  48.37072906       1.0000       6.5000       6.5000       16.000    
  48.37072906       1.0000       6.5000       6.5000       16.000    
  50.77072906       1.0000       5.8376       5.8376       16.000    
  52.27072906       1.0000       7.5437       7.5437       16.000    
  53.77072906       1.0000       8.4312       8.4312       16.000    
  55.27072906       1.0000       8.1563       8.1563       16.000    
  56.77072906       1.0000       7.8854       7.8854       16.000    
  58.27072906       1.0000       7.5751       7.5751       16.000    
  59.77072906       1.0000       6.3146       6.3146       16.000    
  61.27072906       1.0000       5.4271       5.4271       16.000    
  62.77072906       1.0000       5.3459       5.3459       16.000    
  64.27072906       1.0000       6.2000       6.2000       16.000    
  65.77072906       1.0000       6.1229       6.1229       16.000    
  67.27072906       1.0000       5.6000       5.6000       16.000    
  68.77072906       1.0000       5.2917       5.2917       16.000    
  70.27072906       1.0000       4.3978       4.3978       16.000    
  71.77072906       1.0000       4.8917       4.8917       16.000    
  72.38685027       1.0000       3.8329       3.8329       16.000    
  72.38685027       1.0000       3.8329       3.8329       16.000    
  74.78685027       1.0000       3.1147       3.1147       16.000    
  76.28685027       1.0000       3.6713       3.6713       16.000    
  77.78685027       1.0000       3.8361       3.8361       16.000    
  79.28685027       1.0000       3.9574       3.9574       16.000    
  80.78685027       1.0000       3.3131       3.3131       16.000    
  82.28685027       1.0000       2.4853       2.4853       16.000    
  83.78685027       1.0000       2.3574       2.3574       16.000    
  85.28685027       1.0000       2.2984       2.2984       16.000    
  86.78685027       1.0000      0.35578      0.35578       16.000    
  88.28685027       1.0000      0.82948      0.82948       16.000    
  89.78685027       1.0000       1.4000       1.4000       16.000    
  91.28685027       1.0000       1.3574       1.3574       16.000    
  92.78685027       1.0000       1.8147       1.8147       16.000    
  94.28685027       1.0000       1.9147       1.9147       16.000    
  95.78685027       1.0000       2.7508       2.7508       16.000    
  96.39400625       1.0000       2.8606       2.8606       16.000    
  96.39400625       1.0000       2.8606       2.8606       16.000    
  98.79400625       1.0000       3.1176       3.1176       16.000    
  100.2940063       1.0000       3.1058       3.1058       16.000    
  101.7940063       1.0000       3.5206       3.5206       16.000    
  103.2940063       1.0000       3.0472       3.0472       16.000    
  104.7940063       1.0000       3.2322       3.2322       16.000    
  106.2940063       1.0000       3.3352       3.3352       16.000    
  107.7940063       1.0000       5.4880       5.4880       16.000    
  109.2940063       1.0000       4.5120       4.5120       16.000    
  110.7940063       1.0000       3.0206       3.0206       16.000    
  112.2940063       1.0000       2.2118       2.2118       16.000    
  113.7940063       1.0000       1.3648       1.3648       16.000    
  115.2940063       1.0000       1.3646       1.3646       16.000    
  116.7940063       1.0000       3.1116       3.1116       16.000    
  118.2940063       1.0000       2.7236       2.7236       16.000    
  119.7940063       1.0000       2.0618       2.0618       16.000    
  120.4010897       1.0000       2.2407       2.2407       16.000    
  120.4010897       1.0000       2.2407       2.2407       16.000    
  122.8010897       1.0000       1.1597       1.1597       16.000    
  124.3010897       1.0000      0.50858      0.50858       16.000    
  125.8010897       1.0000      0.64142      0.64142       16.000    
  126.7571571       1.0000     -8.43042E-02 -8.43042E-02   16.000    
  126.7571571       1.0000     -8.43042E-02 -8.43042E-02   16.000    
  129.1571571       1.0000     -0.51141     -0.51141       16.000    
  129.6233333       1.0000      4.80000E-02  4.80000E-02   16.000    
  129.6233333       1.0000      4.80000E-02  4.80000E-02   16.000    
  131.5433333       1.0000       2.1040       2.1040       16.000    
  133.0433333       1.0000       3.9740       3.9740       16.000    
  134.5433333       1.0000       3.2370       3.2370       16.000    
  136.0433333       1.0000       2.6217       2.6217       16.000    
  137.5433333       1.0000       3.2087       3.2087       16.000    
  139.0433333       1.0000       3.2827       3.2827       16.000    
  140.5433333       1.0000       3.5520       3.5520       16.000    
  142.0433333       1.0000       6.1870       6.1870       16.000    
  143.5433333       1.0000       5.8457       5.8457       16.000    
  144.4080312       1.0000       6.0448       6.0448       16.000    
  144.4080312       1.0000       6.0448       6.0448       16.000    
  146.8080312       1.0000       5.7344       5.7344       16.000    
  148.3080312       1.0000       5.0540       5.0540       16.000    
  149.8080312       1.0000       5.2384       5.2384       16.000    
  151.3080312       1.0000       5.6536       5.6536       16.000    
  152.8080312       1.0000       5.5848       5.5848       16.000    
  154.3080312       1.0000       6.0232       6.0232       16.000    
  155.8080312       1.0000       6.2192       6.2192       16.000    
  157.3080312       1.0000       6.5616       6.5616       16.000    
  158.8080312       1.0000       6.0536       6.0536       16.000    
  160.3080312       1.0000       5.2768       5.2768       16.000    
  161.8080312       1.0000       4.8384       4.8384       16.000    
  163.3080312       1.0000       4.6692       4.6692       16.000    
  164.8080312       1.0000       3.9536       3.9536       16.000    
  166.3080312       1.0000       3.2924       3.2924       16.000    
  167.8080312       1.0000       3.8232       3.8232       16.000    
  168.4149315       1.0000       3.8585       3.8585       16.000    
  168.4149315       1.0000       3.8585       3.8585       16.000    
  170.8149315       1.0000       3.7815       3.7815       16.000    
  172.3149315       1.0000       2.8906       2.8906       16.000    
  173.8149315       1.0000       1.7555       1.7555       16.000    
  175.3149315       1.0000       3.3000       3.3000       16.000    
  176.8149315       1.0000       3.1370       3.1370       16.000    
  178.3149315       1.0000       3.0685       3.0685       16.000    
  179.8149315       1.0000       3.5705       3.5705       16.000    
  181.3149315       1.0000       4.3630       4.3630       16.000    
  182.8149315       1.0000       4.5000       4.5000       16.000    
  184.3149315       1.0000       3.7425       3.7425       16.000    
  185.8149315       1.0000       4.1334       4.1334       16.000    
  187.3149315       1.0000       3.7315       3.7315       16.000    
  188.8149315       1.0000       3.6370       3.6370       16.000    
  190.3149315       1.0000       3.9945       3.9945       16.000    
  191.8149315       1.0000       4.3630       4.3630       16.000    
  192.4216772       1.0000       4.5687       4.5687       16.000    
  192.4216772       1.0000       4.5687       4.5687       16.000    
  194.8216772       1.0000       11.175       11.175       16.000    
  196.3216772       1.0000       11.764       11.764       16.000    
  197.8216772       1.0000       11.818       11.818       16.000    
  199.3216772       1.0000       12.264       12.264       16.000    
  200.8216772       1.0000       12.647       12.647       16.000    
  202.3216772       1.0000       12.900       12.900       16.000    
  203.8216772       1.0000       12.982       12.982       16.000    
  205.3216772       1.0000       12.832       12.832       16.000    
  206.8216772       1.0000       12.900       12.900       16.000    
  208.3216772       1.0000       12.900       12.900       16.000    
  209.8216772       1.0000       12.653       12.653       16.000    
  211.3216772       1.0000       12.707       12.707       16.000    
  212.8216772       1.0000       12.136       12.136       16.000    
  214.3216772       1.0000       12.432       12.432       16.000    
  215.8216772       1.0000       12.500       12.500       16.000    
  216.4282981       1.0000       12.072       12.072       16.000    
  216.4282981       1.0000       12.072       12.072       16.000    
  218.8282981       1.0000       12.266       12.266       16.000    
  220.3282981       1.0000       12.134       12.134       16.000    
  221.8282981       1.0000       12.414       12.414       16.000    
  223.3282981       1.0000       12.069       12.069       16.000    
  224.8282981       1.0000       11.883       11.883       16.000    
  226.3282981       1.0000       11.800       11.800       16.000    
  227.8282981       1.0000       11.966       11.966       16.000    
  229.3282981       1.0000       11.831       11.831       16.000    
  230.8282981       1.0000       12.100       12.100       16.000    
  232.3282981       1.0000       11.802       11.802       16.000    
  233.8282981       1.0000       11.517       11.517       16.000    
  235.3282981       1.0000       11.528       11.528       16.000    
  236.8282981       1.0000       12.117       12.117       16.000    
  238.3282981       1.0000       12.100       12.100       16.000    
  239.8282981       1.0000       11.934       11.934       16.000    
  240.4347882       1.0000       11.378       11.378       16.000    
  240.4347882       1.0000       11.378       11.378       16.000    
  242.8347882       1.0000       10.950       10.950       16.000    
  244.3347882       1.0000       11.067       11.067       16.000    
  245.8347882       1.0000       11.283       11.283       16.000    
  247.3347882       1.0000       10.699       10.699       16.000    
  248.8347882       1.0000       9.9661       9.9661       16.000    
  250.3347882       1.0000       10.167       10.167       16.000    
  251.8347882       1.0000       11.084       11.084       16.000    
  253.3347882       1.0000       11.800       11.800       16.000    
  254.8347882       1.0000       11.016       11.016       16.000    
  256.3347882       1.0000       11.500       11.500       16.000    
  257.8347882       1.0000       11.050       11.050       16.000    
  259.3347882       1.0000       10.499       10.499       16.000    
  260.8347882       1.0000       9.6826       9.6826       16.000    
  262.3347882       1.0000       8.8330       8.8330       16.000    
  263.8347882       1.0000       8.3661       8.3661       16.000    
  264.4411417       1.0000       8.3882       8.3882       16.000    
  264.4411417       1.0000       8.3882       8.3882       16.000    
  266.8411417       1.0000       7.7953       7.7953       16.000    
  268.3411417       1.0000       7.4589       7.4589       16.000    
  269.8411417       1.0000       7.4729       7.4729       16.000    
  271.3411417       1.0000       8.5753       8.5753       16.000    
  272.8411417       1.0000       8.9635       8.9635       16.000    
  274.3411417       1.0000       10.007       10.007       16.000    
  275.8411417       1.0000       11.189       11.189       16.000    
  277.3411417       1.0000       10.666       10.666       16.000    
  278.8411417       1.0000       10.516       10.516       16.000    
  280.3411417       1.0000       9.7953       9.7953       16.000    
  281.8411417       1.0000       9.1477       9.1477       16.000    
  283.3411417       1.0000       8.4659       8.4659       16.000    
  284.8411417       1.0000       8.3159       8.3159       16.000    
  286.3411417       1.0000       7.1341       7.1341       16.000    
  287.8411417       1.0000       7.4523       7.4523       16.000    
  288.4473531       1.0000       6.4264       6.4264       16.000    
  288.4473531       1.0000       6.4264       6.4264       16.000    
  290.8473531       1.0000       4.1121       4.1121       16.000    
  292.3473531       1.0000       2.4526       2.4526       16.000    
  293.8473531       1.0000       2.2237       2.2237       16.000    
  295.3473531       1.0000       3.0737       3.0737       16.000    
  296.8473531       1.0000       4.0779       4.0779       16.000    
  298.3473531       1.0000       3.9431       3.9431       16.000    
  299.8473531       1.0000       4.8237       4.8237       16.000    
  301.3473531       1.0000       5.8000       5.8000       16.000    
  302.8473531       1.0000       5.6305       5.6305       16.000    
  304.3473531       1.0000       5.5653       5.5653       16.000    
  305.8473531       1.0000       5.3305       5.3305       16.000    
  307.3473531       1.0000       5.0653       5.0653       16.000    
  308.8473531       1.0000       5.1695       5.1695       16.000    
  310.3473531       1.0000       5.0305       5.0305       16.000    
  311.8473531       1.0000       4.8153       4.8153       16.000    
  312.4534167       1.0000       4.6640       4.6640       16.000    
  312.4534167       1.0000       4.6640       4.6640       16.000    
  314.8534167       1.0000       4.4147       4.4147       16.000    
  316.3534167       1.0000       4.3233       4.3233       16.000    
  317.8534167       1.0000       3.8293       3.8293       16.000    
  319.3534167       1.0000       3.9474       3.9474       16.000    
  320.8534167       1.0000       3.8879       3.8879       16.000    
  322.3534167       1.0000       5.1767       5.1767       16.000    
  323.8534167       1.0000       6.6948       6.6948       16.000    
  325.3534167       1.0000       6.6767       6.6767       16.000    
  326.8333424       1.0000       7.2500       7.2500       16.000    
  328.3333424       1.0000       6.7000       6.7000       16.000    
  329.7533708       1.0000       6.2740       6.2740       16.000    
  331.2533708       1.0000       6.2507       6.2507       16.000    
  332.7533708       1.0000       5.7973       5.7973       16.000    
  334.2533708       1.0000       5.0733       5.0733       16.000    
  335.7533708       1.0000       4.3233       4.3233       16.000    
  336.4596253       1.0000       4.0621       4.0621       16.000    
  336.4596253       1.0000       4.0621       4.0621       16.000    
  338.8596253       1.0000       3.8000       3.8000       16.000    
  340.3596253       1.0000       3.7921       3.7921       16.000    
  341.8596253       1.0000       3.7719       3.7719       16.000    
  343.3596253       1.0000       3.7079       3.7079       16.000    
  344.8596253       1.0000       5.7912       5.7912       16.000    
  346.3596253       1.0000       6.7000       6.7000       16.000    
  347.8596253       1.0000       6.7860       6.7860       16.000    
  349.3596253       1.0000       6.8921       6.8921       16.000    
  350.8596253       1.0000       6.5281       6.5281       16.000    
  352.3596253       1.0000       6.4921       6.4921       16.000    
  353.8596253       1.0000       6.5579       6.5579       16.000    
  355.3596253       1.0000       6.0281       6.0281       16.000    
  356.8596253       1.0000       5.4702       5.4702       16.000    
  358.3596253       1.0000       4.3807       4.3807       16.000    
  359.8596253       1.0000       1.9825       1.9825       16.000    
  360.4650790       1.0000       1.0559       1.0559       16.000    
  360.4650790       1.0000       1.0559       1.0559       16.000    
  362.8650790       1.0000      0.44841      0.44841       16.000    
  364.3650790       1.0000       1.6921       1.6921       16.000    
  365.8650790       1.0000       1.9405       1.9405       16.000    
  367.3650790       1.0000       2.5460       2.5460       16.000    
  368.8650790       1.0000       4.0976       4.0976       16.000    
  370.3650790       1.0000       5.3556       5.3556       16.000    
  371.7321737       1.0000       6.3125       6.3125       16.000    
  373.2321737       1.0000       6.8303       6.8303       16.000    
  374.7321737       1.0000       6.3803       6.3803       16.000    
  376.2321737       1.0000       5.0143       5.0143       16.000    
  377.4843586       1.0000       4.0609       4.0609       16.000    
  378.9843586       1.0000       3.6016       3.6016       16.000    
  380.4843586       1.0000       4.1453       4.1453       16.000    
  381.9843586       1.0000       3.6109       3.6109       16.000    
  383.4843586       1.0000       3.5328       3.5328       16.000    
  384.4705172       1.0000       3.5354       3.5354       16.000    
  384.4705172       1.0000       3.5354       3.5354       16.000    
  386.8705172       1.0000       4.0871       4.0871       16.000    
  388.3705172       1.0000       5.0853       5.0853       16.000    
  389.8705172       1.0000       5.0518       5.0518       16.000    
  391.3705172       1.0000       4.5629       4.5629       16.000    
  392.8705172       1.0000       6.5022       6.5022       16.000    
  394.3705172       1.0000       7.4482       7.4482       16.000    
  395.8705172       1.0000       7.7871       7.7871       16.000    
  397.3705172       1.0000       7.7371       7.7371       16.000    
  398.8705172       1.0000       8.0612       8.0612       16.000    
  400.3705172       1.0000       7.6741       7.6741       16.000    
  401.8705172       1.0000       5.1014       5.1014       16.000    
  403.3705172       1.0000       2.1000       2.1000       16.000    
  404.8705172       1.0000       2.1000       2.1000       16.000    
  406.3705172       1.0000       2.5112       2.5112       16.000    
  407.8705172       1.0000       2.8741       2.8741       16.000    
  408.4760918       1.0000       2.9476       2.9476       16.000    
  408.4760918       1.0000       2.9476       2.9476       16.000    
  410.8760918       1.0000       3.3876       3.3876       16.000    
  412.3760918       1.0000       3.8128       3.8128       16.000    
  413.8760918       1.0000       4.0876       4.0876       16.000    
  415.3760918       1.0000       4.6752       4.6752       16.000    
  416.8760918       1.0000       5.0628       5.0628       16.000    
  418.3760918       1.0000       5.5128       5.5128       16.000    
  419.8760918       1.0000       5.8752       5.8752       16.000    
  421.3760918       1.0000       6.1633       6.1633       16.000    
  422.8760918       1.0000       6.6876       6.6876       16.000    
  424.3760918       1.0000       6.4248       6.4248       16.000    
  425.8760918       1.0000       5.8620       5.8620       16.000    
  427.3760918       1.0000       5.7248       5.7248       16.000    
  428.8760918       1.0000       4.8115       4.8115       16.000    
  430.3760918       1.0000       3.8248       3.8248       16.000    
  431.8760918       1.0000       3.3496       3.3496       16.000    
  432.4813407       1.0000       3.1075       3.1075       16.000    
  432.4813407       1.0000       3.1075       3.1075       16.000    
  434.8813407       1.0000       2.4237       2.4237       16.000    
  436.3813407       1.0000       2.0475       2.0475       16.000    
  437.8813407       1.0000       1.6237       1.6237       16.000    
  439.3813407       1.0000      0.25679      0.25679       16.000    
  439.7066667       1.0000     -3.60000E-02 -3.60000E-02   16.000    
  439.7066667       1.0000     -3.60000E-02 -3.60000E-02   16.000    
  441.0467748       1.0000     -0.35790     -0.35790       16.000    
  441.4844444       1.0000      3.60000E-02  3.60000E-02   16.000    
  441.4844444       1.0000      3.60000E-02  3.60000E-02   16.000    
  441.6988617       1.0000      0.22898      0.22898       16.000    
  441.9132790       1.0000      0.42195      0.42195       16.000    
  442.3421136       1.0000      0.80790      0.80790       16.000    
  442.8684860       1.0000       1.2816       1.2816       16.000    
  443.9212306       1.0000       2.1370       2.1370       16.000    
  445.4212306       1.0000       2.8842       2.8842       16.000    
  446.9212306       1.0000       2.7236       2.7236       16.000    
  448.0575785       1.0000       1.7367       1.7367       16.000    
  449.1821223       1.0000      0.68179      0.68179       16.000    
  450.6821223       1.0000      0.12251      0.12251       16.000    
  452.0441044       1.0000      0.79118      0.79118       16.000    
  453.5441044       1.0000      0.38236      0.38236       16.000    
  454.5400000       1.0000     -1.60000E-02 -1.60000E-02   16.000    
  454.5400000       1.0000     -1.60000E-02 -1.60000E-02   16.000    
  455.2261354       1.0000     -0.29045     -0.29045       16.000    
  455.9122707       1.0000     -0.56491     -0.56491       16.000    
  456.4864999       1.0000     -0.50270     -0.50270       16.000    
  456.4864999       1.0000     -0.50270     -0.50270       16.000    
  457.1882091       1.0000     -0.19297     -0.19297       16.000    
  457.4036364       1.0000      4.40000E-02  4.40000E-02   16.000    
  457.4036364       1.0000      4.40000E-02  4.40000E-02   16.000    
  457.9650037       1.0000      0.66150      0.66150       16.000    
  458.2962963       1.0000     -0.10000     -0.10000       16.000    
  458.2962963       1.0000     -0.10000     -0.10000       16.000    
  458.7453902       1.0000      -1.3126      -1.3126       16.000    
  459.1944840       1.0000      -2.3112      -2.3112       16.000    
  460.0926717       1.0000      -3.6371      -3.6371       16.000    
  461.5926717       1.0000      -4.0593      -4.0593       16.000    
  463.0926717       1.0000      -3.9019      -3.9019       16.000    
  464.5926717       1.0000      -4.0703      -4.0703       16.000    
  466.0926717       1.0000      -2.9147      -2.9147       16.000    
  467.5926717       1.0000     -0.21099     -0.21099       16.000    
  467.7733333       1.0000      6.00000E-02  6.00000E-02   16.000    
  467.7733333       1.0000      6.00000E-02  6.00000E-02   16.000    
  469.2104337       1.0000      0.70000      0.70000       16.000    
  470.6475340       1.0000      0.76475      0.76475       16.000    
  472.1475340       1.0000       1.3590       1.3590       16.000    
  473.6475340       1.0000       1.9590       1.9590       16.000    
  475.1475340       1.0000       2.9590       2.9590       16.000    
  476.6475340       1.0000       3.4943       3.4943       16.000    
  478.1475340       1.0000       3.9443       3.9443       16.000    
  479.6475340       1.0000       4.1352       4.1352       16.000    
  480.4918726       1.0000       4.0508       4.0508       16.000    
  480.4918726       1.0000       4.0508       4.0508       16.000    
  482.7912331       1.0000       3.5582       3.5582       16.000    
  484.2912331       1.0000       3.8000       3.8000       16.000    
  485.7912331       1.0000       3.7209       3.7209       16.000    
  487.2912331       1.0000       4.0874       4.0874       16.000    
  488.7912331       1.0000       4.7747       4.7747       16.000    
  490.2912331       1.0000       5.2582       5.2582       16.000    
  491.7912331       1.0000       5.4000       5.4000       16.000    
  493.2912331       1.0000       5.9582       5.9582       16.000    
  494.7912331       1.0000       6.8912       6.8912       16.000    
  496.2912331       1.0000       6.7291       6.7291       16.000    
  497.7912331       1.0000       7.0374       7.0374       16.000    
  499.2912331       1.0000       7.8000       7.8000       16.000    
  500.7912331       1.0000       8.5912       8.5912       16.000    
  502.2912331       1.0000       9.4747       9.4747       16.000    
  503.7912331       1.0000       10.058       10.058       16.000    
  504.4963250       1.0000       10.348       10.348       16.000    
  504.4963250       1.0000       10.348       10.348       16.000    
  506.8963250       1.0000       10.121       10.121       16.000    
  508.3963250       1.0000       10.040       10.040       16.000    
  509.8963250       1.0000       10.190       10.190       16.000    
  511.3963250       1.0000       10.260       10.260       16.000    
  512.8963250       1.0000       10.200       10.200       16.000    
  514.3963250       1.0000       9.9189       9.9189       16.000    
  515.8963250       1.0000       10.190       10.190       16.000    
  517.3963250       1.0000       10.219       10.219       16.000    
  518.8963250       1.0000       10.400       10.400       16.000    
  520.3963250       1.0000       10.200       10.200       16.000    
  521.8963250       1.0000       10.021       10.021       16.000    
  523.3963250       1.0000       9.6811       9.6811       16.000    
  524.8963250       1.0000       8.8726       8.8726       16.000    
  526.3963250       1.0000       8.8018       8.8018       16.000    
  527.8963250       1.0000       8.2311       8.2311       16.000    
  528.5005293       1.0000       8.0498       8.0498       16.000    
  528.5005293       1.0000       8.0498       8.0498       16.000    
  530.9005293       1.0000       7.9901       7.9901       16.000    
  532.4005293       1.0000       7.6202       7.6202       16.000    
  533.9005293       1.0000       7.7099       7.7099       16.000    
  535.4005293       1.0000       7.4798       7.4798       16.000    
  536.9005293       1.0000       7.4801       7.4801       16.000    
  538.4005293       1.0000       8.0801       8.0801       16.000    
  539.9005293       1.0000       8.0199       8.0199       16.000    
  541.4005293       1.0000       6.9997       6.9997       16.000    
  542.9005293       1.0000       6.4298       6.4298       16.000    
  544.4005293       1.0000       5.5796       5.5796       16.000    
  545.9005293       1.0000       4.9199       4.9199       16.000    
  547.4005293       1.0000       4.2199       4.2199       16.000    
  548.9005293       1.0000       3.7398       3.7398       16.000    
  550.4005293       1.0000       2.8597       2.8597       16.000    
  551.9005293       1.0000       2.0497       2.0497       16.000    
  552.5048566       1.0000       1.2932       1.2932       16.000    
  552.5048566       1.0000       1.2932       1.2932       16.000    
  553.1592308       1.0000      0.36115      0.36115       16.000    
  553.4400000       1.0000     -6.00000E-02 -6.00000E-02   16.000    
  553.4400000       1.0000     -6.00000E-02 -6.00000E-02   16.000    
  553.9634994       1.0000     -0.84525     -0.84525       16.000    
  554.4869988       1.0000     -2.34021E-02 -2.34021E-02   16.000    
  554.5520827       1.0000      9.37489E-02  9.37489E-02   16.000    
  554.5520827       1.0000      9.37489E-02  9.37489E-02   16.000    
  555.3896818       1.0000      0.93897      0.93897       16.000    
  556.2272808       1.0000       1.1364       1.1364       16.000    
  557.7272808       1.0000       1.3818       1.3818       16.000    
  559.2272808       1.0000       2.0318       2.0318       16.000    
  560.7272808       1.0000       2.0182       2.0182       16.000    
  562.2272808       1.0000       1.5818       1.5818       16.000    
  563.7272808       1.0000       3.0000       3.0000       16.000    
  565.2272808       1.0000       4.4364       4.4364       16.000    
  566.7272808       1.0000       4.7545       4.7545       16.000    
  568.2272808       1.0000       3.5454       3.5454       16.000    
  569.7272808       1.0000       2.0727       2.0727       16.000    
  571.2272808       1.0000       2.4864       2.4864       16.000    
  572.7272808       1.0000       3.6545       3.6545       16.000    
  574.2272808       1.0000       3.3318       3.3318       16.000    
  575.7272808       1.0000       1.7636       1.7636       16.000    
  576.5094888       1.0000       2.2057       2.2057       16.000    
  576.5094888       1.0000       2.2057       2.2057       16.000    
  577.8496473       1.0000       3.0948       3.0948       16.000    
  579.1898057       1.0000       1.1306       1.1306       16.000    
  579.6000000       1.0000     -0.10000     -0.10000       16.000    
  579.6000000       1.0000     -0.10000     -0.10000       16.000    
  581.7442536       1.0000      -2.2233      -2.2233       16.000    
  583.2442536       1.0000      -2.3756      -2.3756       16.000    
  584.7442536       1.0000      -2.0023      -2.0023       16.000    
  586.2164706       1.0000      6.80000E-02  6.80000E-02   16.000    
  586.2164706       1.0000      6.80000E-02  6.80000E-02   16.000    
  588.6164706       1.0000       3.8014       3.8014       16.000    
  590.1164706       1.0000       5.9233       5.9233       16.000    
  591.2670941       1.0000       5.7261       5.7261       16.000    
  592.5466117       1.0000       4.2080       4.2080       16.000    
  593.6188167       1.0000       2.8718       2.8718       16.000    
  595.0456314       1.0000      0.81786      0.81786       16.000    
  595.5331047       1.0000     -5.95884E-02 -5.95884E-02   16.000    
  595.5331047       1.0000     -5.95884E-02 -5.95884E-02   16.000    
  597.9331047       1.0000      -2.9197      -2.9197       16.000    
  599.4331047       1.0000      -3.0764      -3.0764       16.000    
  600.5127163       1.0000      -4.0076      -4.0076       16.000    
  600.5127163       1.0000      -4.0076      -4.0076       16.000    
  602.9127163       1.0000      -4.7476      -4.7476       16.000    
  604.4127163       1.0000      -5.0175      -5.0175       16.000    
  605.9127163       1.0000      -6.2691      -6.2691       16.000    
  607.4127163       1.0000      -5.9302      -5.9302       16.000    
  608.9127163       1.0000      -6.1262      -6.1262       16.000    
  610.4127163       1.0000      -3.4682      -3.4682       16.000    
  611.9127163       1.0000     -0.26584     -0.26584       16.000    
  612.1459317       1.0000      3.13385E-02  3.13385E-02   16.000    
  612.1459317       1.0000      3.13385E-02  3.13385E-02   16.000    
  614.5459317       1.0000       2.1000       2.1000       16.000    
  616.0459317       1.0000       1.5000       1.5000       16.000    
  617.5459317       1.0000       1.4454       1.4454       16.000    
  619.0459317       1.0000      0.40919      0.40919       16.000    
  620.5459317       1.0000      0.65459      0.65459       16.000    
  622.0459317       1.0000       1.1954       1.1954       16.000    
  623.5459317       1.0000       1.4276       1.4276       16.000    
  624.5166146       1.0000       1.8550       1.8550       16.000    
  624.5166146       1.0000       1.8550       1.8550       16.000    
  626.9166146       1.0000       1.5250       1.5250       16.000    
  628.4166146       1.0000       1.6833       1.6833       16.000    
  629.9166146       1.0000       2.0750       2.0750       16.000    
  631.4166146       1.0000       2.1833       2.1833       16.000    
  632.9166146       1.0000       2.6666       2.6666       16.000    
  633.2166146       1.0000       2.8516       2.8516       16.000    
  633.8166146       1.0000       3.2716       3.2716       16.000    
  634.4102602       1.0000       3.8103       3.8103       16.000    
  635.5975512       1.0000       4.9976       4.9976       16.000    
  637.0975512       1.0000       5.7024       5.7024       16.000    
  638.4685247       1.0000       5.0343       5.0343       16.000    
  639.8034484       1.0000       3.9341       3.9341       16.000    
  641.3034484       1.0000       2.3607       2.3607       16.000    
  642.8034484       1.0000       2.5803       2.5803       16.000    
  644.3034484       1.0000       2.9483       2.9483       16.000    
  645.8034484       1.0000      0.91276      0.91276       16.000    
  647.3034484       1.0000      0.46966      0.46966       16.000    
  648.5198040       1.0000      0.71188      0.71188       16.000    
  648.5198040       1.0000      0.71188      0.71188       16.000    
  650.9198040       1.0000      0.73584      0.73584       16.000    
  651.5400000       1.0000     -6.40000E-02 -6.40000E-02   16.000    
  651.5400000       1.0000     -6.40000E-02 -6.40000E-02   16.000    
  652.5882920       1.0000     -0.21171     -0.21171       16.000    
  652.8599040       1.0000      5.99040E-02  5.99040E-02   16.000    
  652.8599040       1.0000      5.99040E-02  5.99040E-02   16.000    
  653.6985376       1.0000      0.68898      0.68898       16.000    
  654.5371711       1.0000      0.79257      0.79257       16.000    
  656.0371711       1.0000       1.0074       1.0074       16.000    
