#      time         order        fenster_g1   fenster_g2   fenster_g3   fenster_g4   fenster_g5   fenster_ge   zone_1_flo   zone_1_wa1   zone_1_wa2   zone_1_wa3   zone_1_wa4   zone_1_wa5   zone_1_wa6   zone_1_wal   zone_zone_
  0.000000000       1.0000       0.0000       0.0000      -58.199      -191.56      -58.071       0.0000      -91.776      -3.7530      -4.4278      -6.5298       0.0000       0.0000       0.0000      -3.9112       0.0000    
 0.1600000000       1.0000       0.0000       0.0000      -58.140      -191.37      -58.012       0.0000      -97.706      -4.5010      -5.2873      -7.8224       0.0000       0.0000       0.0000      -4.7678       0.0000    
 0.3200000000       1.0000       0.0000       0.0000      -58.102      -191.24      -57.974       0.0000      -100.65      -4.8396      -5.6728      -8.4016       0.0000       0.0000       0.0000      -5.1562       0.0000    
 0.3641584608       1.0000       0.0000       0.0000      -58.093      -191.21      -57.965       0.0000      -101.35      -4.9175      -5.7612      -8.5344       0.0000       0.0000       0.0000      -5.2456       0.0000    
 0.3641584636       1.0000       0.0000       0.0000      -58.093      -191.21      -57.965       0.0000      -101.35      -4.9175      -5.7612      -8.5344       0.0000       0.0000       0.0000      -5.2456       0.0000    
 0.6201584636       1.0000       0.0000       0.0000      -58.050      -191.07      -57.922       0.0000      -103.61      -5.1499      -6.0199      -8.9225       0.0000       0.0000       0.0000      -5.5128       0.0000    
 0.8761584636       1.0000       0.0000       0.0000      -58.017      -190.96      -57.888       0.0000      -104.46      -5.2414      -6.1161      -9.0662       0.0000       0.0000       0.0000      -5.6187       0.0000    
  1.388158464       1.0000       0.0000       0.0000      -57.489      -189.31      -57.388       0.0000      -103.75      -5.2098      -6.0627      -8.9838       0.0000       0.0000       0.0000      -5.5846       0.0000    
  2.412158464       1.0000       0.0000       0.0000      -56.165      -184.94      -56.063       0.0000      -99.938      -4.9976      -5.7912      -8.5728       0.0000       0.0000       0.0000      -5.3473       0.0000    
  3.912158464       1.0000       0.0000       0.0000      -55.701      -183.33      -55.576       0.0000      -96.832      -5.0538      -5.8305      -8.6314       0.0000       0.0000       0.0000      -5.4263       0.0000    
  5.412158464       1.0000       0.0000       0.0000      -54.970      -180.71      -54.781       0.0000      -93.669      -5.0046      -5.7566      -8.5191       0.0000       0.0000       0.0000      -5.3841       0.0000    
  6.912158464       1.0000       0.0000       0.0000      -51.842      -170.30      -51.627       0.0000      -86.445      -4.2740      -4.9007      -7.2249       0.0000       0.0000       0.0000      -4.5536       0.0000    
  8.412158464       1.0000       0.0000       0.0000      -49.591      -163.37      -49.526       0.0000      -81.448      -3.7528      -4.2909      -6.2979       0.0000       0.0000       0.0000      -3.9617       0.0000    
  9.912158464       1.0000       117.14       10.741      -46.713      -152.88      -46.523       24.587      -23.800       3.9451       4.6174       17.790       0.0000       0.0000       0.0000       6.9811       0.0000    
  11.41215846       1.0000       147.04       19.888      -42.840      -140.71      -42.948       22.920     -2.30936E-02   7.4461       8.6744       16.077       0.0000       0.0000       0.0000       8.5815       0.0000    
  12.91215846       1.0000       172.80       23.795      -40.881      -134.23      -41.115       21.907       10.893       9.5592       12.549       19.249       0.0000       0.0000       0.0000       11.209       0.0000    
  14.41215846       1.0000       116.25       22.565      -40.795      -134.69      -41.118       11.882      -20.196       6.5257       13.885       12.579       0.0000       0.0000       0.0000       7.7937       0.0000    
  15.91215846       1.0000       13.311       4.0533      -42.450      -140.26      -42.537       1.5337      -70.459      0.26471     -0.24772     -0.79225       0.0000       0.0000       0.0000      0.61863       0.0000    
  17.41215846       1.0000      8.75812E-47   0.0000      -41.592      -137.25      -41.608       0.0000      -77.229     -0.49702      -1.4176      -1.8752       0.0000       0.0000       0.0000     -0.21868       0.0000    
  18.91215846       1.0000      8.63889E-51   0.0000      -38.715      -127.73      -38.719       0.0000      -71.703      0.16772     -0.29691     -0.29974       0.0000       0.0000       0.0000      0.57931       0.0000    
  20.41215846       1.0000       0.0000       0.0000      -38.937      -128.44      -38.935       0.0000      -71.085      1.51557E-02 -0.28847     -0.30769       0.0000       0.0000       0.0000      0.42474       0.0000    
  21.91215846       1.0000      1.06911E-50 -2.67276E-51  -40.730      -134.36      -40.712       0.0000      -73.629     -0.60064     -0.88636      -1.2052       0.0000       0.0000       0.0000     -0.27246       0.0000    
  23.41215846       1.0000     -3.32345E-65   0.0000      -41.513      -136.94      -41.677     -8.02636E-66  -74.524     -0.99705      -1.2663      -1.7692       0.0000       0.0000       0.0000     -0.72421       0.0000    
  24.37197845       1.0000       0.0000       0.0000      -41.876      -138.14      -42.222       0.0000      -74.807      -1.2182      -1.4818      -2.0886       0.0000       0.0000       0.0000     -0.97863       0.0000    
  24.37197845       1.0000       0.0000       0.0000      -41.876      -138.14      -42.222       0.0000      -74.807      -1.2181      -1.4818      -2.0886       0.0000       0.0000       0.0000     -0.97862       0.0000    
  26.01037845       1.0000       0.0000       0.0000      -41.168      -135.80      -41.342       0.0000      -72.687      -1.2303      -1.4423      -2.0218       0.0000       0.0000       0.0000     -0.99701       0.0000    
  27.51037845       1.0000       0.0000       0.0000      -42.983      -141.79      -43.421       0.0000      -75.284      -1.8748      -2.1512      -3.0874       0.0000       0.0000       0.0000      -1.7505       0.0000    
  29.01037845       1.0000       0.0000       0.0000      -44.560      -146.99      -44.805       0.0000      -77.665      -2.4562      -2.7929      -4.0545       0.0000       0.0000       0.0000      -2.4345       0.0000    
  30.51037845       1.0000       0.0000       0.0000      -44.148      -145.63      -44.284       0.0000      -76.358      -2.5026      -2.8209      -4.0993       0.0000       0.0000       0.0000      -2.5039       0.0000    
  32.01037845       1.0000       0.0000       0.0000      -43.954      -144.99      -44.268       0.0000      -75.444      -2.5866      -2.8960      -4.2167       0.0000       0.0000       0.0000      -2.6183       0.0000    
  33.51037845       1.0000       583.44       9.9268      -44.221      -138.81      -41.912       133.44       153.74       28.709       33.322       123.34       0.0000       0.0000       0.0000       56.548       0.0000    
  34.92401620       1.0000       772.70       26.275      -42.698      -132.86      -41.637       77.544       249.43       38.690       44.912       110.59       0.0000       0.0000       0.0000       40.384       0.0000    
  36.42401620       1.0000       806.81       34.782      -41.708      -130.57      -41.727       33.946       252.58       40.420       48.192       89.779       0.0000       0.0000       0.0000       44.597       0.0000    
  37.92401620       1.0000       1141.7       115.88      -41.128      -126.34      -42.606       15.537       331.67       59.805       131.00       126.89       0.0000       0.0000       0.0000       68.089       0.0000    
  39.10722368       1.0000       489.78       106.64      -42.288      -138.10      -43.677      -4.0327       71.950       31.661       70.423       49.717       0.0000       0.0000       0.0000       36.189       0.0000    
  40.35390852       1.0000       6.1778       2.1230      -41.635      -137.35      -41.793      0.72721      -106.35       5.3451      -8.6012      -6.1310       0.0000       0.0000       0.0000       6.2179       0.0000    
  41.85390852       1.0000       0.0000       0.0000      -43.194      -142.49      -43.311       0.0000      -122.85       4.1849      -3.9107      -3.2323       0.0000       0.0000       0.0000       5.2651       0.0000    
  43.35390852       1.0000       0.0000       0.0000      -41.763      -137.77      -41.850       0.0000      -117.16       4.0676     -0.94560     -0.30022       0.0000       0.0000       0.0000       5.4338       0.0000    
  44.85390852       1.0000       0.0000       0.0000      -44.218      -145.86      -44.414       0.0000      -115.57       2.8966     -0.54558     -0.31086       0.0000       0.0000       0.0000       4.3105       0.0000    
  46.35390852       1.0000       0.0000       0.0000      -40.578      -133.86      -40.800       0.0000      -102.44       3.1848      0.95533       1.6615       0.0000       0.0000       0.0000       4.7980       0.0000    
  47.85390852       1.0000      5.47273E-82   0.0000      -41.472      -136.75      -41.454      1.39362E-82  -98.109       2.4150      0.84089       1.3424       0.0000       0.0000       0.0000       4.0176       0.0000    
  48.37072906       1.0000     -3.75035E-66 -1.95455E-66  -41.606      -137.25      -41.606     -4.53458E-67  -96.587       2.1773      0.79878       1.2404       0.0000       0.0000       0.0000       3.7749       0.0000    
  48.37072906       1.0000     -4.10455E-82   0.0000      -41.606      -137.25      -41.606     -3.58147E-83  -96.587       2.1773      0.79878       1.2404       0.0000       0.0000       0.0000       3.7749       0.0000    
  50.77072906       1.0000       0.0000       0.0000      -43.120      -142.27      -43.129       0.0000      -92.561      0.94077      8.16819E-02  8.05857E-02   0.0000       0.0000       0.0000       2.4240       0.0000    
  52.27072906       1.0000       0.0000       0.0000      -38.488      -126.87      -38.462       0.0000      -80.434       1.6682       1.2087       1.7697       0.0000       0.0000       0.0000       3.2629       0.0000    
  53.77072906       1.0000       0.0000       0.0000      -37.207      -122.75      -37.726       0.0000      -75.078       1.6023       1.3363       1.9647       0.0000       0.0000       0.0000       3.1750       0.0000    
  55.27072906       1.0000       0.0000       0.0000      -38.119      -125.74      -38.878       0.0000      -74.602       1.0096      0.80210       1.1680       0.0000       0.0000       0.0000       2.4706       0.0000    
  56.77072906       1.0000       9.3510       2.1807      -37.945      -125.16      -38.323       2.7666      -67.721       1.4402       1.4193       2.4321       0.0000       0.0000       0.0000       3.0438       0.0000    
  58.27072906       1.0000       121.27       14.084      -38.725      -127.47      -38.689       24.102      -17.088       7.6673       8.7193       20.948       0.0000       0.0000       0.0000       10.609       0.0000    
  59.77072906       1.0000       59.233       13.308      -41.579      -137.09      -41.472       13.392      -46.517       3.7989       4.3174       6.0347       0.0000       0.0000       0.0000       5.4585       0.0000    
  61.27072906       1.0000       69.004       14.884      -43.633      -143.79      -43.410       14.364      -43.917       4.0565       5.3470       7.1661       0.0000       0.0000       0.0000       5.7632       0.0000    
  62.77072906       1.0000       67.413       15.411      -43.888      -144.65      -43.781       8.7266      -42.122       4.2951       8.9861       8.2191       0.0000       0.0000       0.0000       6.0061       0.0000    
  64.27072906       1.0000       3.5232       1.0310      -41.785      -137.84      -41.852      0.96234      -53.883       2.4510       2.0849       3.4707       0.0000       0.0000       0.0000       3.8266       0.0000    
  65.77072906       1.0000      1.20371E-35  6.01853E-36  -42.330      -139.64      -42.590     -1.90180E-37  -50.233       2.8195       2.8675       4.4385       0.0000       0.0000       0.0000       4.2084       0.0000    
  67.27072906       1.0000       0.0000       0.0000      -43.799      -144.48      -44.069       0.0000      -46.872       3.2011       3.4890       5.2991       0.0000       0.0000       0.0000       4.6261       0.0000    
  68.77072906       1.0000     -2.26782E-51 -1.23515E-51  -44.689      -147.42      -44.927      5.90086E-53  -43.813       3.6498       4.1176       6.2190       0.0000       0.0000       0.0000       5.1146       0.0000    
  70.27072906       1.0000     -4.60587E-52  2.16330E-50  -48.244      -159.14      -48.841       0.0000      -42.603       3.9144       4.5020       6.7863       0.0000       0.0000       0.0000       5.3860       0.0000    
  71.77072906       1.0000     -4.44524E-97   0.0000      -46.968      -154.94      -47.692      7.39682E-99  -39.319       4.6091       5.3677       8.0855       0.0000       0.0000       0.0000       6.1520       0.0000    
  72.38685027       1.0000      1.47946E-65 -9.30091E-68  -49.383      -162.90      -49.923     -2.60117E-67  -39.639       4.6444       5.4323       8.1807       0.0000       0.0000       0.0000       6.1769       0.0000    
  72.38685027       1.0000      2.16293E-83 -1.26474E-83  -49.383      -162.90      -49.923     -1.33834E-83  -39.639       4.6444       5.4322       8.1807       0.0000       0.0000       0.0000       6.1769       0.0000    
  74.78685027       1.0000       0.0000       0.0000      -50.333      -166.04      -50.420       0.0000      -36.554       5.6307       6.6484       10.010       0.0000       0.0000       0.0000       7.2550       0.0000    
  76.28685027       1.0000       0.0000       0.0000      -48.830      -161.08      -48.930       0.0000      -33.799       6.4224       7.6025       11.447       0.0000       0.0000       0.0000       8.1311       0.0000    
  77.78685027       1.0000       0.0000       0.0000      -49.154      -162.15      -49.505       0.0000      -32.236       7.0677       8.3830       12.622       0.0000       0.0000       0.0000       8.8389       0.0000    
  79.28685027       1.0000       0.0000       0.0000      -49.460      -163.15      -49.841       0.0000      -30.687       7.7486       9.2012       13.855       0.0000       0.0000       0.0000       9.5890       0.0000    
  80.78685027       1.0000       6.6926       1.6735      -50.967      -168.11      -51.209       1.9631      -27.665       8.6686       10.292       15.652       0.0000       0.0000       0.0000       10.670       0.0000    
  82.28685027       1.0000       58.606       10.795      -51.782      -170.24      -51.729       13.548      -10.123       11.433       13.511       23.326       0.0000       0.0000       0.0000       13.968       0.0000    
  83.78685027       1.0000       87.539       17.169      -51.370      -168.71      -51.445       17.344     -4.40474E-02   13.181       15.550       25.033       0.0000       0.0000       0.0000       15.721       0.0000    
  85.28685027       1.0000       83.041       17.009      -51.315      -168.65      -51.406       16.270      -3.1553       13.542       16.886       24.870       0.0000       0.0000       0.0000       16.134       0.0000    
  86.78685027       1.0000       33.742       8.4009      -56.551      -186.41      -56.648       6.1790      -23.066       11.753       15.131       20.689       0.0000       0.0000       0.0000       14.053       0.0000    
  88.28685027       1.0000       2.0310      0.59083      -55.534      -183.06      -55.495      0.56624      -29.797       11.514       13.269       19.925       0.0000       0.0000       0.0000       13.762       0.0000    
  89.78685027       1.0000      3.15485E-36  7.96449E-37  -54.031      -178.15      -54.004       0.0000      -27.090       12.499       14.562       21.833       0.0000       0.0000       0.0000       14.883       0.0000    
  91.28685027       1.0000       0.0000       0.0000      -54.105      -178.48      -54.075       0.0000      -24.851       13.336       15.601       23.396       0.0000       0.0000       0.0000       15.832       0.0000    
  92.78685027       1.0000       0.0000       0.0000      -53.432      -176.26      -53.431       0.0000      -22.312       14.205       16.642       24.971       0.0000       0.0000       0.0000       16.818       0.0000    
  94.28685027       1.0000       0.0000       0.0000      -52.527      -173.27      -52.495       0.0000      -19.825       15.061       17.649       26.497       0.0000       0.0000       0.0000       17.788       0.0000    
  95.78685027       1.0000      4.74778E-66 -1.19889E-67  -50.282      -165.87      -50.254     -4.48760E-68  -16.771       15.993       18.736       28.142       0.0000       0.0000       0.0000       18.846       0.0000    
  96.39400625       1.0000       0.0000     -3.83644E-66  -49.984      -164.89      -49.959     -3.83644E-66  -15.958       16.300       19.093       28.684       0.0000       0.0000       0.0000       19.193       0.0000    
  96.39400625       1.0000       0.0000       0.0000      -49.984      -164.89      -49.959       0.0000      -15.958       16.300       19.093       28.684       0.0000       0.0000       0.0000       19.193       0.0000    
  98.79400625       1.0000       0.0000       0.0000      -49.916      -164.66      -49.925       0.0000      -13.440       17.413       20.381       30.636       0.0000       0.0000       0.0000       20.450       0.0000    
  100.2940063       1.0000       0.0000       0.0000      -50.062      -165.14      -50.079       0.0000      -12.085       18.050       21.115       31.748       0.0000       0.0000       0.0000       21.168       0.0000    
  101.7940063       1.0000       0.0000       0.0000      -48.973      -161.55      -49.005       0.0000      -10.097       18.758       21.930       32.983       0.0000       0.0000       0.0000       21.970       0.0000    
  103.2940063       1.0000       0.0000       0.0000      -50.788      -167.54      -50.825       0.0000      -9.8630       19.181       22.414       33.717       0.0000       0.0000       0.0000       22.442       0.0000    
  104.7940063       1.0000       7.5600       1.5179      -50.242      -165.68      -50.265       2.2762      -5.9008       20.116       23.489       35.716       0.0000       0.0000       0.0000       23.640       0.0000    
  106.2940063       1.0000       283.81       17.480      -49.201      -156.49      -48.313       49.040       72.835       29.499       34.340       69.828       0.0000       0.0000       0.0000       35.538       0.0000    
  107.7940063       1.0000       848.15       33.835      -44.378      -133.14      -43.973       46.626       253.93       47.028       54.654       118.06       0.0000       0.0000       0.0000       54.412       0.0000    
  109.2940063       1.0000       708.75       52.370      -46.256      -143.42      -46.851       29.443       175.09       41.132       62.958       88.881       0.0000       0.0000       0.0000       47.838       0.0000    
  110.7940063       1.0000       454.66       85.598      -50.185      -162.23      -51.773       6.7341       49.861       31.820       66.509       57.397       0.0000       0.0000       0.0000       37.286       0.0000    
  112.2940063       1.0000       11.218       3.8010      -53.815      -177.85      -53.973       1.2336      -63.210       17.842       13.050       22.446       0.0000       0.0000       0.0000       21.347       0.0000    
  113.7940063       1.0000     -1.14139E-50 -1.50105E-50  -56.239      -185.86      -56.342      8.12090E-50  -58.459       18.860       17.692       27.608       0.0000       0.0000       0.0000       22.719       0.0000    
  115.2940063       1.0000       0.0000       0.0000      -55.949      -184.56      -56.017      1.02699E-49  -50.479       19.641       20.369       30.965       0.0000       0.0000       0.0000       23.777       0.0000    
  116.7940063       1.0000      8.53646E-66 -3.33381E-68  -50.788      -167.54      -50.842     -3.16810E-68  -40.834       20.504       22.371       33.740       0.0000       0.0000       0.0000       24.888       0.0000    
  118.2940063       1.0000      6.88703E-68 -3.11909E-66  -51.152      -168.74      -51.171     -3.10517E-66  -35.387       20.759       23.304       35.049       0.0000       0.0000       0.0000       25.260       0.0000    
  119.7940063       1.0000      7.96395E-65  2.01052E-65  -53.722      -177.22      -53.775       0.0000      -31.736       20.870       23.858       35.841       0.0000       0.0000       0.0000       25.433       0.0000    
  120.4010897       1.0000     -2.73167E-64  1.24684E-65  -53.555      -176.66      -53.611      2.86680E-66  -29.589       21.044       24.205       36.352       0.0000       0.0000       0.0000       25.648       0.0000    
  120.4010897       1.0000       0.0000      2.13318E-81  -53.555      -176.66      -53.611      2.10844E-81  -29.589       21.044       24.205       36.352       0.0000       0.0000       0.0000       25.648       0.0000    
  122.8010897       1.0000       0.0000       0.0000      -57.117      -188.72      -57.210       0.0000      -24.828       21.328       24.893       37.375       0.0000       0.0000       0.0000       25.979       0.0000    
  124.3010897       1.0000       0.0000       0.0000      -58.814      -194.35      -58.917       0.0000      -22.033       21.629       25.365       38.086       0.0000       0.0000       0.0000       26.302       0.0000    
  125.8010897       1.0000       0.0000       0.0000      -58.537      -193.10      -58.424       0.0000      -18.543       22.116       26.007       39.055       0.0000       0.0000       0.0000       26.827       0.0000    
  126.7571571       1.0000       0.0000       0.0000      -60.288      -198.58      -60.199       0.0000      -17.583       22.264       26.213       39.366       0.0000       0.0000       0.0000       26.969       0.0000    
  126.7571571       1.0000       0.0000       0.0000      -60.288      -198.58      -60.199       0.0000      -17.583       22.264       26.213       39.366       0.0000       0.0000       0.0000       26.969       0.0000    
  129.1571571       1.0000       19.194       4.1682      -59.573      -196.38      -59.566       5.4694      -6.9660       23.961       28.183       43.187       0.0000       0.0000       0.0000       29.054       0.0000    
  129.6233333       1.0000       39.928       7.5351      -57.927      -190.72      -57.886       10.464       1.0430       25.082       29.489       46.725       0.0000       0.0000       0.0000       30.778       0.0000    
  129.6233333       1.0000       39.928       7.5351      -57.927      -190.72      -57.886       10.464       1.0431       25.082       29.489       46.726       0.0000       0.0000       0.0000       30.778       0.0000    
  131.5433333       1.0000       304.25       26.974      -51.352      -164.32      -51.314       33.798       85.892       33.979       39.802       70.999       0.0000       0.0000       0.0000       40.277       0.0000    
  133.0433333       1.0000       306.34       32.129      -46.280      -150.47      -46.643       27.080       76.737       33.525       42.661       65.146       0.0000       0.0000       0.0000       39.746       0.0000    
  134.5433333       1.0000       178.82       33.599      -48.639      -158.95      -49.137       13.020       25.064       29.266       43.915       52.921       0.0000       0.0000       0.0000       34.829       0.0000    
  136.0433333       1.0000       14.273       4.4479      -51.266      -169.12      -51.311       1.8920      -19.734       24.382       26.658       40.639       0.0000       0.0000       0.0000       29.197       0.0000    
  137.5433333       1.0000      4.08534E-35  2.22504E-35  -49.376      -162.88      -49.376     -1.06301E-36  -18.683       24.888       27.765       42.294       0.0000       0.0000       0.0000       29.744       0.0000    
  139.0433333       1.0000       0.0000       0.0000      -51.079      -168.50      -51.005       0.0000      -16.352       25.140       28.664       43.366       0.0000       0.0000       0.0000       30.024       0.0000    
  140.5433333       1.0000     -5.34553E-51   0.0000      -49.914      -164.65      -49.845       0.0000      -12.739       25.499       29.357       44.317       0.0000       0.0000       0.0000       30.436       0.0000    
  142.0433333       1.0000      5.13069E-83  2.39691E-83  -41.782      -137.73      -41.752     -2.39586E-82  -5.9478       26.310       30.464       45.944       0.0000       0.0000       0.0000       31.361       0.0000    
  143.5433333       1.0000     -2.75794E-81 -6.38896E-82  -42.592      -140.50      -42.621      1.62286E-80  -4.6417       26.272       30.525       46.019       0.0000       0.0000       0.0000       31.295       0.0000    
  144.4080312       1.0000     -6.08267E-64  9.60697E-66  -42.146      -138.88      -42.102       0.0000      -3.3311       26.358       30.672       46.234       0.0000       0.0000       0.0000       31.382       0.0000    
  144.4080312       1.0000     -6.81489E-81 -8.51861E-82  -42.146      -138.88      -42.102      2.14134E-82  -3.3311       26.358       30.672       46.234       0.0000       0.0000       0.0000       31.382       0.0000    
  146.8080312       1.0000       0.0000       0.0000      -43.610      -143.63      -43.542       0.0000      -1.5815       26.302       30.681       46.245       0.0000       0.0000       0.0000       31.270       0.0000    
  148.3080312       1.0000       0.0000       0.0000      -46.036      -151.51      -45.930       0.0000      -1.3504       26.154       30.531       46.022       0.0000       0.0000       0.0000       31.066       0.0000    
  149.8080312       1.0000       0.0000       0.0000      -44.480      -146.60      -44.440       0.0000      0.91260       26.319       30.732       46.330       0.0000       0.0000       0.0000       31.223       0.0000    
  151.3080312       1.0000       0.0000       0.0000      -43.185      -142.46      -43.223       0.0000       2.6164       26.393       30.820       46.469       0.0000       0.0000       0.0000       31.274       0.0000    
  152.8080312       1.0000       17.656       2.2938      -43.265      -142.50      -43.232       5.4521       8.7137       27.069       31.600       48.459       0.0000       0.0000       0.0000       32.324       0.0000    
  154.3080312       1.0000       190.63       16.622      -41.829      -135.64      -41.385       34.990       60.064       32.738       38.153       70.316       0.0000       0.0000       0.0000       39.386       0.0000    
  155.8080312       1.0000       248.01       26.194      -41.156      -133.15      -41.012       29.164       73.385       33.891       39.509       64.179       0.0000       0.0000       0.0000       39.676       0.0000    
  157.3080312       1.0000       334.36       36.350      -40.118      -129.29      -40.245       26.874       90.106       35.606       46.888       68.848       0.0000       0.0000       0.0000       41.761       0.0000    
  158.8080312       1.0000       788.21       144.19      -41.178      -132.17      -43.217     -0.12680       189.39       50.695       122.06       109.42       0.0000       0.0000       0.0000       59.279       0.0000    
  160.3080312       1.0000       27.296       9.7958      -45.258      -149.40      -45.559       1.3871      -29.773       22.521       12.994       32.846       0.0000       0.0000       0.0000       26.770       0.0000    
  161.8080312       1.0000       0.0000       0.0000      -46.976      -154.96      -47.067       0.0000      -30.807       23.267       19.199       36.837       0.0000       0.0000       0.0000       27.699       0.0000    
  163.3080312       1.0000      5.07556E-51   0.0000      -47.473      -156.60      -47.593     -8.44568E-53  -25.843       23.810       22.726       39.419       0.0000       0.0000       0.0000       28.373       0.0000    
  164.8080312       1.0000       0.0000       0.0000      -49.318      -162.69      -49.423      1.09476E-47  -22.227       23.836       24.307       40.419       0.0000       0.0000       0.0000       28.431       0.0000    
  166.3080312       1.0000     -2.21156E-48  4.32377E-47  -51.173      -168.81      -51.268     -5.52889E-49  -18.999       23.790       25.208       40.958       0.0000       0.0000       0.0000       28.389       0.0000    
  167.8080312       1.0000       0.0000       0.0000      -48.790      -160.94      -49.006       0.0000      -13.901       24.074       26.171       41.877       0.0000       0.0000       0.0000       28.716       0.0000    
  168.4149315       1.0000     -7.88704E-65 -2.43087E-63  -48.387      -159.62      -48.532     -9.68971E-65  -12.324       24.117       26.438       42.098       0.0000       0.0000       0.0000       28.751       0.0000    
  168.4149315       1.0000     -1.68675E-80   0.0000      -48.387      -159.62      -48.532       0.0000      -12.324       24.117       26.438       42.098       0.0000       0.0000       0.0000       28.751       0.0000    
  170.8149315       1.0000       0.0000       0.0000      -49.446      -163.11      -49.658       0.0000      -8.4079       24.119       27.029       42.448       0.0000       0.0000       0.0000       28.693       0.0000    
  172.3149315       1.0000       0.0000       0.0000      -51.562      -170.09      -51.622       0.0000      -7.2438       24.031       27.154       42.427       0.0000       0.0000       0.0000       28.571       0.0000    
  173.8149315       1.0000       0.0000       0.0000      -53.772      -177.32      -53.752       0.0000      -6.2813       24.000       27.264       42.461       0.0000       0.0000       0.0000       28.508       0.0000    
  175.3149315       1.0000       0.0000       0.0000      -49.640      -163.61      -49.599       0.0000      -2.0444       24.526       27.984       43.437       0.0000       0.0000       0.0000       29.088       0.0000    
  176.8149315       1.0000       8.4448       2.2782      -49.999      -164.85      -49.976       2.4528       1.8677       25.023       28.643       44.421       0.0000       0.0000       0.0000       29.664       0.0000    
  178.3149315       1.0000       48.986       9.8708      -49.709      -163.58      -49.681       11.801       15.858       26.807       30.770       49.431       0.0000       0.0000       0.0000       31.791       0.0000    
  179.8149315       1.0000       219.12       25.268      -48.007      -154.99      -47.976       27.785       66.241       32.308       37.179       62.798       0.0000       0.0000       0.0000       38.009       0.0000    
  181.3149315       1.0000       203.13       28.471      -45.684      -148.16      -45.864       23.501       54.298       31.329       38.621       58.200       0.0000       0.0000       0.0000       36.874       0.0000    
  182.8149315       1.0000       100.05       22.097      -44.917      -147.52      -45.204       10.458       17.396       27.784       36.959       49.525       0.0000       0.0000       0.0000       32.781       0.0000    
  184.3149315       1.0000       3.9421       1.1726      -48.267      -159.22      -48.253       1.0333      -9.3128       24.601       27.018       42.238       0.0000       0.0000       0.0000       29.071       0.0000    
  185.8149315       1.0000      5.10667E-36  2.78130E-36  -47.289      -156.00      -47.268     -1.32876E-37  -7.0787       25.007       28.155       43.462       0.0000       0.0000       0.0000       29.552       0.0000    
  187.3149315       1.0000       0.0000       0.0000      -48.082      -158.61      -48.074       0.0000      -5.2455       25.152       28.625       43.997       0.0000       0.0000       0.0000       29.722       0.0000    
  188.8149315       1.0000     -8.80816E-52 -3.34096E-52  -47.714      -157.40      -47.733       0.0000      -2.9479       25.330       29.005       44.474       0.0000       0.0000       0.0000       29.923       0.0000    
  190.3149315       1.0000       0.0000       0.0000      -46.727      -154.14      -46.744       0.0000     -0.58687       25.521       29.335       44.906       0.0000       0.0000       0.0000       30.133       0.0000    
  191.8149315       1.0000      1.13183E-65 -4.79555E-67  -45.700      -150.75      -45.712     -1.79504E-67   1.5176       25.689       29.604       45.259       0.0000       0.0000       0.0000       30.313       0.0000    
  192.4216772       1.0000       0.0000       0.0000      -45.122      -148.85      -45.137       0.0000       2.4302       25.771       29.723       45.420       0.0000       0.0000       0.0000       30.400       0.0000    
  192.4216772       1.0000       0.0000       0.0000      -45.122      -148.85      -45.137       0.0000       2.4302       25.771       29.723       45.420       0.0000       0.0000       0.0000       30.400       0.0000    
  194.8216772       1.0000       0.0000       0.0000      -27.111      -89.431      -27.227       0.0000       13.262       27.148       31.382       47.858       0.0000       0.0000       0.0000       31.961       0.0000    
  196.3216772       1.0000       0.0000       0.0000      -25.548      -84.276      -25.710       0.0000       14.188       27.076       31.331       47.748       0.0000       0.0000       0.0000       31.857       0.0000    
  197.8216772       1.0000       0.0000       0.0000      -25.430      -83.887      -25.591       0.0000       14.367       26.878       31.130       47.418       0.0000       0.0000       0.0000       31.606       0.0000    
  199.3216772       1.0000       0.0000       0.0000      -24.465      -80.703      -24.746       0.0000       15.125       26.714       30.967       47.146       0.0000       0.0000       0.0000       31.395       0.0000    
  200.8216772       1.0000       16.842       3.0024      -23.779      -78.396      -24.135       5.1204       21.005       27.190       31.543       48.668       0.0000       0.0000       0.0000       32.191       0.0000    
  202.3216772       1.0000       202.95       17.840      -23.090      -75.595      -22.973       37.528       76.909       33.031       38.330       70.889       0.0000       0.0000       0.0000       39.486       0.0000    
  203.8216772       1.0000       287.77       28.104      -22.890      -75.190      -22.927       31.699       97.729       34.474       40.025       66.936       0.0000       0.0000       0.0000       40.125       0.0000    
  205.3216772       1.0000       328.84       36.624      -23.319      -76.527      -23.460       27.361       98.854       34.482       45.243       66.298       0.0000       0.0000       0.0000       40.238       0.0000    
  206.8216772       1.0000       275.25       54.266      -23.085      -75.826      -23.480       10.295       62.987       31.855       53.320       58.996       0.0000       0.0000       0.0000       37.260       0.0000    
  208.3216772       1.0000       12.735       4.3766      -23.152      -76.381      -23.617       1.3275      -9.5239       22.362       22.083       36.005       0.0000       0.0000       0.0000       26.334       0.0000    
  209.8216772       1.0000      2.40280E-51  6.74914E-53  -23.849      -78.670      -24.295      6.74914E-53  -9.5162       22.096       23.367       36.798       0.0000       0.0000       0.0000       26.062       0.0000    
