#      time         order        qbridges     qcdwalls2z   qdaylite     qequip2zon   qhc2zone     qlcwinds2z   qlite        qloss        qocc2zone    qterm2zone
  56.77072906       1.0000       0.0000       185.54       10.448       0.0000       0.0000      -197.58       0.0000       0.0000       0.0000     -7.67448E-08
  58.27072906       1.0000       0.0000       48.388       117.03       0.0000       0.0000      -162.46       0.0000       0.0000       0.0000     -8.21388E-08
  59.77072906       1.0000       0.0000       130.83       62.802       0.0000       0.0000      -197.01       0.0000       0.0000       0.0000     -9.06886E-08
  61.27072906       1.0000       0.0000       121.95       71.752       0.0000       9.2687      -204.33       0.0000       0.0000       0.0000     -8.95746E-08
  62.77072906       1.0000       0.0000       112.40       66.178       0.0000       28.382      -206.95       0.0000       0.0000       0.0000     -1.00390E-07
  64.27072906       1.0000       0.0000       152.57       4.0193       0.0000       63.361      -219.98       0.0000       0.0000       0.0000     -8.65762E-08
  65.77072906       1.0000       0.0000       143.46      1.78654E-35   0.0000       81.126      -224.56       0.0000       0.0000       0.0000     -9.31403E-08
  67.27072906       1.0000       0.0000       134.55       0.0000       0.0000       97.804      -232.35       0.0000       0.0000       0.0000     -1.11795E-07
  68.77072906       1.0000       0.0000       125.44     -3.29966E-51   0.0000       111.60      -237.04       0.0000       0.0000       0.0000     -1.21993E-07
  70.27072906       1.0000       0.0000       120.77      2.08664E-50   0.0000       135.45      -256.23       0.0000       0.0000       0.0000     -1.28877E-07
  71.77072906       1.0000       0.0000       109.26     -4.31510E-97   0.0000       140.37      -249.60       0.0000       0.0000       0.0000     -1.32694E-07
  72.38685027       1.0000       0.0000       109.18      1.43179E-65   0.0000       152.92      -262.21       0.0000       0.0000       0.0000     -1.37638E-07
  72.38685027       1.0000       0.0000       109.18      2.60314E-83   0.0000       152.92      -262.21       0.0000       0.0000       0.0000     -1.37638E-07
  74.78685027       1.0000       0.0000       95.571       0.0000       0.0000       171.25      -266.79       0.0000       0.0000       0.0000     -1.35817E-07
  76.28685027       1.0000       0.0000       84.380       0.0000       0.0000       174.46      -258.84       0.0000       0.0000       0.0000     -1.28767E-07
  77.78685027       1.0000       0.0000       76.401       0.0000       0.0000       184.39      -260.81       0.0000       0.0000       0.0000     -1.25970E-07
  79.28685027       1.0000       0.0000       68.321       0.0000       0.0000       194.13      -262.45       0.0000       0.0000       0.0000     -1.29833E-07
  80.78685027       1.0000       0.0000       55.709       7.5410       0.0000       204.24      -267.50       0.0000       0.0000       0.0000     -1.43363E-07
  82.28685027       1.0000       0.0000       2.4842       60.777       0.0000       188.36      -251.58       0.0000       0.0000       0.0000     -1.55206E-07
  83.78685027       1.0000       0.0000      -26.642       89.333       0.0000       176.11      -238.81       0.0000       0.0000       0.0000     -1.56881E-07
  85.28685027       1.0000       0.0000      -26.580       84.978       0.0000       181.60      -240.03       0.0000       0.0000       0.0000     -1.56783E-07
  86.78685027       1.0000       0.0000       19.218       35.023       0.0000       231.99      -286.31       0.0000       0.0000       0.0000     -1.75601E-07
  88.28685027       1.0000       0.0000       35.164       2.3229       0.0000       255.78      -293.22       0.0000       0.0000       0.0000     -1.70882E-07
  89.78685027       1.0000       0.0000       23.788      3.95129E-36   0.0000       262.42      -286.18       0.0000       0.0000       0.0000     -1.62679E-07
  91.28685027       1.0000       0.0000       14.223       0.0000       0.0000       272.43      -286.66       0.0000       0.0000       0.0000     -1.61596E-07
  92.78685027       1.0000       0.0000       3.7674       0.0000       0.0000       279.36      -283.12       0.0000       0.0000       0.0000     -1.52252E-07
  94.28685027       1.0000       0.0000      -6.6233       0.0000       0.0000       284.92      -278.29       0.0000       0.0000       0.0000     -1.48620E-07
  95.78685027       1.0000       0.0000      -18.686      4.52606E-66   0.0000       285.10      -266.40       0.0000       0.0000       0.0000     -1.35787E-07
  96.39400625       1.0000       0.0000      -22.356     -9.49557E-66   0.0000       287.16      -264.83       0.0000       0.0000       0.0000     -1.34275E-07
  96.39400625       1.0000       0.0000      -22.356       0.0000       0.0000       287.16      -264.83       0.0000       0.0000       0.0000     -1.34275E-07
  98.79400625       1.0000       0.0000      -34.927       0.0000       0.0000       299.43      -264.50       0.0000       0.0000       0.0000     -1.32942E-07
  100.2940063       1.0000       0.0000      -41.984       0.0000       0.0000       307.27      -265.28       0.0000       0.0000       0.0000     -1.32370E-07
  101.7940063       1.0000       0.0000      -50.691       0.0000       0.0000       310.23      -259.53       0.0000       0.0000       0.0000     -1.30076E-07
  103.2940063       1.0000       0.0000      -54.243       0.0000       0.0000       323.38      -269.15       0.0000       0.0000       0.0000     -1.36643E-07
  104.7940063       1.0000       0.0000      -68.483       8.3100       0.0000       323.34      -263.14       0.0000       0.0000       0.0000     -1.32835E-07
  106.2940063       1.0000       0.0000      -284.06       257.38       0.0000       187.96      -161.06       0.0000       0.0000       0.0000     -1.26902E-07
  107.7940063       1.0000       0.0000      -704.13       683.73       0.0000      8.17758E-02   23.393       0.0000       0.0000       0.0000     -9.78846E-08
  109.2940063       1.0000       0.0000      -554.22       579.72       0.0000       0.0000      -25.675       0.0000       0.0000       0.0000     -1.06312E-07
  110.7940063       1.0000       0.0000      -312.12       394.37       0.0000       26.091      -111.57       0.0000       0.0000       0.0000     -1.34755E-07
  112.2940063       1.0000       0.0000       31.867       11.838       0.0000       237.27      -281.23       0.0000       0.0000       0.0000     -1.45849E-07
  113.7940063       1.0000       0.0000       18.644      5.06803E-50   0.0000       280.08      -298.44       0.0000       0.0000       0.0000     -1.57383E-07
  115.2940063       1.0000       0.0000       2.9202      1.02699E-49   0.0000       293.66      -296.53       0.0000       0.0000       0.0000     -1.60196E-07
  116.7940063       1.0000       0.0000      -17.018      8.15727E-66   0.0000       286.22      -269.17       0.0000       0.0000       0.0000     -1.36124E-07
  118.2940063       1.0000       0.0000      -25.996     -7.05037E-66   0.0000       297.02      -271.06       0.0000       0.0000       0.0000     -1.41489E-07
  119.7940063       1.0000       0.0000      -31.219      9.97447E-65   0.0000       315.92      -284.71       0.0000       0.0000       0.0000     -1.56429E-07
  120.4010897       1.0000       0.0000      -35.495     -2.44617E-64   0.0000       319.37      -283.83       0.0000       0.0000       0.0000     -1.57560E-07
  120.4010897       1.0000       0.0000      -35.495      4.24162E-81   0.0000       319.37      -283.83       0.0000       0.0000       0.0000     -1.57560E-07
  122.8010897       1.0000       0.0000      -43.608       0.0000       0.0000       346.65      -303.05       0.0000       0.0000       0.0000     -1.76800E-07
  124.3010897       1.0000       0.0000      -49.525       0.0000       0.0000       361.61      -312.08       0.0000       0.0000       0.0000     -1.83118E-07
  125.8010897       1.0000       0.0000      -58.192       0.0000       0.0000       368.26      -310.06       0.0000       0.0000       0.0000     -1.78659E-07
  126.7571571       1.0000       0.0000      -60.389       0.0000       0.0000       379.43      -319.07       0.0000       0.0000       0.0000     -1.91247E-07
  126.7571571       1.0000       0.0000      -60.389       0.0000       0.0000       379.43      -319.07       0.0000       0.0000       0.0000     -1.91247E-07
  129.1571571       1.0000       0.0000      -90.968       21.090       0.0000       377.71      -307.77       0.0000       0.0000       0.0000     -1.99276E-07
  129.6233333       1.0000       0.0000      -114.52       42.444       0.0000       363.29      -291.05       0.0000       0.0000       0.0000     -1.84552E-07
  129.6233333       1.0000       0.0000      -114.52       42.444       0.0000       363.29      -291.05       0.0000       0.0000       0.0000     -1.84552E-07
  131.5433333       1.0000       0.0000      -319.61       267.99       0.0000       221.85      -169.96       0.0000       0.0000       0.0000     -1.56737E-07
  133.0433333       1.0000       0.0000      -305.78       267.84       0.0000       183.42      -145.69       0.0000       0.0000       0.0000     -1.29556E-07
  134.5433333       1.0000       0.0000      -201.06       163.33       0.0000       232.20      -194.62       0.0000       0.0000       0.0000     -1.37846E-07
  136.0433333       1.0000       0.0000      -74.988       14.933       0.0000       326.00      -266.02       0.0000       0.0000       0.0000     -1.44178E-07
  137.5433333       1.0000       0.0000      -78.815      5.94414E-35   0.0000       340.58      -261.63       0.0000       0.0000       0.0000     -1.32016E-07
  139.0433333       1.0000       0.0000      -83.646       0.0000       0.0000       354.23      -270.58       0.0000       0.0000       0.0000     -1.28068E-07
  140.5433333       1.0000       0.0000      -91.545     -5.34553E-51   0.0000       355.98      -264.41       0.0000       0.0000       0.0000     -1.23453E-07
  142.0433333       1.0000       0.0000      -108.69     -2.78137E-82   0.0000       330.00      -221.26       0.0000       0.0000       0.0000     -8.23578E-08
  143.5433333       1.0000       0.0000      -110.45      1.21235E-80   0.0000       336.11      -225.71       0.0000       0.0000       0.0000     -8.13991E-08
  144.4080312       1.0000       0.0000      -113.30     -5.98791E-64   0.0000       336.44      -223.13       0.0000       0.0000       0.0000     -8.29124E-08
  144.4080312       1.0000       0.0000      -113.30     -9.47620E-81   0.0000       336.44      -223.13       0.0000       0.0000       0.0000     -8.29124E-08
  146.8080312       1.0000       0.0000      -115.97       0.0000       0.0000       346.73      -230.79       0.0000       0.0000       0.0000     -9.14954E-08
  148.3080312       1.0000       0.0000      -115.40       0.0000       0.0000       358.87      -243.48       0.0000       0.0000       0.0000     -1.05899E-07
  149.8080312       1.0000       0.0000      -120.70       0.0000       0.0000       356.24      -235.52       0.0000       0.0000       0.0000     -1.03901E-07
  151.3080312       1.0000       0.0000      -124.47       0.0000       0.0000       353.34      -228.86       0.0000       0.0000       0.0000     -9.61741E-08
  152.8080312       1.0000       0.0000      -141.32       18.587       0.0000       344.93      -222.18       0.0000       0.0000       0.0000     -9.45012E-08
  154.3080312       1.0000       0.0000      -277.43       178.07       0.0000       254.18      -154.68       0.0000       0.0000       0.0000     -8.98440E-08
  155.8080312       1.0000       0.0000      -300.39       222.50       0.0000       212.25      -134.44       0.0000       0.0000       0.0000     -8.70940E-08
  157.3080312       1.0000       0.0000      -349.02       291.10       0.0000       161.11      -103.17       0.0000       0.0000       0.0000     -8.63006E-08
  158.8080312       1.0000       0.0000      -712.78       671.08       0.0000      8.15073E-02   44.624       0.0000       0.0000       0.0000     -1.03986E-07
  160.3080312       1.0000       0.0000      -41.336       28.020       0.0000       239.53      -229.76       0.0000       0.0000       0.0000     -1.18361E-07
  161.8080312       1.0000       0.0000      -48.234       0.0000       0.0000       297.59      -249.00       0.0000       0.0000       0.0000     -1.22320E-07
  163.3080312       1.0000       0.0000      -60.465      4.92698E-51   0.0000       312.21      -251.67       0.0000       0.0000       0.0000     -1.26296E-07
  164.8080312       1.0000       0.0000      -66.004      1.09476E-47   0.0000       327.43      -261.43       0.0000       0.0000       0.0000     -1.34394E-07
  166.3080312       1.0000       0.0000      -70.427      3.96852E-47   0.0000       341.68      -271.25       0.0000       0.0000       0.0000     -1.37651E-07
  167.8080312       1.0000       0.0000      -80.739       0.0000       0.0000       339.51      -258.74       0.0000       0.0000       0.0000     -1.37956E-07
  168.4149315       1.0000       0.0000      -83.585     -2.60663E-63   0.0000       340.10      -256.53       0.0000       0.0000       0.0000     -1.36934E-07
  168.4149315       1.0000       0.0000      -83.585     -1.68675E-80   0.0000       340.10      -256.53       0.0000       0.0000       0.0000     -1.36934E-07
  170.8149315       1.0000       0.0000      -89.888       0.0000       0.0000       352.11      -262.21       0.0000       0.0000       0.0000     -1.41342E-07
  172.3149315       1.0000       0.0000      -91.065       0.0000       0.0000       364.33      -273.27       0.0000       0.0000       0.0000     -1.55448E-07
  173.8149315       1.0000       0.0000      -92.255       0.0000       0.0000       377.09      -284.84       0.0000       0.0000       0.0000     -1.63721E-07
  175.3149315       1.0000       0.0000      -103.27       0.0000       0.0000       366.17      -262.85       0.0000       0.0000       0.0000     -1.48537E-07
  176.8149315       1.0000       0.0000      -113.80       9.6091       0.0000       365.43      -261.26       0.0000       0.0000       0.0000     -1.49303E-07
  178.3149315       1.0000       0.0000      -152.16       51.720       0.0000       344.50      -244.03       0.0000       0.0000       0.0000     -1.42504E-07
  179.8149315       1.0000       0.0000      -276.24       199.52       0.0000       255.15      -178.31       0.0000       0.0000       0.0000     -1.28924E-07
  181.3149315       1.0000       0.0000      -253.77       186.55       0.0000       238.26      -171.16       0.0000       0.0000       0.0000     -1.14162E-07
  182.8149315       1.0000       0.0000      -171.54       95.897       0.0000       276.49      -200.94       0.0000       0.0000       0.0000     -1.09743E-07
  184.3149315       1.0000       0.0000      -94.095       4.4788       0.0000       343.64      -254.07       0.0000       0.0000       0.0000     -1.20988E-07
  185.8149315       1.0000       0.0000      -100.40      7.43017E-36   0.0000       351.05      -250.55       0.0000       0.0000       0.0000     -1.18320E-07
  187.3149315       1.0000       0.0000      -103.77       0.0000       0.0000       358.53      -254.76       0.0000       0.0000       0.0000     -1.21221E-07
  188.8149315       1.0000       0.0000      -108.39     -1.10669E-51   0.0000       361.24      -252.84       0.0000       0.0000       0.0000     -1.17937E-07
  190.3149315       1.0000       0.0000      -113.43       0.0000       0.0000       361.04      -247.61       0.0000       0.0000       0.0000     -1.09718E-07
  191.8149315       1.0000       0.0000      -118.03      8.60867E-66   0.0000       360.20      -242.16       0.0000       0.0000       0.0000     -1.00252E-07
  192.4216772       1.0000       0.0000      -120.12       0.0000       0.0000       359.24      -239.11       0.0000       0.0000       0.0000     -9.46114E-08
  192.4216772       1.0000       0.0000      -120.12       0.0000       0.0000       359.24      -239.11       0.0000       0.0000       0.0000     -9.46114E-08
  194.8216772       1.0000       0.0000      -149.23       0.0000       0.0000       292.97      -143.77       0.0000       0.0000       0.0000      3.50097E-08
  196.3216772       1.0000       0.0000      -150.96       0.0000       0.0000       286.44      -135.53       0.0000       0.0000       0.0000      3.58564E-08
  197.8216772       1.0000       0.0000      -150.56       0.0000       0.0000       285.46      -134.91       0.0000       0.0000       0.0000      3.42425E-08
  199.3216772       1.0000       0.0000      -151.49       0.0000       0.0000       281.41      -129.91       0.0000       0.0000       0.0000      3.21983E-08
  200.8216772       1.0000       0.0000      -166.98       18.256       0.0000       268.34      -119.60       0.0000       0.0000       0.0000      4.13447E-08
  202.3216772       1.0000       0.0000      -313.29       189.79       0.0000       176.76      -53.138       0.0000       0.0000       0.0000      4.25771E-08
  203.8216772       1.0000       0.0000      -351.63       255.02       0.0000       124.99      -28.449       0.0000       0.0000       0.0000      3.81793E-08
  205.3216772       1.0000       0.0000      -362.99       287.60       0.0000       93.433      -18.078       0.0000       0.0000       0.0000      3.59699E-08
  206.8216772       1.0000       0.0000      -306.45       245.40       0.0000       88.986      -27.976       0.0000       0.0000       0.0000      4.16987E-08
  208.3216772       1.0000       0.0000      -89.118       13.429       0.0000       193.65      -118.14       0.0000       0.0000       0.0000      4.77354E-08
  209.8216772       1.0000       0.0000      -87.338      2.50572E-51   0.0000       214.29      -126.81       0.0000       0.0000       0.0000      4.40231E-08
  211.3216772       1.0000       0.0000      -91.940       0.0000       0.0000       217.79      -125.82       0.0000       0.0000       0.0000      4.64366E-08
  212.8216772       1.0000       0.0000      -92.310      1.59194E-52   0.0000       223.55      -131.24       0.0000       0.0000       0.0000      4.37015E-08
  214.3216772       1.0000       0.0000      -94.464       0.0000       0.0000       224.42      -129.95       0.0000       0.0000       0.0000      4.67163E-08
  215.8216772       1.0000       0.0000      -95.985       0.0000       0.0000       224.76      -128.77       0.0000       0.0000       0.0000      4.83262E-08
  216.4282981       1.0000       0.0000      -94.668      2.75535E-66   0.0000       227.89      -133.25       0.0000       0.0000       0.0000      4.95863E-08
  216.4282981       1.0000       0.0000      -94.668     -2.72106E-82   0.0000       227.89      -133.25       0.0000       0.0000       0.0000      4.95863E-08
  218.8282981       1.0000       0.0000      -97.802       0.0000       0.0000       226.32      -128.50       0.0000       0.0000       0.0000      4.97624E-08
  220.3282981       1.0000       0.0000      -97.522       0.0000       0.0000       227.74      -130.23       0.0000       0.0000       0.0000      5.49859E-08
