#      time         order        fenster_g1   fenster_g2   fenster_ge   zone_1_cei   zone_1_flo   zone_1_wa1   zone_1_wa2   zone_1_wa3   zone_1_wa4   zone_1_wa5   zone_1_wa6   zone_1_wa7   zone_1_wa8   zone_1_wa9   zone_1_wal   zone_zon10   zone_zone1   zone_zone2   zone_zone3   zone_zone4   zone_zone5   zone_zone6   zone_zone7   zone_zone8   zone_zone9   zone_zone_
  0.000000000       1.0000      -191.56      -58.071      -58.199      -160.17      -91.776       0.0000       0.0000      -3.9112      -3.7530      -4.4278      -6.5298     -1.64731E-39 -1.64731E-39 -7.98950E-40   0.0000       0.0000       1.0207     -2.14269E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
 0.1600000000       1.0000      -191.37      -58.012      -58.140      -163.42      -97.706       0.0000       0.0000      -4.7678      -4.5010      -5.2873      -7.8224       0.0000       0.0000       0.0000       0.0000       0.0000       5.3166     -2.13798E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
 0.3200000000       1.0000      -191.24      -57.974      -58.102      -165.25      -100.65       0.0000       0.0000      -5.1562      -4.8396      -5.6728      -8.4016       0.0000       0.0000     -4.11869E-31   0.0000       0.0000       5.0945     -2.13536E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
 0.3641584608       1.0000      -191.21      -57.965      -58.093      -165.70      -101.35       0.0000       0.0000      -5.2456      -4.9175      -5.7612      -8.5344       0.0000       0.0000       0.0000       0.0000       0.0000       4.9197     -2.13472E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
 0.3641584636       1.0000      -191.21      -57.965      -58.093      -165.70      -101.35       0.0000       0.0000      -5.2456      -4.9175      -5.7612      -8.5344     -6.53897E-34 -6.53897E-34   0.0000       0.0000       0.0000       4.9197     -2.13472E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
 0.6201584636       1.0000      -191.07      -57.922      -58.050      -167.47      -103.61       0.0000       0.0000      -5.5128      -5.1499      -6.0199      -8.9225       0.0000       0.0000     -6.15035E-34   0.0000       0.0000       3.5216     -2.13211E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
 0.8761584636       1.0000      -190.96      -57.888      -58.017      -168.56      -104.46       0.0000       0.0000      -5.6187      -5.2414      -6.1161      -9.0662       0.0000       0.0000     -2.89546E-29   0.0000       0.0000       2.6085     -2.13033E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  1.388158464       1.0000      -189.31      -57.388      -57.489      -169.26      -103.75       0.0000       0.0000      -5.5846      -5.2098      -6.0627      -8.9838       0.0000       0.0000     -1.54749E-28   0.0000       0.0000       1.7084     -2.11526E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  2.412158464       1.0000      -184.94      -56.063      -56.165      -168.72      -99.938       0.0000       0.0000      -5.3473      -4.9976      -5.7912      -8.5728       0.0000       0.0000     -7.63363E-33   0.0000       0.0000       1.1406     -2.06507E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  3.912158464       1.0000      -183.33      -55.576      -55.701      -169.05      -96.832       0.0000       0.0000      -5.4263      -5.0538      -5.8305      -8.6314     -8.61609E-34 -8.61609E-34   0.0000       0.0000       0.0000       1.0815     -2.05118E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  5.412158464       1.0000      -180.71      -54.781      -54.970      -168.55      -93.669       0.0000       0.0000      -5.3841      -5.0046      -5.7566      -8.5191     -7.25149E-32 -7.25149E-32   0.0000       0.0000       0.0000       1.0235     -2.01513E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  6.912158464       1.0000      -170.30      -51.627      -51.842      -163.97      -86.445       0.0000       0.0000      -4.5536      -4.2740      -4.9007      -7.2249     -1.66868E-32 -1.66868E-32   0.0000       0.0000       0.0000      0.70764     -1.92838E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  8.412158464       1.0000      -163.37      -49.526      -49.591      -160.29      -81.448       0.0000       0.0000      -3.9617      -3.7528      -4.2909      -6.2979       0.0000       0.0000     -2.43084E-29   0.0000       0.0000      0.69847     -1.86805E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  9.912158464       1.0000      -35.740      -21.936      -35.973      -109.14      -23.800       0.0000       0.0000       6.9811       3.9451       4.6174       17.790     -1.22067E-29 -1.22067E-29   0.0000       0.0000       0.0000      -2.2114     -1.79431E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  11.41215846       1.0000       6.3263      -20.027      -22.952      -81.839     -2.30936E-02   0.0000       0.0000       8.5815       7.4461       8.6744       16.077     -4.77741E-29 -4.77741E-29   0.0000       0.0000       0.0000      -1.6187     -1.65571E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  12.91215846       1.0000       38.567      -19.208      -17.086      -64.132       10.893       0.0000       0.0000       11.209       9.5592       12.549       19.249     -4.59941E-30 -4.59941E-30   0.0000       0.0000       0.0000      -1.0359     -1.58676E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  14.41215846       1.0000      -18.441      -29.237      -18.230      -82.724      -20.196       0.0000       0.0000       7.7937       6.5257       13.885       12.579       0.0000       0.0000     -6.45064E-28   0.0000       0.0000       1.3280     -1.58056E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  15.91215846       1.0000      -126.95      -41.004      -38.397      -125.65      -70.459       0.0000       0.0000      0.61863      0.26471     -0.24772     -0.79225       0.0000       0.0000     -5.53922E-28   0.0000       0.0000       3.3937     -1.62347E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  17.41215846       1.0000      -137.25      -41.608      -41.592      -133.87      -77.229       0.0000       0.0000     -0.21868     -0.49702      -1.4176      -1.8752     -1.73288E-30 -1.73288E-30   0.0000       0.0000       0.0000       1.7435     -1.58568E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  18.91215846       1.0000      -127.73      -38.719      -38.715      -131.17      -71.703       0.0000       0.0000      0.57931      0.16772     -0.29691     -0.29974     -1.69973E-30 -1.69973E-30   0.0000       0.0000       0.0000      0.76503     -1.47325E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  20.41215846       1.0000      -128.44      -38.935      -38.937      -132.05      -71.085       0.0000       0.0000      0.42474      1.51557E-02 -0.28847     -0.30769     -4.95934E-33 -4.95933E-33   0.0000       0.0000       0.0000      0.85578     -1.48160E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  21.91215846       1.0000      -134.36      -40.712      -40.730      -135.37      -73.629       0.0000       0.0000     -0.27246     -0.60064     -0.88636      -1.2052       0.0000       0.0000       0.0000       0.0000       0.0000       1.0770     -1.55288E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  23.41215846       1.0000      -136.94      -41.677      -41.513      -137.24      -74.524       0.0000       0.0000     -0.72421     -0.99705      -1.2663      -1.7692     -4.37365E-29 -4.37365E-29   0.0000       0.0000       0.0000       1.0341     -1.55184E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  24.37197845       1.0000      -138.14      -42.222      -41.876      -138.15      -74.807       0.0000       0.0000     -0.97863      -1.2182      -1.4818      -2.0886       0.0000       0.0000     -2.28468E-29   0.0000       0.0000       1.0031     -1.52738E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  24.37197845       1.0000      -138.14      -42.222      -41.876      -138.15      -74.807       0.0000       0.0000     -0.97862      -1.2181      -1.4818      -2.0886     -2.30377E-33 -2.30376E-33   0.0000       0.0000       0.0000       1.0031     -1.52738E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  26.01037845       1.0000      -135.80      -41.342      -41.168      -137.40      -72.687       0.0000       0.0000     -0.99701      -1.2303      -1.4423      -2.0218     -1.44364E-32 -1.44364E-32   0.0000       0.0000       0.0000      0.75244     -1.54063E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  27.51037845       1.0000      -141.79      -43.421      -42.983      -140.27      -75.284       0.0000       0.0000      -1.7505      -1.8748      -2.1512      -3.0874     -1.02464E-29 -1.02464E-29   0.0000       0.0000       0.0000       1.0566     -1.55750E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  29.01037845       1.0000      -146.99      -44.805      -44.560      -142.99      -77.665       0.0000       0.0000      -2.4345      -2.4562      -2.7929      -4.0545     -2.25649E-30 -2.25649E-30   0.0000       0.0000       0.0000       1.1255     -1.62709E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  30.51037845       1.0000      -145.63      -44.284      -44.148      -142.61      -76.358       0.0000       0.0000      -2.5039      -2.5026      -2.8209      -4.0993     -1.95576E-33 -1.95575E-33   0.0000       0.0000       0.0000      0.91867     -1.61733E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  32.01037845       1.0000      -144.99      -44.268      -43.954      -142.36      -75.444       0.0000       0.0000      -2.6183      -2.5866      -2.8960      -4.2167       0.0000       0.0000     -1.01646E-33   0.0000       0.0000      0.88567     -1.59628E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  33.51037845       1.0000       444.64       91.532      -34.294       71.431       153.74       0.0000       0.0000       56.548       28.709       33.322       123.34       0.0000       0.0000     -4.76793E-28   0.0000       0.0000      -12.018     -1.62607E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  34.92401620       1.0000       639.84       35.907      -16.423       152.38       249.43       0.0000       0.0000       40.384       38.690       44.912       110.59     -1.46141E-28 -1.46141E-28   0.0000       0.0000       0.0000      -7.8121     -1.57962E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  36.42401620       1.0000       676.24      -7.7803      -6.9267       176.27       252.58       0.0000       0.0000       44.597       40.420       48.192       89.779       0.0000       0.0000     -4.84988E-30   0.0000       0.0000      -3.1175     -1.57377E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  37.92401620       1.0000       1015.3      -27.069       74.755       321.10       331.67       0.0000       0.0000       68.089       59.805       131.00       126.89       0.0000       0.0000     -5.52068E-30   0.0000       0.0000      -8.1864     -1.57899E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  39.10722368       1.0000       351.68      -47.710       64.357       128.64       71.950       0.0000       0.0000       36.189       31.661       70.423       49.717       0.0000       0.0000     -6.94478E-32   0.0000       0.0000       7.8594     -1.61539E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  40.35390852       1.0000      -131.17      -41.066      -39.512      -62.543      -106.35       0.0000       0.0000       6.2179       5.3451      -8.6012      -6.1310     -1.70885E-31 -1.70885E-31   0.0000       0.0000       0.0000       13.984     -1.56999E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  41.85390852       1.0000      -142.49      -43.311      -43.194      -94.158      -122.85       0.0000       0.0000       5.2651       4.1849      -3.9107      -3.2323       0.0000       0.0000     -4.91826E-29   0.0000       0.0000       4.7879     -1.62572E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  43.35390852       1.0000      -137.77      -41.850      -41.763      -106.32      -117.16       0.0000       0.0000       5.4338       4.0676     -0.94560     -0.30022     -5.20598E-30 -5.20598E-30   0.0000       0.0000       0.0000       1.9573     -1.56575E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  44.85390852       1.0000      -145.86      -44.414      -44.218      -119.45      -115.57       0.0000       0.0000       4.3105       2.8966     -0.54558     -0.31086     -1.15145E-29 -1.15145E-29   0.0000       0.0000       0.0000       1.6797     -1.59481E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  46.35390852       1.0000      -133.86      -40.800      -40.578      -120.54      -102.44       0.0000       0.0000       4.7980       3.1848      0.95533       1.6615       0.0000       0.0000     -4.22626E-30   0.0000       0.0000      0.87270     -1.50565E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  47.85390852       1.0000      -136.75      -41.454      -41.472      -126.25      -98.109       0.0000       0.0000       4.0176       2.4150      0.84089       1.3424     -7.86653E-30 -7.86653E-30   0.0000       0.0000       0.0000       1.1034     -1.57432E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  48.37072906       1.0000      -137.25      -41.606      -41.606      -127.93      -96.587       0.0000       0.0000       3.7749       2.1773      0.79878       1.2404     -5.72729E-37 -5.77056E-37 -3.02490E-36   0.0000       0.0000       1.1178     -1.58505E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  48.37072906       1.0000      -137.25      -41.606      -41.606      -127.93      -96.587       0.0000       0.0000       3.7749       2.1773      0.79878       1.2404     -4.92520E-35 -4.92563E-35   0.0000       0.0000       0.0000       1.1178     -1.58505E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  50.77072906       1.0000      -142.27      -43.129      -43.120      -135.18      -92.561       0.0000       0.0000       2.4240      0.94077      8.16819E-02  8.05857E-02   0.0000       0.0000     -1.08378E-31   0.0000       0.0000       1.2143     -1.64753E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  52.27072906       1.0000      -126.87      -38.462      -38.488      -129.76      -80.434       0.0000       0.0000       3.2629       1.6682       1.2087       1.7697       0.0000       0.0000     -2.54354E-29   0.0000       0.0000      0.48960     -1.46014E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  53.77072906       1.0000      -122.75      -37.726      -37.207      -128.43      -75.078       0.0000       0.0000       3.1750       1.6023       1.3363       1.9647     -1.35445E-29 -1.35445E-29   0.0000       0.0000       0.0000      0.63150     -1.36190E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  55.27072906       1.0000      -125.74      -38.878      -38.119      -130.33      -74.602       0.0000       0.0000       2.4706       1.0096      0.80210       1.1680       0.0000       0.0000     -6.31584E-31   0.0000       0.0000      0.91035     -1.38693E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  56.77072906       1.0000      -115.81      -35.556      -35.764      -125.61      -67.721       0.0000       0.0000       3.0438       1.4402       1.4193       2.4321       0.0000       0.0000     -2.97068E-31   0.0000       0.0000      0.55238     -1.41324E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  58.27072906       1.0000      -6.1974      -14.586      -24.641      -81.208      -17.088       0.0000       0.0000       10.609       7.6673       8.7193       20.948       0.0000       0.0000       0.0000       0.0000       0.0000      -1.9633     -1.45284E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  59.77072906       1.0000      -77.859      -28.080      -28.271      -102.47      -46.517       0.0000       0.0000       5.4585       3.7989       4.3174       6.0347     -6.08485E-30 -6.08485E-30 -2.96510E-30   0.0000       0.0000       1.4511     -1.58229E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  61.27072906       1.0000      -74.785      -29.046      -28.749      -99.822      -43.917       0.0000       0.0000       5.7632       4.0565       5.3470       7.1661       0.0000       0.0000     -4.94012E-31   0.0000       0.0000      0.54810     -1.67525E-07   0.0000       0.0000       0.0000       0.0000       0.0000       9.2687       0.0000       0.0000    
  62.77072906       1.0000      -77.237      -35.054      -28.478      -97.620      -42.122       0.0000       0.0000       6.0061       4.2951       8.9861       8.2191     -2.91920E-32 -2.91920E-32   0.0000       0.0000       0.0000      0.15943     -1.68445E-07   0.0000       0.0000       0.0000       0.0000       0.0000       28.382       0.0000       0.0000    
  64.27072906       1.0000      -134.32      -40.889      -40.754      -109.94      -53.883       0.0000       0.0000       3.8266       2.4510       2.0849       3.4707     -3.54761E-35 -3.55080E-35   0.0000       0.0000       0.0000      0.58418     -1.59172E-07   0.0000       0.0000       0.0000       0.0000       0.0000       63.361       0.0000       0.0000    
  65.77072906       1.0000      -139.64      -42.590      -42.330      -107.47      -50.233       0.0000       0.0000       4.2084       2.8195       2.8675       4.4385     -1.82194E-42 -1.82194E-42   0.0000       0.0000       0.0000      8.63957E-02 -1.60037E-07   0.0000       0.0000       0.0000       0.0000       0.0000       81.126       0.0000       0.0000    
  67.27072906       1.0000      -144.48      -44.069      -43.799      -104.28      -46.872       0.0000       0.0000       4.6261       3.2011       3.4890       5.2991       0.0000       0.0000     -4.70587E-35   0.0000       0.0000      7.21647E-03 -1.65751E-07   0.0000       0.0000       0.0000       0.0000       0.0000       97.804       0.0000       0.0000    
  68.77072906       1.0000      -147.42      -44.927      -44.689      -100.73      -43.813       0.0000       0.0000       5.1146       3.6498       4.1176       6.2190     -1.36359E-35 -1.35678E-35   0.0000       0.0000       0.0000     -1.09375E-03 -1.69113E-07   0.0000       0.0000       0.0000       0.0000       0.0000       111.60       0.0000       0.0000    
  70.27072906       1.0000      -159.14      -48.841      -48.244      -98.746      -42.603       0.0000       0.0000       5.3860       3.9144       4.5020       6.7863     -3.38104E-30 -3.38104E-30 -1.63970E-30   0.0000       0.0000      6.00673E-03 -1.78765E-07   0.0000       0.0000       0.0000       0.0000       0.0000       135.45       0.0000       0.0000    
  71.77072906       1.0000      -154.94      -47.692      -46.968      -94.163      -39.319       0.0000       0.0000       6.1520       4.6091       5.3677       8.0855     -1.67253E-32 -1.67253E-32 -8.11178E-33   0.0000       0.0000     -1.09493E-02 -1.73463E-07   0.0000       0.0000       0.0000       0.0000       0.0000       140.37       0.0000       0.0000    
  72.38685027       1.0000      -162.90      -49.923      -49.383      -93.946      -39.639       0.0000       0.0000       6.1769       4.6444       5.4323       8.1807     -1.34850E-29 -1.34850E-29   0.0000       0.0000       0.0000      3.13773E-02 -1.84879E-07   0.0000       0.0000       0.0000       0.0000       0.0000       152.92       0.0000       0.0000    
  72.38685027       1.0000      -162.90      -49.923      -49.383      -93.946      -39.639       0.0000       0.0000       6.1769       4.6444       5.4322       8.1807       0.0000       0.0000     -6.19358E-33   0.0000       0.0000      3.13773E-02 -1.84879E-07   0.0000       0.0000       0.0000       0.0000       0.0000       152.92       0.0000       0.0000    
  74.78685027       1.0000      -166.04      -50.420      -50.333      -88.573      -36.554       0.0000       0.0000       7.2550       5.6307       6.6484       10.010     -1.79625E-45 -1.79625E-45   0.0000       0.0000       0.0000     -1.19181E-02 -1.92631E-07   0.0000       0.0000       0.0000       0.0000       0.0000       171.25       0.0000       0.0000    
  76.28685027       1.0000      -161.08      -48.930      -48.830      -84.186      -33.799       0.0000       0.0000       8.1311       6.4224       7.6025       11.447     -5.55448E-32 -5.55448E-32   0.0000       0.0000       0.0000     -1.44983E-03 -1.86607E-07   0.0000       0.0000       0.0000       0.0000       0.0000       174.46       0.0000       0.0000    
  77.78685027       1.0000      -162.15      -49.505      -49.154      -81.073      -32.236       0.0000       0.0000       8.8389       7.0677       8.3830       12.622       0.0000       0.0000     -5.14903E-31   0.0000       0.0000      3.95353E-03 -1.84820E-07   0.0000       0.0000       0.0000       0.0000       0.0000       184.39       0.0000       0.0000    
  79.28685027       1.0000      -163.15      -49.841      -49.460      -78.028      -30.687       0.0000       0.0000       9.5890       7.7486       9.2012       13.855       0.0000       0.0000     -1.71506E-34   0.0000       0.0000      2.43524E-04 -1.83522E-07   0.0000       0.0000       0.0000       0.0000       0.0000       194.13       0.0000       0.0000    
  80.78685027       1.0000      -161.42      -49.246      -49.293      -73.405      -27.665       0.0000       0.0000       10.670       8.6686       10.292       15.652       0.0000       0.0000     -1.97503E-35   0.0000       0.0000     -7.83870E-02 -1.90505E-07   0.0000       0.0000       0.0000       0.0000       0.0000       204.24       0.0000       0.0000    
  82.28685027       1.0000      -111.64      -38.181      -40.987      -55.116      -10.123       0.0000       0.0000       13.968       11.433       13.511       23.326     -4.67079E-31 -4.67078E-31 -2.26587E-31   0.0000       0.0000     -0.51719     -1.99470E-07   0.0000       0.0000       0.0000       0.0000       0.0000       188.36       0.0000       0.0000    
  83.78685027       1.0000      -81.173      -34.101      -34.200      -43.141     -4.40474E-02   0.0000       0.0000       15.721       13.181       15.550       25.033       0.0000       0.0000       0.0000       0.0000       0.0000     -0.34317     -2.00852E-07   0.0000       0.0000       0.0000       0.0000       0.0000       176.11       0.0000       0.0000    
  85.28685027       1.0000      -85.609      -35.136      -34.305      -41.679      -3.1553       0.0000       0.0000       16.134       13.542       16.886       24.870       0.0000       0.0000     -8.79902E-36   0.0000       0.0000      1.80810E-02 -2.01482E-07   0.0000       0.0000       0.0000       0.0000       0.0000       181.60       0.0000       0.0000    
  86.78685027       1.0000      -152.67      -50.469      -48.150      -57.258      -23.066       0.0000       0.0000       14.053       11.753       15.131       20.689     -1.11515E-34 -1.12208E-34   0.0000       0.0000       0.0000      0.51965     -2.22466E-07   0.0000       0.0000       0.0000       0.0000       0.0000       231.99       0.0000       0.0000    
  88.28685027       1.0000      -181.03      -54.928      -54.944      -63.490      -29.797       0.0000       0.0000       13.762       11.514       13.269       19.925       0.0000       0.0000     -9.96926E-35   0.0000       0.0000      0.34763     -2.17354E-07   0.0000       0.0000       0.0000       0.0000       0.0000       255.78       0.0000       0.0000    
  89.78685027       1.0000      -178.15      -54.004      -54.031      -60.428      -27.090       0.0000       0.0000       14.883       12.499       14.562       21.833     -2.69076E-36 -4.00587E-36   0.0000       0.0000       0.0000      4.66597E-02 -2.11189E-07   0.0000       0.0000       0.0000       0.0000       0.0000       262.42       0.0000       0.0000    
  91.28685027       1.0000      -178.48      -54.075      -54.105      -57.531      -24.851       0.0000       0.0000       15.832       13.336       15.601       23.396     -3.02124E-34 -3.03772E-34   0.0000       0.0000       0.0000      6.29767E-03 -2.11648E-07   0.0000       0.0000       0.0000       0.0000       0.0000       272.43       0.0000       0.0000    
  92.78685027       1.0000      -176.26      -53.431      -53.432      -54.093      -22.312       0.0000       0.0000       16.818       14.205       16.642       24.971     -2.66369E-44 -2.66373E-44   0.0000       0.0000       0.0000     -1.29483E-03 -2.06697E-07   0.0000       0.0000       0.0000       0.0000       0.0000       279.36       0.0000       0.0000    
  94.28685027       1.0000      -173.27      -52.495      -52.527      -50.548      -19.825       0.0000       0.0000       17.788       15.061       17.649       26.497     -3.08472E-35 -2.92468E-35   0.0000       0.0000       0.0000     -9.52484E-04 -2.05612E-07   0.0000       0.0000       0.0000       0.0000       0.0000       284.92       0.0000       0.0000    
  95.78685027       1.0000      -165.87      -50.254      -50.282      -46.262      -16.771       0.0000       0.0000       18.846       15.993       18.736       28.142       0.0000       0.0000     -7.65127E-45   0.0000       0.0000     -3.35474E-03 -1.96562E-07   0.0000       0.0000       0.0000       0.0000       0.0000       285.10       0.0000       0.0000    
  96.39400625       1.0000      -164.89      -49.959      -49.984      -44.951      -15.958       0.0000       0.0000       19.193       16.300       19.093       28.684       0.0000       0.0000     -1.95276E-35   0.0000       0.0000      5.85645E-03 -1.95371E-07   0.0000       0.0000       0.0000       0.0000       0.0000       287.16       0.0000       0.0000    
  96.39400625       1.0000      -164.89      -49.959      -49.984      -44.951      -15.958       0.0000       0.0000       19.193       16.300       19.093       28.684       0.0000       0.0000     -1.83956E-35   0.0000       0.0000      5.85645E-03 -1.95371E-07   0.0000       0.0000       0.0000       0.0000       0.0000       287.16       0.0000       0.0000    
  98.79400625       1.0000      -164.66      -49.925      -49.916      -40.513      -13.440       0.0000       0.0000       20.450       17.413       20.381       30.636       0.0000       0.0000     -2.57596E-33   0.0000       0.0000     -9.89296E-04 -1.92593E-07   0.0000       0.0000       0.0000       0.0000       0.0000       299.43       0.0000       0.0000    
  100.2940063       1.0000      -165.14      -50.079      -50.062      -38.012      -12.085       0.0000       0.0000       21.168       18.050       21.115       31.748       0.0000       0.0000     -9.59541E-32   0.0000       0.0000      5.62584E-04 -1.92718E-07   0.0000       0.0000       0.0000       0.0000       0.0000       307.27       0.0000       0.0000    
  101.7940063       1.0000      -161.55      -49.005      -48.973      -34.856      -10.097       0.0000       0.0000       21.970       18.758       21.930       32.983       0.0000       0.0000     -3.39012E-32   0.0000       0.0000     -2.90934E-03 -1.88237E-07   0.0000       0.0000       0.0000       0.0000       0.0000       310.23       0.0000       0.0000    
  103.2940063       1.0000      -167.54      -50.825      -50.788      -33.642      -9.8630       0.0000       0.0000       22.442       19.181       22.414       33.717     -7.06838E-34 -7.06229E-34   0.0000       0.0000       0.0000      5.92549E-03 -1.93359E-07   0.0000       0.0000       0.0000       0.0000       0.0000       323.38       0.0000       0.0000    
  104.7940063       1.0000      -158.12      -47.988      -48.724      -28.664      -5.9008       0.0000       0.0000       23.640       20.116       23.489       35.716       0.0000       0.0000     -5.03836E-32   0.0000       0.0000     -8.69379E-02 -1.91357E-07   0.0000       0.0000       0.0000       0.0000       0.0000       323.34       0.0000       0.0000    
  106.2940063       1.0000       127.32      0.72695      -31.721       39.792       72.835       0.0000       0.0000       35.538       29.499       34.340       69.828     -1.27202E-30 -1.27202E-30   0.0000       0.0000       0.0000      -2.2305     -1.90277E-07   0.0000       0.0000       0.0000       0.0000       0.0000       187.96       0.0000       0.0000    
  107.7940063       1.0000       715.01       2.6535      -10.544       171.47       253.93       0.0000       0.0000       54.412       47.028       54.654       118.06     -4.74243E-28 -4.74243E-28   0.0000       0.0000       0.0000      -4.5660     -1.67568E-07   0.0000       0.0000       0.0000       0.0000       0.0000      8.17758E-02   0.0000       0.0000    
  109.2940063       1.0000       565.34      -17.408       6.1145       138.82       175.09       0.0000       0.0000       47.838       41.132       62.958       88.881       0.0000       0.0000     -3.10661E-31   0.0000       0.0000      0.50030     -1.78095E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  110.7940063       1.0000       292.43      -45.039       35.413       71.749       49.861       0.0000       0.0000       37.286       31.820       66.509       57.397       0.0000       0.0000     -1.79531E-31   0.0000       0.0000       2.4985     -1.93626E-07   0.0000       0.0000       0.0000       0.0000       0.0000       26.091       0.0000       0.0000    
  112.2940063       1.0000      -166.64      -52.739      -50.014      -39.816      -63.210       0.0000       0.0000       21.347       17.842       13.050       22.446     -1.05080E-30 -1.05081E-30 -4.96283E-31   0.0000       0.0000       3.5272     -2.02330E-07   0.0000       0.0000       0.0000       0.0000       0.0000       237.27       0.0000       0.0000    
  113.7940063       1.0000      -185.86      -56.342      -56.239      -46.721      -58.459       0.0000       0.0000       22.719       18.860       17.692       27.608       0.0000       0.0000       0.0000       0.0000       0.0000      0.34345     -2.11552E-07   0.0000       0.0000       0.0000       0.0000       0.0000       280.08       0.0000       0.0000    
  115.2940063       1.0000      -184.56      -56.017      -55.949      -47.180      -50.479       0.0000       0.0000       23.777       19.641       20.369       30.965     -3.09112E-34 -3.13769E-34   0.0000       0.0000       0.0000      1.35547E-02 -2.11567E-07   0.0000       0.0000       0.0000       0.0000       0.0000       293.66       0.0000       0.0000    
