#      time         order        tairmean     top       
  200.8216772       1.0000       21.000       20.824    
  202.3216772       1.0000       21.003       20.850    
  203.8216772       1.0000       21.002       20.866    
  205.3216772       1.0000       21.001       20.881    
  206.8216772       1.0000       21.000       20.887    
  208.3216772       1.0000       20.997       20.861    
  209.8216772       1.0000       20.999       20.857    
  211.3216772       1.0000       21.000       20.855    
  212.8216772       1.0000       21.000       20.852    
  214.3216772       1.0000       21.000       20.851    
  215.8216772       1.0000       21.000       20.850    
  216.4282981       1.0000       21.000       20.848    
  216.4282981       1.0000       21.000       20.848    
  218.8282981       1.0000       21.000       20.848    
  220.3282981       1.0000       21.000       20.847    
  221.8282981       1.0000       21.000       20.847    
  223.3282981       1.0000       21.000       20.845    
  224.8282981       1.0000       21.000       20.845    
  226.3282981       1.0000       21.001       20.851    
  227.8282981       1.0000       21.001       20.857    
  229.3282981       1.0000       21.002       20.874    
  230.8282981       1.0000       21.000       20.876    
  232.3282981       1.0000       20.998       20.859    
  233.8282981       1.0000       21.000       20.857    
  235.3282981       1.0000       21.000       20.855    
  236.8282981       1.0000       21.000       20.855    
  238.3282981       1.0000       21.000       20.853    
  239.8282981       1.0000       21.000       20.852    
  240.4347882       1.0000       21.000       20.850    
  240.4347882       1.0000       21.000       20.850    
  242.8347882       1.0000       21.000       20.847    
  244.3347882       1.0000       21.000       20.846    
  245.8347882       1.0000       21.000       20.846    
  247.3347882       1.0000       21.000       20.843    
  248.8347882       1.0000       21.000       20.844    
  250.3347882       1.0000       21.003       20.870    
  251.8347882       1.0000       21.004       20.921    
  253.3347882       1.0000       21.079       20.998    
  254.8347882       1.0000       20.996       20.902    
  256.3347882       1.0000       20.998       20.891    
  257.8347882       1.0000       20.999       20.885    
  259.3347882       1.0000       21.000       20.879    
  260.8347882       1.0000       20.999       20.872    
  262.3347882       1.0000       20.999       20.865    
  263.8347882       1.0000       21.000       20.860    
  264.4411417       1.0000       21.000       20.859    
  264.4411417       1.0000       21.000       20.859    
  266.8411417       1.0000       21.000       20.852    
  268.3411417       1.0000       21.000       20.848    
  269.8411417       1.0000       21.000       20.847    
  271.3411417       1.0000       21.000       20.847    
  272.8411417       1.0000       21.001       20.850    
  274.3411417       1.0000       21.004       20.886    
  275.8411417       1.0000       21.001       20.903    
  277.3411417       1.0000       21.000       20.902    
  278.8411417       1.0000       20.999       20.895    
  280.3411417       1.0000       20.998       20.875    
  281.8411417       1.0000       20.999       20.869    
