#      time         order        brennstof1   brennstoff   hilfsenerg   luftung      raumkuhlu 
  1104.546512       1.0000       0.0000       547.35      1.20000E-06   0.0000       0.0000    
  1106.946512       1.0000       0.0000       601.87      1.20000E-06   0.0000       0.0000    
  1108.446512       1.0000       0.0000       639.90      1.20000E-06   0.0000       0.0000    
  1109.946512       1.0000       0.0000       653.49      1.20000E-06   0.0000       0.0000    
  1111.446512       1.0000       0.0000       630.95      1.20000E-06   0.0000       0.0000    
  1112.946512       1.0000       0.0000       389.55      1.20000E-06   0.0000       0.0000    
  1114.446512       1.0000       0.0000       84.919      1.20000E-06   0.0000       0.0000    
  1115.946512       1.0000       0.0000       10.287      1.20000E-06   0.0000       0.0000    
  1117.446512       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1118.946512       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1120.446512       1.0000       0.0000       153.98      1.20000E-06   0.0000       0.0000    
  1121.946512       1.0000       0.0000       447.51      1.20000E-06   0.0000       0.0000    
  1123.446512       1.0000       0.0000       521.18      1.20000E-06   0.0000       0.0000    
  1124.946512       1.0000       0.0000       549.99      1.20000E-06   0.0000       0.0000    
  1126.446512       1.0000       0.0000       580.90      1.20000E-06   0.0000       0.0000    
  1127.946512       1.0000       0.0000       600.06      1.20000E-06   0.0000       0.0000    
  1128.538656       1.0000       0.0000       614.27      1.20000E-06   0.0000       0.0000    
  1128.538656       1.0000       0.0000       614.27      1.20000E-06   0.0000       0.0000    
  1130.938656       1.0000       0.0000       665.88      1.20000E-06   0.0000       0.0000    
  1132.438656       1.0000       0.0000       699.34      1.20000E-06   0.0000       0.0000    
  1133.938656       1.0000       0.0000       711.39      1.20000E-06   0.0000       0.0000    
  1135.438656       1.0000       0.0000       726.73      1.20000E-06   0.0000       0.0000    
  1136.938656       1.0000       0.0000       593.61      1.20000E-06   0.0000       0.0000    
  1138.438656       1.0000       0.0000       313.17      1.20000E-06   0.0000       0.0000    
  1139.938656       1.0000       0.0000       247.38      1.20000E-06   0.0000       0.0000    
  1141.438656       1.0000       0.0000       392.53      1.20000E-06   0.0000       0.0000    
  1142.938656       1.0000       0.0000       493.60      1.20000E-06   0.0000       0.0000    
  1144.438656       1.0000       0.0000       576.67      1.20000E-06   0.0000       0.0000    
  1145.938656       1.0000       0.0000       637.10      1.20000E-06   0.0000       0.0000    
  1147.438656       1.0000       0.0000       661.86      1.20000E-06   0.0000       0.0000    
  1148.938656       1.0000       0.0000       681.82      1.20000E-06   0.0000       0.0000    
  1150.438656       1.0000       0.0000       700.35      1.20000E-06   0.0000       0.0000    
  1151.938656       1.0000       0.0000       713.29      1.20000E-06   0.0000       0.0000    
  1152.537423       1.0000       0.0000       717.69      1.20000E-06   0.0000       0.0000    
  1152.537423       1.0000       0.0000       717.69      1.20000E-06   0.0000       0.0000    
  1154.937423       1.0000       0.0000       735.03      1.20000E-06   0.0000       0.0000    
  1156.437423       1.0000       0.0000       733.66      1.20000E-06   0.0000       0.0000    
  1157.937423       1.0000       0.0000       645.64      1.20000E-06   0.0000       0.0000    
  1159.437423       1.0000       0.0000       630.65      1.20000E-06   0.0000       0.0000    
  1160.937423       1.0000       0.0000       555.52      1.20000E-06   0.0000       0.0000    
  1162.437423       1.0000       0.0000       469.66      1.20000E-06   0.0000       0.0000    
  1163.937423       1.0000       0.0000       459.66      1.20000E-06   0.0000       0.0000    
  1165.437423       1.0000       0.0000       461.74      1.20000E-06   0.0000       0.0000    
  1166.937423       1.0000       0.0000       487.11      1.20000E-06   0.0000       0.0000    
  1168.437423       1.0000       0.0000       537.64      1.20000E-06   0.0000       0.0000    
  1169.937423       1.0000       0.0000       576.36      1.20000E-06   0.0000       0.0000    
  1171.437423       1.0000       0.0000       582.04      1.20000E-06   0.0000       0.0000    
  1172.937423       1.0000       0.0000       582.89      1.20000E-06   0.0000       0.0000    
  1174.437423       1.0000       0.0000       581.74      1.20000E-06   0.0000       0.0000    
  1175.937423       1.0000       0.0000       579.04      1.20000E-06   0.0000       0.0000    
  1176.536387       1.0000       0.0000       572.73      1.20000E-06   0.0000       0.0000    
  1176.536387       1.0000       0.0000       572.73      1.20000E-06   0.0000       0.0000    
  1178.936387       1.0000       0.0000       571.04      1.20000E-06   0.0000       0.0000    
  1180.436387       1.0000       0.0000       585.24      1.20000E-06   0.0000       0.0000    
  1181.936387       1.0000       0.0000       628.29      1.20000E-06   0.0000       0.0000    
  1183.436387       1.0000       0.0000       604.90      1.20000E-06   0.0000       0.0000    
  1184.936387       1.0000       0.0000       227.90      1.20000E-06   0.0000       0.0000    
  1186.436387       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1187.464803       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1188.342516       1.0000       0.0000       76.706      1.20000E-06   0.0000       0.0000    
  1189.469855       1.0000       0.0000      4.47683E-02  1.20000E-06   0.0000       0.0000    
  1190.600070       1.0000       0.0000      0.27865      1.20000E-06   0.0000       0.0000    
  1191.676164       1.0000       0.0000      5.91046E-02  1.20000E-06   0.0000       0.0000    
  1192.881897       1.0000       0.0000      2.36730E-02  1.20000E-06   0.0000       0.0000    
  1193.921443       1.0000       0.0000       294.37      1.20000E-06   0.0000       0.0000    
  1194.990145       1.0000       0.0000       367.91      1.20000E-06   0.0000       0.0000    
  1196.490145       1.0000       0.0000       408.08      1.20000E-06   0.0000       0.0000    
  1197.990145       1.0000       0.0000       443.55      1.20000E-06   0.0000       0.0000    
  1199.490145       1.0000       0.0000       464.91      1.20000E-06   0.0000       0.0000    
  1200.542462       1.0000       0.0000       482.96      1.20000E-06   0.0000       0.0000    
  1200.542462       1.0000       0.0000       482.96      1.20000E-06   0.0000       0.0000    
  1202.942462       1.0000       0.0000       543.22      1.20000E-06   0.0000       0.0000    
  1204.442462       1.0000       0.0000       552.33      1.20000E-06   0.0000       0.0000    
  1205.942462       1.0000       0.0000       576.49      1.20000E-06   0.0000       0.0000    
  1207.442462       1.0000       0.0000       554.86      1.20000E-06   0.0000       0.0000    
  1208.942462       1.0000       0.0000       423.97      1.20000E-06   0.0000       0.0000    
  1210.442462       1.0000       0.0000       404.88      1.20000E-06   0.0000       0.0000    
  1211.942462       1.0000       0.0000       426.11      1.20000E-06   0.0000       0.0000    
  1213.442462       1.0000       0.0000       450.35      1.20000E-06   0.0000       0.0000    
  1214.942462       1.0000       0.0000       340.55      1.20000E-06   0.0000       0.0000    
  1216.442462       1.0000       0.0000       450.82      1.20000E-06   0.0000       0.0000    
  1217.942462       1.0000       0.0000       542.11      1.20000E-06   0.0000       0.0000    
  1219.442462       1.0000       0.0000       582.16      1.20000E-06   0.0000       0.0000    
  1220.942462       1.0000       0.0000       610.05      1.20000E-06   0.0000       0.0000    
  1222.442462       1.0000       0.0000       656.52      1.20000E-06   0.0000       0.0000    
  1223.942462       1.0000       0.0000       646.77      1.20000E-06   0.0000       0.0000    
  1224.534191       1.0000       0.0000       638.46      1.20000E-06   0.0000       0.0000    
  1224.534191       1.0000       0.0000       638.46      1.20000E-06   0.0000       0.0000    
  1226.934191       1.0000       0.0000       646.65      1.20000E-06   0.0000       0.0000    
  1228.434191       1.0000       0.0000       648.09      1.20000E-06   0.0000       0.0000    
  1229.934191       1.0000       0.0000       655.39      1.20000E-06   0.0000       0.0000    
  1231.434191       1.0000       0.0000       651.19      1.20000E-06   0.0000       0.0000    
  1232.934191       1.0000       0.0000       406.67      1.20000E-06   0.0000       0.0000    
  1234.434191       1.0000       0.0000       393.49      1.20000E-06   0.0000       0.0000    
  1235.934191       1.0000       0.0000       455.07      1.20000E-06   0.0000       0.0000    
  1237.434191       1.0000       0.0000       434.28      1.20000E-06   0.0000       0.0000    
  1238.934191       1.0000       0.0000       421.75      1.20000E-06   0.0000       0.0000    
  1240.434191       1.0000       0.0000       493.80      1.20000E-06   0.0000       0.0000    
  1241.934191       1.0000       0.0000       650.31      1.20000E-06   0.0000       0.0000    
  1243.434191       1.0000       0.0000       697.77      1.20000E-06   0.0000       0.0000    
  1244.934191       1.0000       0.0000       711.02      1.20000E-06   0.0000       0.0000    
  1246.434191       1.0000       0.0000       735.49      1.20000E-06   0.0000       0.0000    
  1247.934191       1.0000       0.0000       743.93      1.20000E-06   0.0000       0.0000    
  1248.532175       1.0000       0.0000       760.01      1.20000E-06   0.0000       0.0000    
  1248.532175       1.0000       0.0000       760.01      1.20000E-06   0.0000       0.0000    
  1250.932175       1.0000       0.0000       782.95      1.20000E-06   0.0000       0.0000    
  1252.432175       1.0000       0.0000       779.27      1.20000E-06   0.0000       0.0000    
  1253.932175       1.0000       0.0000       788.58      1.20000E-06   0.0000       0.0000    
  1255.432175       1.0000       0.0000       689.94      1.20000E-06   0.0000       0.0000    
  1256.932175       1.0000       0.0000       115.76      1.20000E-06   0.0000       0.0000    
  1258.432175       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1259.686406       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1261.186406       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1262.686406       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1264.013526       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1265.513526       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1266.905171       1.0000       0.0000       33.305      1.20000E-06   0.0000       0.0000    
  1268.405171       1.0000       0.0000       197.62      1.20000E-06   0.0000       0.0000    
  1269.715788       1.0000       0.0000       284.68      1.20000E-06   0.0000       0.0000    
  1271.215788       1.0000       0.0000       361.89      1.20000E-06   0.0000       0.0000    
  1272.536867       1.0000       0.0000       413.73      1.20000E-06   0.0000       0.0000    
  1272.536867       1.0000       0.0000       413.73      1.20000E-06   0.0000       0.0000    
  1274.936867       1.0000       0.0000       489.54      1.20000E-06   0.0000       0.0000    
  1276.436867       1.0000       0.0000       500.10      1.20000E-06   0.0000       0.0000    
  1277.936867       1.0000       0.0000       531.92      1.20000E-06   0.0000       0.0000    
  1279.436867       1.0000       0.0000       534.21      1.20000E-06   0.0000       0.0000    
  1280.936867       1.0000       0.0000       364.32      1.20000E-06   0.0000       0.0000    
  1282.436867       1.0000       0.0000       127.22      1.20000E-06   0.0000       0.0000    
  1283.936867       1.0000       0.0000      0.25159      1.20000E-06   0.0000       0.0000    
  1285.436867       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1286.936867       1.0000       0.0000       54.834      1.20000E-06   0.0000       0.0000    
  1288.436867       1.0000       0.0000       268.14      1.20000E-06   0.0000       0.0000    
  1289.936867       1.0000       0.0000       411.09      1.20000E-06   0.0000       0.0000    
  1291.436867       1.0000       0.0000       479.01      1.20000E-06   0.0000       0.0000    
  1292.936867       1.0000       0.0000       504.05      1.20000E-06   0.0000       0.0000    
  1294.436867       1.0000       0.0000       533.18      1.20000E-06   0.0000       0.0000    
  1295.936867       1.0000       0.0000       566.86      1.20000E-06   0.0000       0.0000    
  1296.528744       1.0000       0.0000       576.76      1.20000E-06   0.0000       0.0000    
  1296.528744       1.0000       0.0000       576.76      1.20000E-06   0.0000       0.0000    
  1298.928744       1.0000       0.0000       606.39      1.20000E-06   0.0000       0.0000    
  1300.428744       1.0000       0.0000       641.00      1.20000E-06   0.0000       0.0000    
  1301.928744       1.0000       0.0000       676.96      1.20000E-06   0.0000       0.0000    
  1303.428744       1.0000       0.0000       614.23      1.20000E-06   0.0000       0.0000    
  1304.928744       1.0000       0.0000       195.42      1.20000E-06   0.0000       0.0000    
  1306.428744       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1307.776539       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1308.969684       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1310.149245       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1311.649245       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1313.149245       1.0000       0.0000       59.355      1.20000E-06   0.0000       0.0000    
  1314.649245       1.0000       0.0000       282.68      1.20000E-06   0.0000       0.0000    
  1316.107084       1.0000       0.0000       382.01      1.20000E-06   0.0000       0.0000    
  1317.607084       1.0000       0.0000       388.58      1.20000E-06   0.0000       0.0000    
  1319.107084       1.0000       0.0000       398.69      1.20000E-06   0.0000       0.0000    
  1320.532300       1.0000       0.0000       413.99      1.20000E-06   0.0000       0.0000    
  1320.532300       1.0000       0.0000       413.99      1.20000E-06   0.0000       0.0000    
  1322.932300       1.0000       0.0000       432.84      1.20000E-06   0.0000       0.0000    
  1324.432300       1.0000       0.0000       437.40      1.20000E-06   0.0000       0.0000    
  1325.932300       1.0000       0.0000       449.57      1.20000E-06   0.0000       0.0000    
  1327.432300       1.0000       0.0000       438.59      1.20000E-06   0.0000       0.0000    
  1328.932300       1.0000       0.0000       372.64      1.20000E-06   0.0000       0.0000    
  1330.432300       1.0000       0.0000       260.30      1.20000E-06   0.0000       0.0000    
  1331.932300       1.0000       0.0000       240.44      1.20000E-06   0.0000       0.0000    
  1333.432300       1.0000       0.0000       168.22      1.20000E-06   0.0000       0.0000    
  1334.932300       1.0000       0.0000       165.40      1.20000E-06   0.0000       0.0000    
  1336.432300       1.0000       0.0000       278.04      1.20000E-06   0.0000       0.0000    
  1337.932300       1.0000       0.0000       366.40      1.20000E-06   0.0000       0.0000    
  1339.432300       1.0000       0.0000       393.08      1.20000E-06   0.0000       0.0000    
  1340.932300       1.0000       0.0000       420.00      1.20000E-06   0.0000       0.0000    
  1342.432300       1.0000       0.0000       453.59      1.20000E-06   0.0000       0.0000    
  1343.932300       1.0000       0.0000       501.94      1.20000E-06   0.0000       0.0000    
  1344.524182       1.0000       0.0000       509.09      1.20000E-06   0.0000       0.0000    
  1344.524182       1.0000       0.0000       509.09      1.20000E-06   0.0000       0.0000    
  1346.924182       1.0000       0.0000       541.43      1.20000E-06   0.0000       0.0000    
  1348.424182       1.0000       0.0000       574.13      1.20000E-06   0.0000       0.0000    
  1349.924182       1.0000       0.0000       573.55      1.20000E-06   0.0000       0.0000    
  1351.424182       1.0000       0.0000       533.48      1.20000E-06   0.0000       0.0000    
  1352.924182       1.0000       0.0000       271.85      1.20000E-06   0.0000       0.0000    
  1354.424182       1.0000       0.0000       125.56      1.20000E-06   0.0000       0.0000    
  1355.924182       1.0000       0.0000       53.033      1.20000E-06   0.0000       0.0000    
  1357.424182       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1358.924182       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1360.424182       1.0000       0.0000       260.71      1.20000E-06   0.0000       0.0000    
  1361.924182       1.0000       0.0000       415.34      1.20000E-06   0.0000       0.0000    
  1363.424182       1.0000       0.0000       448.73      1.20000E-06   0.0000       0.0000    
  1364.924182       1.0000       0.0000       501.59      1.20000E-06   0.0000       0.0000    
  1366.424182       1.0000       0.0000       525.60      1.20000E-06   0.0000       0.0000    
  1367.924182       1.0000       0.0000       545.62      1.20000E-06   0.0000       0.0000    
  1368.521299       1.0000       0.0000       550.50      1.20000E-06   0.0000       0.0000    
  1368.521299       1.0000       0.0000       550.50      1.20000E-06   0.0000       0.0000    
  1370.921299       1.0000       0.0000       577.01      1.20000E-06   0.0000       0.0000    
  1372.421299       1.0000       0.0000       596.95      1.20000E-06   0.0000       0.0000    
  1373.921299       1.0000       0.0000       617.07      1.20000E-06   0.0000       0.0000    
  1375.421299       1.0000       0.0000       574.07      1.20000E-06   0.0000       0.0000    
  1376.921299       1.0000       0.0000       455.10      1.20000E-06   0.0000       0.0000    
  1378.421299       1.0000       0.0000       298.72      1.20000E-06   0.0000       0.0000    
  1379.921299       1.0000       0.0000       199.49      1.20000E-06   0.0000       0.0000    
  1381.421299       1.0000       0.0000       143.10      1.20000E-06   0.0000       0.0000    
  1382.921299       1.0000       0.0000       221.95      1.20000E-06   0.0000       0.0000    
  1384.421299       1.0000       0.0000       436.46      1.20000E-06   0.0000       0.0000    
  1385.921299       1.0000       0.0000       562.27      1.20000E-06   0.0000       0.0000    
  1387.421299       1.0000       0.0000       579.65      1.20000E-06   0.0000       0.0000    
  1388.921299       1.0000       0.0000       604.63      1.20000E-06   0.0000       0.0000    
  1390.421299       1.0000       0.0000       627.98      1.20000E-06   0.0000       0.0000    
  1391.921299       1.0000       0.0000       619.03      1.20000E-06   0.0000       0.0000    
  1392.518564       1.0000       0.0000       624.04      1.20000E-06   0.0000       0.0000    
  1392.518564       1.0000       0.0000       624.04      1.20000E-06   0.0000       0.0000    
  1394.918564       1.0000       0.0000       637.52      1.20000E-06   0.0000       0.0000    
  1396.418564       1.0000       0.0000       646.71      1.20000E-06   0.0000       0.0000    
  1397.918564       1.0000       0.0000       658.93      1.20000E-06   0.0000       0.0000    
  1399.418564       1.0000       0.0000       603.90      1.20000E-06   0.0000       0.0000    
  1400.918564       1.0000       0.0000       556.80      1.20000E-06   0.0000       0.0000    
  1402.418564       1.0000       0.0000       565.31      1.20000E-06   0.0000       0.0000    
  1403.918564       1.0000       0.0000       463.94      1.20000E-06   0.0000       0.0000    
  1405.418564       1.0000       0.0000       426.19      1.20000E-06   0.0000       0.0000    
  1406.918564       1.0000       0.0000       43.281      1.20000E-06   0.0000       0.0000    
  1408.418564       1.0000       0.0000       139.56      1.20000E-06   0.0000       0.0000    
  1409.918564       1.0000       0.0000       482.22      1.20000E-06   0.0000       0.0000    
  1411.418564       1.0000       0.0000       593.82      1.20000E-06   0.0000       0.0000    
  1412.918564       1.0000       0.0000       618.43      1.20000E-06   0.0000       0.0000    
  1414.418564       1.0000       0.0000       629.58      1.20000E-06   0.0000       0.0000    
  1415.918564       1.0000       0.0000       656.57      1.20000E-06   0.0000       0.0000    
  1416.515680       1.0000       0.0000       668.41      1.20000E-06   0.0000       0.0000    
  1416.515680       1.0000       0.0000       668.41      1.20000E-06   0.0000       0.0000    
  1418.915680       1.0000       0.0000       699.95      1.20000E-06   0.0000       0.0000    
  1420.415680       1.0000       0.0000       717.42      1.20000E-06   0.0000       0.0000    
  1421.915680       1.0000       0.0000       718.84      1.20000E-06   0.0000       0.0000    
  1423.415680       1.0000       0.0000       674.68      1.20000E-06   0.0000       0.0000    
  1424.915680       1.0000       0.0000       141.91      1.20000E-06   0.0000       0.0000    
  1426.415680       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1427.915680       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1429.415680       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1430.915680       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1432.415680       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1433.418702       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1434.323283       1.0000       0.0000       80.032      1.20000E-06   0.0000       0.0000    
  1435.486949       1.0000       0.0000       263.46      1.20000E-06   0.0000       0.0000    
  1436.553509       1.0000       0.0000       337.13      1.20000E-06   0.0000       0.0000    
  1438.053509       1.0000       0.0000       419.25      1.20000E-06   0.0000       0.0000    
  1439.553509       1.0000       0.0000       481.75      1.20000E-06   0.0000       0.0000    
  1440.518820       1.0000       0.0000       501.29      1.20000E-06   0.0000       0.0000    
  1440.518820       1.0000       0.0000       501.29      1.20000E-06   0.0000       0.0000    
  1442.094407       1.0000       0.0000       536.96      1.20000E-06   0.0000       0.0000    
  1442.597672       1.0000       0.0000       556.27      1.20000E-06   0.0000       0.0000    
  1442.597672       1.0000       0.0000       556.27      1.20000E-06   0.0000       0.0000    
  1443.559534       1.0000       0.0000       577.22      1.20000E-06   0.0000       0.0000    
  1444.521397       1.0000       0.0000       602.63      1.20000E-06   0.0000       0.0000    
  1445.813891       1.0000       0.0000       608.87      1.20000E-06   0.0000       0.0000    
  1445.813891       1.0000       0.0000       608.87      1.20000E-06   0.0000       0.0000    
  1447.352871       1.0000       0.0000       581.53      1.20000E-06   0.0000       0.0000    
  1448.852871       1.0000       0.0000       449.32      1.20000E-06   0.0000       0.0000    
  1450.352871       1.0000       0.0000       428.50      1.20000E-06   0.0000       0.0000    
  1451.852871       1.0000       0.0000       397.01      1.20000E-06   0.0000       0.0000    
  1453.352871       1.0000       0.0000       308.75      1.20000E-06   0.0000       0.0000    
  1454.852871       1.0000       0.0000       311.81      1.20000E-06   0.0000       0.0000    
  1456.352871       1.0000       0.0000       365.33      1.20000E-06   0.0000       0.0000    
  1457.852871       1.0000       0.0000       545.65      1.20000E-06   0.0000       0.0000    
  1459.352871       1.0000       0.0000       595.97      1.20000E-06   0.0000       0.0000    
  1460.852871       1.0000       0.0000       611.88      1.20000E-06   0.0000       0.0000    
  1462.352871       1.0000       0.0000       639.91      1.20000E-06   0.0000       0.0000    
  1463.852871       1.0000       0.0000       655.05      1.20000E-06   0.0000       0.0000    
  1464.515445       1.0000       0.0000       665.03      1.20000E-06   0.0000       0.0000    
  1464.515445       1.0000       0.0000       665.03      1.20000E-06   0.0000       0.0000    
  1466.915445       1.0000       0.0000       701.22      1.20000E-06   0.0000       0.0000    
  1468.415445       1.0000       0.0000       738.36      1.20000E-06   0.0000       0.0000    
  1469.915445       1.0000       0.0000       773.85      1.20000E-06   0.0000       0.0000    
  1471.415445       1.0000       0.0000       732.15      1.20000E-06   0.0000       0.0000    
  1472.915445       1.0000       0.0000       206.99      1.20000E-06   0.0000       0.0000    
  1474.415445       1.0000       0.0000       78.541      1.20000E-06   0.0000       0.0000    
  1475.915445       1.0000       0.0000       179.64      1.20000E-06   0.0000       0.0000    
  1477.415445       1.0000       0.0000       119.32      1.20000E-06   0.0000       0.0000    
  1478.915445       1.0000       0.0000      0.95901      1.20000E-06   0.0000       0.0000    
  1480.415445       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1481.915445       1.0000       0.0000       228.39      1.20000E-06   0.0000       0.0000    
  1483.146741       1.0000       0.0000       488.33      1.20000E-06   0.0000       0.0000    
  1484.478808       1.0000       0.0000       548.16      1.20000E-06   0.0000       0.0000    
  1484.699234       1.0000       0.0000       560.93      1.20000E-06   0.0000       0.0000    
  1484.699234       1.0000       0.0000       560.93      1.20000E-06   0.0000       0.0000    
  1487.099234       1.0000       0.0000       659.52      1.20000E-06   0.0000       0.0000    
  1488.511402       1.0000       0.0000       715.68      1.20000E-06   0.0000       0.0000    
  1488.511402       1.0000       0.0000       715.68      1.20000E-06   0.0000       0.0000    
  1490.431402       1.0000       0.0000       760.15      1.20000E-06   0.0000       0.0000    
  1491.931402       1.0000       0.0000       804.08      1.20000E-06   0.0000       0.0000    
  1493.431402       1.0000       0.0000       847.30      1.20000E-06   0.0000       0.0000    
  1494.931402       1.0000       0.0000       815.44      1.20000E-06   0.0000       0.0000    
  1496.431402       1.0000       0.0000       409.61      1.20000E-06   0.0000       0.0000    
  1497.931402       1.0000       0.0000       54.266      1.20000E-06   0.0000       0.0000    
  1498.031323       1.0000       0.0000       27.033      1.20000E-06   0.0000       0.0000    
  1498.031323       1.0000       0.0000       27.033      1.20000E-06   0.0000       0.0000    
  1500.431323       1.0000       0.0000      6.23890E-02  1.20000E-06   0.0000       0.0000    
  1501.910058       1.0000       0.0000       182.90      1.20000E-06   0.0000       0.0000    
  1503.410058       1.0000       0.0000       302.40      1.20000E-06   0.0000       0.0000    
  1504.910058       1.0000       0.0000       445.34      1.20000E-06   0.0000       0.0000    
  1506.410058       1.0000       0.0000       532.69      1.20000E-06   0.0000       0.0000    
  1507.910058       1.0000       0.0000       543.17      1.20000E-06   0.0000       0.0000    
  1509.410058       1.0000       0.0000       535.20      1.20000E-06   0.0000       0.0000    
  1510.910058       1.0000       0.0000       538.86      1.20000E-06   0.0000       0.0000    
  1512.410058       1.0000       0.0000       557.19      1.20000E-06   0.0000       0.0000    
  1512.500360       1.0000       0.0000       557.74      1.20000E-06   0.0000       0.0000    
  1512.500360       1.0000       0.0000       557.74      1.20000E-06   0.0000       0.0000    
  1514.866336       1.0000       0.0000       565.31      1.20000E-06   0.0000       0.0000    
  1516.366336       1.0000       0.0000       571.11      1.20000E-06   0.0000       0.0000    
  1517.866336       1.0000       0.0000       586.54      1.20000E-06   0.0000       0.0000    
  1519.366336       1.0000       0.0000       566.43      1.20000E-06   0.0000       0.0000    
  1520.866336       1.0000       0.0000       425.70      1.20000E-06   0.0000       0.0000    
  1522.366336       1.0000       0.0000       238.54      1.20000E-06   0.0000       0.0000    
  1523.866336       1.0000       0.0000       82.452      1.20000E-06   0.0000       0.0000    
  1525.366336       1.0000       0.0000       59.395      1.20000E-06   0.0000       0.0000    
  1526.866336       1.0000       0.0000       108.60      1.20000E-06   0.0000       0.0000    
  1528.366336       1.0000       0.0000       200.84      1.20000E-06   0.0000       0.0000    
  1529.866336       1.0000       0.0000       405.14      1.20000E-06   0.0000       0.0000    
  1531.366336       1.0000       0.0000       470.87      1.20000E-06   0.0000       0.0000    
  1532.866336       1.0000       0.0000       497.64      1.20000E-06   0.0000       0.0000    
  1534.366336       1.0000       0.0000       513.36      1.20000E-06   0.0000       0.0000    
  1535.866336       1.0000       0.0000       528.38      1.20000E-06   0.0000       0.0000    
  1536.496609       1.0000       0.0000       535.08      1.20000E-06   0.0000       0.0000    
  1536.496609       1.0000       0.0000       535.08      1.20000E-06   0.0000       0.0000    
  1538.896609       1.0000       0.0000       578.47      1.20000E-06   0.0000       0.0000    
  1540.396609       1.0000       0.0000       616.29      1.20000E-06   0.0000       0.0000    
  1541.896609       1.0000       0.0000       642.25      1.20000E-06   0.0000       0.0000    
  1543.396609       1.0000       0.0000       571.73      1.20000E-06   0.0000       0.0000    
  1544.896609       1.0000       0.0000       153.49      1.20000E-06   0.0000       0.0000    
  1546.396609       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1547.598530       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1549.098530       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1550.598530       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1552.098530       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1553.442730       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  1554.942730       1.0000       0.0000       107.86      1.20000E-06   0.0000       0.0000    
  1556.417516       1.0000       0.0000       206.27      1.20000E-06   0.0000       0.0000    
  1557.917516       1.0000       0.0000       265.66      1.20000E-06   0.0000       0.0000    
  1559.417516       1.0000       0.0000       309.66      1.20000E-06   0.0000       0.0000    
  1560.500588       1.0000       0.0000       339.89      1.20000E-06   0.0000       0.0000    
  1560.500588       1.0000       0.0000       339.89      1.20000E-06   0.0000       0.0000    
  1562.900588       1.0000       0.0000       395.36      1.20000E-06   0.0000       0.0000    
  1564.400588       1.0000       0.0000       414.95      1.20000E-06   0.0000       0.0000    
  1565.900588       1.0000       0.0000       432.20      1.20000E-06   0.0000       0.0000    
  1567.400588       1.0000       0.0000       419.82      1.20000E-06   0.0000       0.0000    
  1568.900588       1.0000       0.0000       347.05      1.20000E-06   0.0000       0.0000    
  1570.400588       1.0000       0.0000       279.29      1.20000E-06   0.0000       0.0000    
  1571.900588       1.0000       0.0000       213.81      1.20000E-06   0.0000       0.0000    
  1573.400588       1.0000       0.0000       196.02      1.20000E-06   0.0000       0.0000    
  1574.900588       1.0000       0.0000       165.33      1.20000E-06   0.0000       0.0000    
  1576.400588       1.0000       0.0000       260.29      1.20000E-06   0.0000       0.0000    
  1577.900588       1.0000       0.0000       393.34      1.20000E-06   0.0000       0.0000    
  1579.400588       1.0000       0.0000       436.01      1.20000E-06   0.0000       0.0000    
  1580.900588       1.0000       0.0000       461.77      1.20000E-06   0.0000       0.0000    
