#      time         order        tair      
  2003.729272       1.0000       7.6646    
  2005.002835       1.0000       8.1031    
  2006.125517       1.0000       9.2126    
  2007.625517       1.0000       9.3626    
  2009.125517       1.0000       9.1243    
  2010.625517       1.0000       5.8358    
  2012.125517       1.0000       2.6247    
  2013.625517       1.0000       1.3494    
  2015.111161       1.0000     -4.45094E-02
  2015.111161       1.0000     -4.45094E-02
  2016.148041       1.0000      -1.3925    
  2016.399764       1.0000      -1.7197    
  2016.399764       1.0000      -1.7197    
  2017.229268       1.0000      -2.5000    
  2018.058772       1.0000      -2.4941    
  2019.421591       1.0000      -2.6951    
  2020.921591       1.0000      -3.4686    
  2022.421591       1.0000      -3.4362    
  2023.921591       1.0000     -0.95682    
  2024.328450       1.0000      0.11966    
  2024.328450       1.0000      0.11966    
  2025.655656       1.0000       3.1802    
  2026.862160       1.0000       6.5589    
  2027.951145       1.0000       8.7121    
  2028.973129       1.0000       9.6758    
  2030.473129       1.0000       10.289    
  2031.813567       1.0000       9.2797    
  2032.886427       1.0000       8.5568    
  2034.386427       1.0000       7.3976    
  2035.886427       1.0000       5.8909    
  2037.386427       1.0000       5.5909    
  2038.886427       1.0000       4.5681    
  2040.386427       1.0000       5.5091    
  2040.404877       1.0000       5.5239    
  2040.404877       1.0000       5.5239    
  2042.335284       1.0000       6.3000    
  2043.835284       1.0000       6.3000    
  2045.335284       1.0000       6.1000    
  2046.835284       1.0000       6.3506    
  2048.335284       1.0000       6.9671    
  2049.835284       1.0000       6.9329    
  2051.335284       1.0000       6.8335    
  2052.835284       1.0000       6.6494    
  2054.335284       1.0000       6.8000    
  2055.835284       1.0000       7.2176    
  2057.335284       1.0000       6.8324    
  2058.835284       1.0000       6.2494    
  2060.335284       1.0000       6.3006    
  2061.835284       1.0000       6.2494    
  2063.335284       1.0000       6.0665    
  2064.397854       1.0000       5.9602    
  2064.397854       1.0000       5.9602    
  2066.797854       1.0000       5.4000    
  2068.297854       1.0000       5.5702    
  2069.797854       1.0000       5.1011    
  2071.297854       1.0000       5.1191    
  2072.797854       1.0000       5.8787    
  2074.297854       1.0000       7.1574    
  2075.797854       1.0000       8.5585    
  2077.297854       1.0000       6.5213    
  2078.732006       1.0000       6.1000    
  2080.232006       1.0000       6.7768    
  2081.732006       1.0000       6.5536    
  2083.232006       1.0000       6.1304    
  2084.732006       1.0000       5.9000    
  2086.232006       1.0000       6.1232    
  2087.732006       1.0000       6.1268    
  2088.384000       1.0000       6.2536    
  2088.384000       1.0000       6.2536    
  2090.784000       1.0000       6.3000    
  2092.284000       1.0000       6.1000    
  2093.784000       1.0000       5.7864    
  2095.284000       1.0000       5.3284    
  2096.784000       1.0000       5.5568    
  2098.284000       1.0000       6.3852    
  2099.784000       1.0000       6.5216    
  2101.284000       1.0000       7.7852    
  2102.784000       1.0000       7.7648    
  2104.284000       1.0000       8.3852    
  2105.784000       1.0000       8.7568    
  2107.284000       1.0000       9.0716    
  2108.784000       1.0000       9.0784    
  2110.284000       1.0000       9.2284    
  2111.784000       1.0000       9.3000    
  2112.382367       1.0000       9.3000    
  2112.382367       1.0000       9.3000    
  2114.782367       1.0000       9.1218    
  2116.282367       1.0000       9.1282    
  2117.782367       1.0000       9.5912    
  2119.282367       1.0000       9.8282    
  2120.782367       1.0000       10.369    
  2122.282367       1.0000       11.124    
  2123.378249       1.0000       11.746    
  2124.495025       1.0000       10.604    
  2125.995025       1.0000       9.2050    
  2127.495025       1.0000       7.0980    
  2128.995025       1.0000       7.7975    
  2130.495025       1.0000       6.9050    
  2131.995025       1.0000       6.7980    
  2133.495025       1.0000       5.7060    
  2134.995025       1.0000       4.8015    
  2136.381385       1.0000       5.0526    
  2136.381385       1.0000       5.0526    
  2138.781385       1.0000       5.0000    
  2140.281385       1.0000       4.2186    
  2141.781385       1.0000       3.1874    
  2143.281385       1.0000       3.6939    
  2144.781385       1.0000       5.7158    
  2146.092029       1.0000       8.1564    
  2147.592029       1.0000       10.470    
  2149.092029       1.0000       11.764    
  2150.592029       1.0000       12.814    
  2152.092029       1.0000       12.191    
  2153.321677       1.0000       11.778    
  2154.821677       1.0000       10.443    
  2156.321677       1.0000       9.4035    
  2157.821677       1.0000       7.1458    
  2159.321677       1.0000       6.1322    
  2160.376544       1.0000       6.1247    
  2160.376544       1.0000       6.1247    
  2162.776544       1.0000       6.8777    
  2164.276544       1.0000       6.1277    
  2165.776544       1.0000       6.3553    
  2167.276544       1.0000       6.9830    
  2168.776544       1.0000       7.3553    
  2170.276544       1.0000       7.7723    
  2171.776544       1.0000       7.1564    
  2173.276544       1.0000       7.3383    
  2174.776544       1.0000       6.9235    
  2176.276544       1.0000       6.9405    
  2177.776544       1.0000       6.3106    
  2179.276544       1.0000       5.7405    
  2180.776544       1.0000       4.1788    
  2182.276544       1.0000       1.8511    
  2183.776544       1.0000       1.0447    
  2184.366945       1.0000      0.70644    
  2184.366945       1.0000      0.70644    
  2186.766945       1.0000      0.16314    
  2188.266945       1.0000      0.61992    
  2189.766945       1.0000      0.93686    
  2191.266945       1.0000       1.4208    
  2192.373276       1.0000       4.4825    
  2193.547220       1.0000       7.2303    
  2194.624788       1.0000       9.1246    
  2195.868214       1.0000       9.8868    
  2196.902549       1.0000       10.712    
  2198.402549       1.0000       11.321    
  2199.902549       1.0000       12.493    
  2201.402549       1.0000       11.797    
  2202.902549       1.0000       9.3046    
  2204.402549       1.0000       7.3987    
  2205.902549       1.0000       7.3708    
  2207.402549       1.0000       3.7169    
  2208.366163       1.0000       2.7437    
  2208.366163       1.0000       2.7437    
  2210.766163       1.0000       1.0338    
  2211.832442       1.0000     -3.24419E-02
  2211.832442       1.0000     -3.24420E-02
  2213.752442       1.0000     -0.57524    
  2215.105263       1.0000      0.10000    
  2215.105263       1.0000      0.10000    
  2216.641263       1.0000       4.5260    
  2217.928974       1.0000       7.9798    
  2219.428974       1.0000       11.715    
  2220.928974       1.0000       13.729    
  2222.305819       1.0000       13.900    
  2223.805819       1.0000       12.933    
  2225.202686       1.0000       11.980    
  2226.702686       1.0000       11.268    
  2228.202686       1.0000       7.8581    
  2229.702686       1.0000       6.9487    
  2231.202686       1.0000       5.8946    
  2232.360681       1.0000       3.7229    
  2232.360681       1.0000       3.7229    
  2234.421018       1.0000       2.5264    
  2235.921018       1.0000      0.22369    
  2236.185068       1.0000     -3.57459E-03
  2236.185068       1.0000     -3.57459E-03
  2238.585068       1.0000     -0.19253    
  2239.161290       1.0000      0.10000    
  2239.161290       1.0000      0.10000    
  2241.081290       1.0000       5.4951    
  2242.503335       1.0000       8.5053    
  2244.003335       1.0000       11.703    
  2245.503335       1.0000       12.650    
  2247.003335       1.0000       13.499    
  2248.503335       1.0000       13.150    
  2250.003335       1.0000       12.588    
  2251.503335       1.0000       7.8920    
  2253.003335       1.0000       5.1970    
  2254.503335       1.0000       3.7967    
  2256.003335       1.0000       3.0970    
  2256.355063       1.0000       2.7804    
  2256.355063       1.0000       2.7804    
  2258.630335       1.0000       2.2521    
  2260.130335       1.0000       1.5351    
  2260.714286       1.0000     -0.10000    
  2260.714286       1.0000     -0.10000    
  2262.422976       1.0000     -0.69243    
  2263.013232       1.0000      3.83714E-02
  2263.013232       1.0000      3.83714E-02
  2264.380184       1.0000       4.5728    
  2265.300468       1.0000       8.2615    
  2266.800468       1.0000       12.101    
  2268.293048       1.0000       14.552    
  2269.793048       1.0000       16.114    
  2271.293048       1.0000       17.105    
  2272.793048       1.0000       15.855    
  2274.038837       1.0000       13.903    
  2275.538837       1.0000       10.099    
  2277.038837       1.0000       7.8961    
  2278.538837       1.0000       7.0456    
  2280.038837       1.0000       6.0000    
  2280.349963       1.0000       6.0000    
  2280.349963       1.0000       6.0000    
  2281.822417       1.0000       5.8355    
  2283.294871       1.0000       6.3590    
  2284.794871       1.0000       6.3410    
  2286.294871       1.0000       6.4359    
  2287.794871       1.0000       8.2718    
  2289.294871       1.0000       11.067    
  2290.790910       1.0000       13.770    
  2292.290910       1.0000       17.062    
  2293.790910       1.0000       17.305    
  2295.290910       1.0000       17.416    
  2296.790910       1.0000       17.700    
  2298.290910       1.0000       16.564    
  2299.790910       1.0000       11.704    
  2301.290910       1.0000       8.9764    
  2302.790910       1.0000       7.5418    
  2304.290910       1.0000       6.6709    
  2304.346547       1.0000       6.6653    
  2304.346547       1.0000       6.6653    
  2306.702474       1.0000       5.4355    
  2308.202474       1.0000       3.9810    
  2309.702474       1.0000       3.7380    
  2311.202474       1.0000       5.3240    
  2312.702474       1.0000       6.8810    
  2314.202474       1.0000       7.7822    
  2315.702474       1.0000       9.2727    
  2316.864455       1.0000       12.107    
  2317.914436       1.0000       13.872    
  2319.032500       1.0000       13.761    
  2319.982498       1.0000       12.621    
  2321.290455       1.0000       11.710    
  2322.790455       1.0000       10.289    
  2324.290455       1.0000       9.3129    
  2325.790455       1.0000       8.4676    
  2327.290455       1.0000       7.6710    
  2328.340562       1.0000       7.2254    
  2328.340562       1.0000       7.2254    
  2330.740562       1.0000       6.6962    
  2332.240562       1.0000       7.2443    
  2333.740562       1.0000       7.5519    
  2335.240562       1.0000       6.1392    
  2336.740562       1.0000       4.4816    
  2338.240562       1.0000       4.2000    
  2339.740562       1.0000       4.7924    
  2341.240562       1.0000       6.4000    
  2342.740562       1.0000       5.5113    
  2343.964211       1.0000       4.9107    
  2345.464211       1.0000       5.3607    
  2346.964211       1.0000       4.6215    
  2348.464211       1.0000       3.4751    
  2349.964211       1.0000       3.0036    
  2351.464211       1.0000       2.4178    
  2352.336254       1.0000       2.6646    
  2352.336254       1.0000       2.6646    
  2354.736254       1.0000       1.3527    
  2356.236254       1.0000       1.2181    
  2357.736254       1.0000       1.6736    
  2359.236254       1.0000       1.8181    
  2360.736254       1.0000       2.7890    
  2362.236254       1.0000       3.7418    
  2363.736254       1.0000       5.3044    
  2365.236254       1.0000       5.8527    
  2366.736254       1.0000       6.5099    
  2368.200735       1.0000       7.4993    
  2369.700735       1.0000       5.9993    
  2371.200735       1.0000       4.8398    
  2372.700735       1.0000       4.8102    
  2374.200735       1.0000       5.3405    
  2375.700735       1.0000       6.0401    
  2376.324019       1.0000       6.1648    
  2376.324019       1.0000       6.1648    
  2378.724019       1.0000       6.7276    
  2380.224019       1.0000       7.1776    
  2381.724019       1.0000       7.1000    
  2383.224019       1.0000       7.6448    
  2384.724019       1.0000       7.9448    
  2386.224019       1.0000       8.7480    
  2387.724019       1.0000       10.879    
  2389.224019       1.0000       11.712    
  2390.724019       1.0000       11.086    
  2392.080215       1.0000       9.9358    
  2393.580215       1.0000       8.7938    
  2395.080215       1.0000       7.7321    
  2396.580215       1.0000       8.2160    
  2398.080215       1.0000       7.8920    
  2399.580215       1.0000       7.8580    
  2400.326399       1.0000       7.8347    
  2400.326399       1.0000       7.8347    
  2402.726399       1.0000       7.7453    
  2404.226399       1.0000       7.6000    
  2405.726399       1.0000       7.5274    
  2407.226399       1.0000       8.0490    
  2408.726399       1.0000       9.2632    
  2410.226399       1.0000       8.7868    
  2411.726399       1.0000       9.4170    
  2413.226399       1.0000       11.413    
  2414.726399       1.0000       11.074    
  2416.226399       1.0000       10.364    
  2417.726399       1.0000       9.5368    
  2419.226399       1.0000       8.2510    
  2420.726399       1.0000       7.5453    
  2422.226399       1.0000       6.4000    
  2423.726399       1.0000       5.7462    
  2424.316710       1.0000       5.5317    
  2424.316710       1.0000       5.5317    
  2426.716710       1.0000       4.8850    
  2428.216710       1.0000       4.2133    
  2429.716710       1.0000       3.7567    
  2431.216710       1.0000       3.6000    
  2432.716710       1.0000       3.8150    
  2434.216710       1.0000       3.9567    
  2435.716710       1.0000       4.1584    
  2437.216710       1.0000       4.3084    
  2438.716710       1.0000       5.0584    
  2440.216710       1.0000       4.8217    
  2441.716710       1.0000       4.6850    
  2443.216710       1.0000       4.3567    
  2444.716710       1.0000       4.2000    
  2446.216710       1.0000       3.4700    
  2447.716710       1.0000       2.4983    
  2448.311776       1.0000       2.1129    
  2448.311776       1.0000       2.1129    
  2450.711776       1.0000      0.57293    
  2452.126957       1.0000     -9.20000E-02
  2452.126957       1.0000     -9.20000E-02
  2454.046957       1.0000      -3.0155    
  2455.358974       1.0000      0.10000    
  2455.358974       1.0000      0.10000    
  2456.894974       1.0000       4.1215    
  2458.394974       1.0000       7.2530    
  2459.894974       1.0000       9.5320    
  2461.322983       1.0000       8.9677    
  2462.709898       1.0000       9.6809    
  2464.209898       1.0000       9.9370    
  2465.709898       1.0000       9.2031    
  2467.209898       1.0000       8.0901    
  2468.709898       1.0000       6.7321    
  2470.209898       1.0000       5.5790    
  2471.709898       1.0000       5.2160    
  2472.307105       1.0000       5.2228    
  2472.307105       1.0000       5.2228    
  2474.707105       1.0000       3.4737    
  2476.207105       1.0000       4.0521    
  2477.707105       1.0000       5.4000    
  2479.207105       1.0000       6.0657    
  2480.707105       1.0000       7.4778    
  2482.207105       1.0000       9.0657    
  2483.707105       1.0000       9.9828    
  2485.207105       1.0000       11.562    
  2486.265129       1.0000       11.800    
  2487.311560       1.0000       11.644    
  2488.811560       1.0000       10.732    
  2490.311560       1.0000       10.020    
  2491.811560       1.0000       9.3188    
  2493.311560       1.0000       8.4623    
  2494.811560       1.0000       8.4377    
  2496.307394       1.0000       8.4000    
  2496.307394       1.0000       8.4000    
  2498.707394       1.0000       8.6000    
  2500.207394       1.0000       9.0207    
  2501.707394       1.0000       9.3830    
  2503.207394       1.0000       9.7622    
  2504.707394       1.0000       10.283    
  2506.207394       1.0000       10.962    
  2507.707394       1.0000       11.554    
  2509.207394       1.0000       12.017    
  2510.707394       1.0000       11.983    
  2512.207394       1.0000       11.417    
  2513.707394       1.0000       11.029    
  2515.207394       1.0000       11.138    
  2516.707394       1.0000       10.829    
  2518.207394       1.0000       10.838    
  2519.707394       1.0000       10.317    
  2520.298727       1.0000       10.110    
  2520.298727       1.0000       10.110    
  2522.698727       1.0000       10.400    
  2524.198727       1.0000       10.220    
  2525.698727       1.0000       10.999    
  2527.198727       1.0000       10.479    
  2528.698727       1.0000       11.010    
  2530.198727       1.0000       11.879    
  2531.698727       1.0000       12.340    
  2533.198727       1.0000       12.160    
  2534.698727       1.0000       12.629    
  2536.198727       1.0000       13.000    
  2537.698727       1.0000       13.349    
  2539.198727       1.0000       12.941    
  2540.698727       1.0000       12.300    
  2542.198727       1.0000       11.601    
  2543.698727       1.0000       11.130    
  2544.294238       1.0000       11.041    
  2544.294238       1.0000       11.041    
  2546.694238       1.0000       10.400    
  2548.194238       1.0000       10.242    
  2549.694238       1.0000       9.6529    
  2551.194238       1.0000       9.7165    
  2552.694238       1.0000       10.131    
  2554.194238       1.0000       10.866    
  2555.694238       1.0000       12.731    
  2557.194238       1.0000       12.619    
  2558.694238       1.0000       14.019    
  2560.194238       1.0000       13.522    
  2561.559570       1.0000       12.752    
  2563.059570       1.0000       12.130    
  2564.559570       1.0000       11.201    
  2566.059570       1.0000       8.7940    
  2567.559570       1.0000       8.2523    
  2568.295877       1.0000       7.8704    
  2568.295877       1.0000       7.8704    
  2570.695877       1.0000       7.3912    
  2572.195877       1.0000       7.2196    
  2573.695877       1.0000       7.3696    
  2575.195877       1.0000       7.7392    
  2576.695877       1.0000       8.1784    
  2578.195877       1.0000       8.4000    
  2579.695877       1.0000       8.6088    
  2581.195877       1.0000       8.4608    
  2582.695877       1.0000       8.2304    
  2584.195877       1.0000       8.0608    
  2585.695877       1.0000       7.9696    
  2587.195877       1.0000       7.6196    
  2588.695877       1.0000       7.7696    
  2590.195877       1.0000       7.1608    
  2591.695877       1.0000       7.0000    
  2592.286464       1.0000       6.9714    
  2592.286464       1.0000       6.9714    
  2594.686464       1.0000       7.0686    
  2596.186464       1.0000       7.0373    
  2597.686464       1.0000       7.1314    
  2599.186464       1.0000       7.2746    
  2600.686464       1.0000       7.9432    
  2602.186464       1.0000       9.2356    
  2603.686464       1.0000       11.249    
  2605.060422       1.0000       14.500    
  2606.560422       1.0000       14.444    
  2608.060422       1.0000       15.500    
  2609.560422       1.0000       14.603    
  2610.961535       1.0000       12.842    
  2612.461535       1.0000       9.9846    
  2613.961535       1.0000       8.3192    
  2615.461535       1.0000       6.0462    
  2616.288418       1.0000       5.4865    
  2616.288418       1.0000       5.4865    
  2618.688418       1.0000       5.0000    
  2620.188418       1.0000       3.8623    
  2621.688418       1.0000       5.2145    
  2623.188418       1.0000       7.2884    
  2624.688418       1.0000       8.5819    
  2626.188418       1.0000       9.6073    
  2627.688418       1.0000       11.120    
  2629.188418       1.0000       13.149    
  2630.688418       1.0000       11.674    
  2632.114892       1.0000       11.080    
  2633.614892       1.0000       11.454    
  2635.114892       1.0000       10.620    
  2636.614892       1.0000       10.000    
  2638.114892       1.0000       9.5426    
  2639.614892       1.0000       9.1000    
  2640.284287       1.0000       9.0431    
  2640.284287       1.0000       9.0431    
  2642.684287       1.0000       8.4000    
  2644.184287       1.0000       8.3000    
  2645.684287       1.0000       8.5053    
  2647.184287       1.0000       9.3737    
  2648.684287       1.0000       7.8524    
  2650.184287       1.0000       7.0369    
  2651.684287       1.0000       7.2684    
  2653.184287       1.0000       7.4737    
  2654.684287       1.0000       7.9369    
  2656.184287       1.0000       8.0816    
  2657.684287       1.0000       7.7947    
  2659.184287       1.0000       7.4079    
  2660.684287       1.0000       6.9316    
  2662.184287       1.0000       6.8631    
  2663.684287       1.0000       6.5631    
  2664.275229       1.0000       6.3624    
  2664.275229       1.0000       6.3624    
  2666.675229       1.0000       6.1325    
  2668.175229       1.0000       6.1000    
  2669.675229       1.0000       6.1000    
  2671.175229       1.0000       6.4526    
  2672.675229       1.0000       6.9026    
  2674.175229       1.0000       7.6175    
  2675.675229       1.0000       7.9026    
  2677.175229       1.0000       8.1876    
  2678.675229       1.0000       8.5325    
  2680.175229       1.0000       7.9650    
  2681.675229       1.0000       7.4624    
  2683.175229       1.0000       6.6650    
  2684.675229       1.0000       6.2974    
  2686.175229       1.0000       5.9474    
  2687.675229       1.0000       5.4974    
  2688.271417       1.0000       5.3729    
  2688.271417       1.0000       5.3729    
  2690.671417       1.0000       5.0657    
  2692.171417       1.0000       4.7657    
  2693.671417       1.0000       4.5329    
  2695.171417       1.0000       4.6029    
  2696.671417       1.0000       5.5700    
  2698.171417       1.0000       6.8029    
  2699.671417       1.0000       7.5014    
  2701.171417       1.0000       8.0514    
  2702.671417       1.0000       8.5686    
  2704.171417       1.0000       9.0343    
  2705.671417       1.0000       9.2671    
  2707.171417       1.0000       7.9486    
  2708.671417       1.0000       6.9614    
  2710.171417       1.0000       6.1657    
  2711.671417       1.0000       5.5971    
  2712.268051       1.0000       5.3196    
  2712.268051       1.0000       5.3196    
  2714.668051       1.0000       4.6664    
  2716.168051       1.0000       4.0664    
  2717.668051       1.0000       3.9668    
  2719.168051       1.0000       4.4008    
  2720.668051       1.0000       5.3676    
  2722.168051       1.0000       6.4689    
  2723.649880       1.0000       8.0600    
  2725.149880       1.0000       9.5600    
  2726.649880       1.0000       10.810    
  2728.149880       1.0000       10.860    
  2729.567029       1.0000       10.633    
  2731.067029       1.0000       8.9196    
  2732.567029       1.0000       6.4391    
  2734.067029       1.0000       5.6659    
  2735.567029       1.0000       4.5371    
  2736.271163       1.0000       5.1000    
  2736.271163       1.0000       5.1000    
  2738.671163       1.0000       5.8000    
  2740.171163       1.0000       5.2829    
  2741.671163       1.0000       5.2000    
  2743.171163       1.0000       6.4396    
  2744.671163       1.0000       8.6739    
  2746.171163       1.0000       10.805    
  2747.671163       1.0000       11.800    
  2749.171163       1.0000       12.723    
  2750.671163       1.0000       13.934    
  2752.171163       1.0000       13.166    
  2753.671163       1.0000       12.530    
  2755.171163       1.0000       11.875    
  2756.671163       1.0000       8.9577    
  2758.171163       1.0000       8.6513    
  2759.671163       1.0000       8.6315    
  2760.262162       1.0000       8.3689    
  2760.262162       1.0000       8.3689    
  2762.662162       1.0000       7.4986    
  2764.162162       1.0000       8.1162    
  2765.662162       1.0000       8.1338    
  2767.162162       1.0000       7.5162    
  2768.662162       1.0000       7.9311    
  2770.162162       1.0000       7.9649    
  2771.662162       1.0000       8.8297    
  2773.162162       1.0000       9.7324    
  2774.662162       1.0000       9.9000    
  2776.162162       1.0000       9.3000    
  2777.662162       1.0000       8.9027    
  2779.162162       1.0000       7.7541    
  2780.662162       1.0000       6.5365    
  2782.162162       1.0000       5.3838    
  2783.662162       1.0000       4.9689    
  2784.258890       1.0000       4.5929    
  2784.258890       1.0000       4.5929    
  2786.658890       1.0000       3.9682    
  2788.158890       1.0000       4.3159    
  2789.658890       1.0000       4.2023    
  2791.158890       1.0000       5.0589    
  2792.658890       1.0000       6.4271    
  2794.158890       1.0000       7.6794    
  2795.658890       1.0000       9.1542    
  2797.158890       1.0000       9.2589    
  2798.613052       1.0000       9.4869    
  2800.113052       1.0000       9.0678    
  2801.613052       1.0000       8.9869    
  2803.002404       1.0000       7.4988    
  2804.502404       1.0000       6.8493    
  2806.002404       1.0000       6.8993    
  2807.502404       1.0000       5.8966    
  2808.262915       1.0000       4.9108    
  2808.262915       1.0000       4.9108    
  2810.662915       1.0000       3.1348    
  2812.162915       1.0000       2.0534    
  2813.662915       1.0000       1.1011    
  2815.162915       1.0000       3.5399    
  2816.662915       1.0000       6.2640    
  2817.901367       1.0000       7.5816    
  2819.401367       1.0000       8.6605    
  2820.901367       1.0000       9.8915    
  2822.401367       1.0000       9.6585    
  2823.901367       1.0000       8.8197    
  2825.401367       1.0000       8.6190    
  2826.901367       1.0000       7.6592    
  2828.401367       1.0000       6.2993    
  2829.901367       1.0000       5.6395    
  2831.401367       1.0000       4.7599    
  2832.260609       1.0000       4.7261    
  2832.260609       1.0000       4.7261    
  2834.660609       1.0000       4.2376    
  2836.160609       1.0000       3.8839    
  2837.660609       1.0000       3.6679    
  2839.160609       1.0000       5.3088    
  2840.660609       1.0000       6.5982    
  2842.160609       1.0000       8.1855    
  2843.486932       1.0000       9.8591    
  2844.962841       1.0000       9.7889    
  2846.379122       1.0000       10.676    
  2847.879122       1.0000       10.273    
  2849.379122       1.0000       10.624    
  2850.879122       1.0000       9.7967    
  2852.379122       1.0000       7.9588    
  2853.879122       1.0000       5.7297    
  2855.379122       1.0000       4.5038    
  2856.258279       1.0000       2.4768    
  2856.258279       1.0000       2.4768    
  2857.126935       1.0000      0.24768    
  2857.373333       1.0000     -4.80000E-02
  2857.373333       1.0000     -4.80000E-02
  2858.068258       1.0000     -0.85461    
  2858.763184       1.0000      -1.4105    
  2860.153034       1.0000      -2.3530    
  2861.653034       1.0000      -2.1551    
  2862.572475       1.0000      6.01784E-02
  2862.572475       1.0000      6.01784E-02
  2864.796236       1.0000       6.8981    
  2866.296236       1.0000       7.8370    
  2867.753435       1.0000       8.9274    
  2869.253435       1.0000       9.3466    
  2870.753435       1.0000       8.2986    
  2872.253435       1.0000       7.1466    
  2873.753435       1.0000       6.1740    
  2875.253435       1.0000       6.0493    
  2876.753435       1.0000       5.8247    
  2878.253435       1.0000       6.1253    
  2879.753435       1.0000       6.2000    
  2880.254192       1.0000       6.2508    
  2880.254192       1.0000       6.2508    
  2882.654192       1.0000       6.1346    
  2884.154192       1.0000       6.0463    
  2885.654192       1.0000       6.3654    
  2887.154192       1.0000       6.6154    
  2888.654192       1.0000       6.8963    
  2890.154192       1.0000       7.6463    
  2891.654192       1.0000       8.0963    
  2893.154192       1.0000       9.0701    
  2894.654192       1.0000       11.820    
  2895.722639       1.0000       12.200    
  2896.816250       1.0000       11.710    
  2898.237327       1.0000       11.876    
  2899.737327       1.0000       10.989    
  2901.237327       1.0000       9.4576    
  2902.737327       1.0000       8.5576    
  2904.237327       1.0000       7.3203    
  2904.254937       1.0000       7.2921    
  2904.254937       1.0000       7.2921    
  2906.654937       1.0000       6.6620    
  2908.154937       1.0000       6.7620    
  2909.654937       1.0000       7.1655    
  2911.154937       1.0000       8.0620    
  2912.654937       1.0000       8.5310    
  2914.154937       1.0000       9.0859    
  2915.654937       1.0000       11.606    
  2916.940399       1.0000       12.494    
  2918.210418       1.0000       12.332    
  2919.298973       1.0000       11.939    
  2920.798973       1.0000       12.500    
  2922.298973       1.0000       11.361    
  2923.798973       1.0000       10.241    
  2925.298973       1.0000       9.5103    
  2926.798973       1.0000       8.9804    
  2928.250958       1.0000       8.6749    
  2928.250958       1.0000       8.6749    
  2930.650958       1.0000       8.6000    
  2932.150958       1.0000       8.4849    
  2933.650958       1.0000       8.4000    
  2935.150958       1.0000       8.5755    
  2936.650958       1.0000       9.2604    
  2938.150958       1.0000       9.7000    
  2939.650958       1.0000       9.8302    
  2941.150958       1.0000       10.651    
  2942.650958       1.0000       11.175    
  2944.150958       1.0000       10.579    
  2945.650958       1.0000       9.7698    
  2947.150958       1.0000       8.9302    
  2948.650958       1.0000       9.0349    
  2950.150958       1.0000       9.1849    
  2951.650958       1.0000       8.9698    
  2952.243138       1.0000       8.7784    
  2952.243138       1.0000       8.7784    
  2954.643138       1.0000       7.9714    
  2956.143138       1.0000       7.6571    
  2957.643138       1.0000       7.3357    
  2959.143138       1.0000       7.5859    
  2960.643138       1.0000       8.2286    
  2962.143138       1.0000       8.2714    
  2963.643138       1.0000       8.7431    
  2965.143138       1.0000       10.200    
  2966.643138       1.0000       10.200    
  2968.143138       1.0000       10.014    
  2969.643138       1.0000       9.1141    
  2971.143138       1.0000       8.6571    
  2972.643138       1.0000       8.3357    
  2974.143138       1.0000       8.3714    
  2975.643138       1.0000       7.9427    
  2976.241117       1.0000       7.7277    
  2976.241117       1.0000       7.7277    
  2978.641117       1.0000       6.5077    
  2980.141117       1.0000       3.6024    
  2981.641117       1.0000       3.7463    
  2983.141117       1.0000       7.7411    
  2984.641117       1.0000       9.7540    
  2985.921457       1.0000       11.045    
  2987.421457       1.0000       11.848    
  2988.732580       1.0000       11.794    
  2990.232580       1.0000       12.830    
  2991.732580       1.0000       12.527    
  2993.232580       1.0000       12.260    
  2994.732580       1.0000       11.214    
  2996.232580       1.0000       10.430    
  2997.732580       1.0000       10.053    
  2999.232580       1.0000       9.5070    
  3000.246896       1.0000       9.1506    
  3000.246896       1.0000       9.1506    
  3002.646896       1.0000       7.6234    
  3004.146896       1.0000       5.5588    
  3005.646896       1.0000       7.3232    
  3007.146896       1.0000       10.506    
  3008.646896       1.0000       12.412    
  3010.146896       1.0000       14.703    
  3011.646896       1.0000       15.559    
  3013.146896       1.0000       16.085    
  3014.646896       1.0000       17.100    
  3016.146896       1.0000       16.124    
  3017.646896       1.0000       15.100    
  3019.146896       1.0000       14.145    
  3020.646896       1.0000       11.435    
  3022.146896       1.0000       10.786    
  3023.646896       1.0000       7.4766    
  3024.238686       1.0000       6.8465    
  3024.238686       1.0000       6.8465    
  3026.638686       1.0000       4.5974    
  3028.138686       1.0000       3.9664    
  3029.638686       1.0000       6.9161    
  3031.138686       1.0000       10.522    
  3032.638686       1.0000       13.114    
  3034.138686       1.0000       16.869    
  3035.638686       1.0000       17.683    
  3037.138686       1.0000       19.028    
  3038.638686       1.0000       19.519    
  3040.138686       1.0000       19.158    
  3041.638686       1.0000       18.261    
  3043.138686       1.0000       15.992    
  3044.638686       1.0000       13.231    
  3046.138686       1.0000       10.689    
  3047.638686       1.0000       9.7445    
  3048.237107       1.0000       9.5289    
  3048.237107       1.0000       9.5289    
  3050.637107       1.0000       9.2000    
  3052.137107       1.0000       9.2137    
  3053.637107       1.0000       9.3000    
  3055.137107       1.0000       9.3411    
  3056.637107       1.0000       9.9186    
  3058.137107       1.0000       10.027    
  3059.637107       1.0000       9.9452    
  3061.137107       1.0000       10.427    
  3062.637107       1.0000       10.664    
  3064.137107       1.0000       10.700    
  3065.637107       1.0000       10.573    
  3067.137107       1.0000       10.759    
  3068.637107       1.0000       10.309    
  3070.137107       1.0000       10.145    
  3071.637107       1.0000       9.9274    
