#      time         order        t            tair         tout      
  863.8259155       1.0000       3.7781       3.7781       16.000    
  864.5428033       1.0000       3.7914       3.7914       16.000    
  864.5428033       1.0000       3.7914       3.7914       16.000    
  866.9428033       1.0000       4.3657       4.3657       16.000    
  868.4428033       1.0000       3.4328       3.4328       16.000    
  869.9428033       1.0000       3.7886       3.7886       16.000    
  871.4428033       1.0000       4.4343       4.4343       16.000    
  872.9428033       1.0000       4.4771       4.4771       16.000    
  874.4428033       1.0000       6.1100       6.1100       16.000    
  875.9428033       1.0000       6.8771       6.8771       16.000    
  877.4428033       1.0000       6.3000       6.3000       16.000    
  878.9428033       1.0000       6.3000       6.3000       16.000    
  880.4428033       1.0000       5.1472       5.1472       16.000    
  881.9428033       1.0000       3.1629       3.1629       16.000    
  883.4428033       1.0000       2.0328       2.0328       16.000    
  884.9428033       1.0000       1.5400       1.5400       16.000    
