#      time         order        tairmean     top       
  96.39334297       1.0000       20.999       21.139    
  96.39334297       1.0000       20.999       21.139    
  96.63391351       1.0000       21.000       21.140    
  96.87448405       1.0000       21.000       21.140    
  97.35562512       1.0000       21.000       21.140    
  98.31790726       1.0000       21.000       21.139    
  99.81790726       1.0000       21.000       21.137    
  101.3179073       1.0000       21.005       21.122    
  102.2038766       1.0000       21.017       21.113    
  103.1510418       1.0000       20.995       21.119    
  104.0805698       1.0000       20.980       21.128    
  105.1141506       1.0000       20.997       21.118    
  105.9578615       1.0000       21.000       21.124    
  106.8246366       1.0000       21.003       21.121    
  107.3828147       1.0000       21.012       21.111    
  107.8125590       1.0000       21.023       21.094    
  108.2957924       1.0000       21.021       21.070    
  108.7498404       1.0000       21.002       21.056    
  109.2115549       1.0000       20.982       21.063    
  109.7381188       1.0000       20.977       21.091    
  110.2106347       1.0000       20.986       21.113    
  110.7936669       1.0000       20.996       21.125    
  111.7947915       1.0000       20.997       21.130    
  112.5213480       1.0000       21.001       21.141    
  113.0644037       1.0000       21.008       21.157    
  113.6676120       1.0000       21.015       21.164    
  114.2012495       1.0000       21.021       21.151    
  114.8867546       1.0000       21.017       21.121    
  115.1609566       1.0000       21.008       21.108    
  115.7093607       1.0000       20.993       21.104    
  116.4658640       1.0000       20.981       21.122    
  117.5011294       1.0000       20.992       21.120    
  118.9802372       1.0000       20.996       21.132    
  120.0000000       1.0000       20.997       21.140    
  120.0000000       1.0000       20.997       21.140    
  120.3063828       1.0000       21.001       21.143    
  120.4004367       1.0000       21.002       21.143    
  120.4004367       1.0000       21.002       21.143    
  120.6455429       1.0000       21.002       21.141    
  120.8906492       1.0000       21.002       21.139    
  121.3808616       1.0000       20.998       21.140    
  122.3612864       1.0000       20.997       21.150    
  123.8612864       1.0000       20.999       21.156    
  125.3612864       1.0000       21.002       21.157    
  126.2494990       1.0000       21.018       21.146    
  126.2494990       1.0000       21.018       21.146    
  126.5532979       1.0000       21.001       21.136    
  126.7323077       1.0000       20.992       21.137    
  126.7323077       1.0000       20.992       21.137    
  126.9753468       1.0000       20.982       21.141    
  127.2183859       1.0000       20.978       21.150    
