#      time         order        tairmean     top       
  129.6233333       1.0000       15.007       14.996    
  130.4010585       1.0000       14.988       14.977    
  131.1787837       1.0000       14.975       14.965    
  131.6666519       1.0000       14.970       14.960    
  132.1009176       1.0000       14.968       14.959    
  132.5460934       1.0000       14.968       14.960    
  133.2211129       1.0000       14.973       14.965    
  133.7816787       1.0000       14.979       14.972    
  134.2947121       1.0000       14.985       14.979    
  134.8988925       1.0000       14.991       14.985    
  136.0710498       1.0000       14.994       14.987    
  136.7500427       1.0000       14.993       14.986    
  137.2768441       1.0000       14.990       14.984    
  137.8388729       1.0000       14.987       14.980    
  138.4033956       1.0000       14.983       14.976    
  139.2012077       1.0000       14.976       14.969    
  139.4357290       1.0000       14.974       14.967    
  139.9047715       1.0000       14.969       14.961    
  140.5817525       1.0000       14.961       14.953    
  141.6596278       1.0000       14.955       14.947    
  142.7082154       1.0000       14.956       14.949    
  144.0000000       1.0000       14.964       14.957    
  144.0000000       1.0000       14.964       14.957    
  144.3104580       1.0000       14.966       14.959    
  144.4074206       1.0000       14.967       14.960    
  144.4074206       1.0000       14.967       14.960    
  144.6557870       1.0000       14.969       14.962    
  144.9041534       1.0000       14.971       14.964    
  145.4008863       1.0000       14.975       14.969    
  146.3943521       1.0000       14.984       14.978    
  147.8943521       1.0000       14.990       14.984    
  149.3943521       1.0000       14.994       14.987    
  150.2785016       1.0000       14.997       14.990    
  151.2071258       1.0000       15.001       14.993    
  152.1691437       1.0000       15.005       14.998    
  153.1873857       1.0000       15.011       15.004    
  154.0312886       1.0000       15.019       15.012    
  154.8986104       1.0000       15.030       15.024    
  155.4328577       1.0000       15.038       15.032    
  155.8595235       1.0000       15.046       15.040    
  156.3294476       1.0000       15.054       15.049    
  156.8003350       1.0000       15.064       15.059    
  157.2554911       1.0000       15.074       15.069    
  157.7647331       1.0000       15.085       15.081    
  158.2446107       1.0000       15.097       15.093    
  158.8336934       1.0000       15.111       15.108    
  159.8925279       1.0000       15.131       15.127    
  160.5995166       1.0000       15.140       15.134    
  161.1325132       1.0000       15.143       15.138    
  161.7156581       1.0000       15.145       15.138    
  162.2572068       1.0000       15.144       15.137    
  162.9638713       1.0000       15.140       15.132    
  163.2465371       1.0000       15.139       15.130    
  163.8118686       1.0000       15.134       15.125    
  164.5359426       1.0000       15.127       15.118    
  165.5551065       1.0000       15.115       15.105    
  166.8188223       1.0000       15.098       15.088    
  168.0000000       1.0000       15.086       15.075    
  168.0000000       1.0000       15.086       15.075    
  168.3174134       1.0000       15.082       15.072    
  168.4142998       1.0000       15.081       15.071    
  168.4142998       1.0000       15.081       15.071    
  168.6682305       1.0000       15.079       15.068    
  168.9221613       1.0000       15.077       15.066    
  169.4300227       1.0000       15.073       15.063    
  170.4457457       1.0000       15.066       15.056    
  171.9457457       1.0000       15.053       15.042    
  173.4457457       1.0000       15.034       15.024    
  174.3358313       1.0000       15.022       15.012    
  175.2591683       1.0000       15.011       15.001    
  176.2546509       1.0000       15.002       14.992    
  177.2799572       1.0000       14.995       14.985    
  178.1364512       1.0000       14.990       14.980    
  179.0155870       1.0000       14.987       14.978    
  179.5184642       1.0000       14.987       14.978    
  179.9424911       1.0000       14.988       14.979    
  180.3955128       1.0000       14.990       14.981    
  180.9045001       1.0000       14.993       14.985    
  181.3650174       1.0000       14.997       14.989    
  181.8632604       1.0000       15.002       14.995    
  182.3582612       1.0000       15.008       15.001    
  182.9882928       1.0000       15.015       15.008    
  183.8702753       1.0000       15.022       15.015    
  184.5655585       1.0000       15.024       15.017    
  185.1034248       1.0000       15.024       15.017    
  185.6911162       1.0000       15.023       15.015    
  186.2294349       1.0000       15.021       15.013    
  186.9230231       1.0000       15.018       15.010    
  187.1810738       1.0000       15.017       15.009    
  187.6971752       1.0000       15.014       15.006    
  188.4304013       1.0000       15.011       15.003    
  189.3835126       1.0000       15.008       14.999    
  190.7455390       1.0000       15.005       14.997    
  192.0000000       1.0000       15.006       14.997    
  192.0000000       1.0000       15.006       14.997    
  192.3228645       1.0000       15.006       14.998    
  192.4210567       1.0000       15.006       14.998    
  192.4210567       1.0000       15.006       14.998    
  192.6793483       1.0000       15.006       14.998    
  192.9376399       1.0000       15.007       14.998    
  193.4542231       1.0000       15.009       15.001    
  194.2497065       1.0000       15.021       15.014    
  194.5497065       1.0000       15.027       15.021    
  195.1497065       1.0000       15.044       15.039    
  196.3497065       1.0000       15.091       15.087    
  197.8497065       1.0000       15.152       15.151    
  198.7551393       1.0000       15.189       15.190    
  199.6719807       1.0000       15.226       15.229    
  200.5898394       1.0000       15.263       15.268    
  201.4872913       1.0000       15.300       15.306    
  202.4394508       1.0000       15.340       15.348    
  203.3200465       1.0000       15.380       15.389    
  203.7959433       1.0000       15.402       15.412    
  204.3474167       1.0000       15.427       15.438    
  204.4391208       1.0000       15.432       15.443    
  204.4758025       1.0000       15.433       15.445    
  204.5491658       1.0000       15.437       15.448    
  204.5785111       1.0000       15.438       15.450    
  204.6372017       1.0000       15.441       15.453    
  204.6606780       1.0000       15.442       15.454    
  204.7076305       1.0000       15.444       15.456    
  204.8015355       1.0000       15.448       15.461    
  204.9893456       1.0000       15.457       15.470    
  205.3649657       1.0000       15.475       15.488    
  205.7774475       1.0000       15.495       15.508    
  206.2663128       1.0000       15.517       15.532    
  206.8402078       1.0000       15.544       15.559    
  207.9624431       1.0000       15.593       15.607    
  208.6575325       1.0000       15.621       15.635    
  209.1857210       1.0000       15.642       15.655    
  209.7582988       1.0000       15.663       15.676    
  210.3036313       1.0000       15.683       15.695    
  211.0259287       1.0000       15.708       15.719    
  211.6864086       1.0000       15.730       15.740    
  211.8652561       1.0000       15.736       15.746    
  212.2229510       1.0000       15.748       15.758    
  212.8442462       1.0000       15.768       15.777    
  213.4353087       1.0000       15.787       15.795    
  214.3834366       1.0000       15.816       15.824    
  215.7592785       1.0000       15.858       15.865    
  216.0000000       1.0000       15.865       15.872    
  216.0000000       1.0000       15.865       15.872    
  216.3353963       1.0000       15.875       15.882    
  216.4277076       1.0000       15.878       15.885    
  216.4277076       1.0000       15.878       15.885    
  216.6960247       1.0000       15.886       15.893    
  216.9643417       1.0000       15.894       15.901    
  217.5009758       1.0000       15.910       15.916    
  218.5742439       1.0000       15.941       15.947    
  220.0742439       1.0000       15.985       15.991    
  221.5742439       1.0000       16.029       16.035    
  221.7502571       1.0000       16.034       16.040    
  222.1022835       1.0000       16.045       16.050    
  222.2250798       1.0000       16.048       16.054    
  222.4706725       1.0000       16.055       16.061    
  222.5655147       1.0000       16.058       16.064    
  222.7551992       1.0000       16.064       16.070    
  223.1345681       1.0000       16.075       16.081    
  223.8242973       1.0000       16.094       16.100    
  224.7399517       1.0000       16.119       16.125    
  225.5679042       1.0000       16.141       16.147    
  226.4496766       1.0000       16.165       16.170    
  227.3166002       1.0000       16.188       16.194    
  227.7925104       1.0000       16.201       16.207    
  228.3412051       1.0000       16.217       16.223    
  228.7985136       1.0000       16.230       16.236    
  228.8895983       1.0000       16.232       16.238    
  229.0717677       1.0000       16.238       16.244    
  229.4361066       1.0000       16.248       16.254    
  229.8488956       1.0000       16.260       16.267    
  230.3432681       1.0000       16.275       16.282    
  230.9494005       1.0000       16.293       16.300    
  231.8487830       1.0000       16.317       16.323    
  232.5527026       1.0000       16.334       16.340    
  233.0901262       1.0000       16.345       16.351    
  233.6800668       1.0000       16.357       16.362    
  233.7866571       1.0000       16.359       16.364    
  233.9998376       1.0000       16.363       16.367    
  234.4261985       1.0000       16.370       16.374    
  235.0367549       1.0000       16.380       16.383    
  235.7579523       1.0000       16.391       16.393    
  235.9280609       1.0000       16.393       16.395    
  236.2682781       1.0000       16.398       16.400    
  236.7847480       1.0000       16.406       16.408    
  237.5682450       1.0000       16.419       16.420    
  238.5876636       1.0000       16.436       16.437    
  239.8933873       1.0000       16.457       16.458    
  240.0000000       1.0000       16.459       16.459    
  240.0000000       1.0000       16.459       16.459    
  240.3336332       1.0000       16.464       16.465    
  240.4341911       1.0000       16.466       16.466    
  240.4341911       1.0000       16.466       16.466    
  240.7010977       1.0000       16.470       16.470    
  240.9680043       1.0000       16.474       16.474    
  241.5018175       1.0000       16.481       16.481    
  242.5694439       1.0000       16.493       16.493    
  244.0694439       1.0000       16.509       16.508    
  245.5694439       1.0000       16.524       16.522    
  246.4498855       1.0000       16.533       16.531    
  247.3528213       1.0000       16.541       16.539    
  248.2383446       1.0000       16.548       16.545    
  249.2505707       1.0000       16.555       16.552    
  250.0986799       1.0000       16.562       16.559    
  250.9707778       1.0000       16.571       16.569    
  251.4825153       1.0000       16.578       16.577    
  251.9062300       1.0000       16.585       16.584    
  252.3647084       1.0000       16.595       16.594    
  252.8531097       1.0000       16.606       16.607    
  253.3186760       1.0000       16.618       16.620    
  253.8208560       1.0000       16.632       16.635    
  254.3112072       1.0000       16.645       16.649    
  254.9208151       1.0000       16.660       16.665    
  256.0818023       1.0000       16.683       16.688    
  256.7580621       1.0000       16.695       16.699    
  257.2822925       1.0000       16.703       16.707    
  257.8414235       1.0000       16.710       16.714    
  258.4027136       1.0000       16.717       16.720    
  259.1903626       1.0000       16.725       16.727    
  259.3544725       1.0000       16.726       16.728    
  259.6826924       1.0000       16.729       16.730    
  259.8139803       1.0000       16.730       16.731    
  260.0765561       1.0000       16.732       16.733    
  260.4677291       1.0000       16.735       16.735    
  261.2269336       1.0000       16.737       16.737    
  261.9236302       1.0000       16.737       16.735    
  263.0882694       1.0000       16.730       16.726    
  264.0000000       1.0000       16.721       16.716    
  264.0000000       1.0000       16.721       16.716    
  264.3384679       1.0000       16.718       16.712    
  264.4405556       1.0000       16.717       16.711    
  264.4405556       1.0000       16.717       16.711    
  264.7113299       1.0000       16.714       16.707    
  264.9821042       1.0000       16.711       16.703    
  265.5236527       1.0000       16.704       16.696    
  266.6067499       1.0000       16.689       16.681    
  268.1067499       1.0000       16.668       16.658    
  269.6067499       1.0000       16.646       16.635    
  270.4947468       1.0000       16.635       16.624    
  271.3997865       1.0000       16.626       16.616    
  272.3137751       1.0000       16.621       16.611    
  273.3407453       1.0000       16.619       16.610    
  274.2094126       1.0000       16.623       16.615    
  275.0978650       1.0000       16.632       16.626    
  275.5906862       1.0000       16.639       16.635    
  276.0124969       1.0000       16.647       16.643    
  276.4551006       1.0000       16.655       16.652    
  276.5675758       1.0000       16.657       16.655    
  276.6125659       1.0000       16.658       16.656    
  276.7025461       1.0000       16.660       16.658    
  276.8825065       1.0000       16.663       16.662    
  277.2424272       1.0000       16.671       16.670    
  277.6723245       1.0000       16.679       16.679    
  278.1377416       1.0000       16.689       16.689    
  278.6816781       1.0000       16.699       16.700    
  279.5502927       1.0000       16.711       16.712    
  280.3063469       1.0000       16.719       16.720    
  280.8695187       1.0000       16.723       16.723    
  281.3847042       1.0000       16.725       16.724    
  281.9177424       1.0000       16.726       16.725    
  282.4974119       1.0000       16.725       16.723    
  282.6734919       1.0000       16.725       16.723    
  283.0256521       1.0000       16.724       16.721    
  283.1665161       1.0000       16.723       16.720    
  283.4482442       1.0000       16.722       16.718    
  283.5609355       1.0000       16.721       16.718    
  283.7863179       1.0000       16.720       16.716    
  284.2370829       1.0000       16.717       16.713    
  285.0024998       1.0000       16.711       16.706    
  285.9409499       1.0000       16.702       16.696    
  287.1916995       1.0000       16.687       16.679    
  288.0000000       1.0000       16.676       16.668    
  288.0000000       1.0000       16.676       16.668    
  288.3434358       1.0000       16.672       16.663    
  288.4467787       1.0000       16.670       16.661    
  288.4467787       1.0000       16.670       16.661    
  288.7215273       1.0000       16.666       16.657    
  288.9962759       1.0000       16.662       16.652    
  289.5457732       1.0000       16.651       16.640    
  290.4538506       1.0000       16.630       16.618    
  291.9538506       1.0000       16.582       16.567    
  293.4538506       1.0000       16.527       16.511    
  294.3454214       1.0000       16.495       16.477    
  295.2707777       1.0000       16.461       16.444    
  296.2306586       1.0000       16.429       16.412    
  297.2614655       1.0000       16.400       16.383    
  298.1172046       1.0000       16.379       16.362    
  298.9971890       1.0000       16.361       16.345    
  299.5030118       1.0000       16.352       16.336    
  299.9272983       1.0000       16.346       16.330    
  300.3826976       1.0000       16.340       16.325    
  300.8834725       1.0000       16.336       16.321    
  301.3404980       1.0000       16.333       16.319    
  301.8412978       1.0000       16.331       16.317    
  302.3319006       1.0000       16.329       16.316    
  302.9514568       1.0000       16.326       16.314    
  303.8585116       1.0000       16.321       16.309    
  304.5591122       1.0000       16.315       16.303    
  305.0974860       1.0000       16.310       16.298    
  305.6873125       1.0000       16.303       16.292    
  306.2246827       1.0000       16.296       16.285    
  306.9155501       1.0000       16.287       16.275    
  306.9708194       1.0000       16.286       16.275    
  307.0813582       1.0000       16.285       16.273    
  307.3024358       1.0000       16.282       16.270    
  307.7445909       1.0000       16.275       16.263    
  308.4711948       1.0000       16.265       16.252    
  309.5391062       1.0000       16.249       16.236    
  310.8200514       1.0000       16.230       16.217    
  312.0000000       1.0000       16.212       16.199    
  312.0000000       1.0000       16.212       16.199    
  312.3554907       1.0000       16.206       16.193    
  312.4528726       1.0000       16.205       16.192    
  312.4528726       1.0000       16.205       16.192    
  312.7372651       1.0000       16.200       16.187    
  313.0216576       1.0000       16.196       16.183    
  313.5904427       1.0000       16.187       16.173    
  314.7280128       1.0000       16.168       16.154    
  316.2280128       1.0000       16.142       16.128    
  317.7280128       1.0000       16.113       16.100    
  318.6242345       1.0000       16.095       16.081    
  319.5280096       1.0000       16.076       16.062    
  320.4534248       1.0000       16.057       16.043    
  321.5380001       1.0000       16.038       16.025    
  322.5182922       1.0000       16.027       16.014    
  323.2515773       1.0000       16.024       16.012    
  323.7081582       1.0000       16.024       16.013    
  324.2500553       1.0000       16.028       16.017    
  324.6852453       1.0000       16.032       16.022    
  325.1576859       1.0000       16.038       16.029    
  325.7140048       1.0000       16.045       16.038    
  326.1854317       1.0000       16.052       16.046    
  326.7709421       1.0000       16.061       16.056    
  327.7236610       1.0000       16.072       16.069    
  328.4620300       1.0000       16.077       16.073    
  329.0092517       1.0000       16.078       16.073    
  329.6277232       1.0000       16.076       16.070    
  330.1517779       1.0000       16.073       16.066    
  330.8244894       1.0000       16.066       16.058    
  331.0935740       1.0000       16.063       16.055    
  331.2012078       1.0000       16.062       16.053    
  331.2442613       1.0000       16.061       16.053    
  331.3303684       1.0000       16.060       16.051    
  331.5025825       1.0000       16.058       16.049    
  331.8470108       1.0000       16.054       16.044    
  332.5358673       1.0000       16.044       16.034    
  333.6459393       1.0000       16.028       16.017    
  334.8537024       1.0000       16.008       15.995    
  336.0000000       1.0000       15.984       15.971    
  336.0000000       1.0000       15.984       15.971    
  336.3533154       1.0000       15.977       15.963    
  336.4587776       1.0000       15.975       15.961    
  336.4587776       1.0000       15.975       15.961    
  336.7414300       1.0000       15.968       15.955    
  337.0240823       1.0000       15.962       15.948    
  337.5893870       1.0000       15.949       15.935    
  338.7199963       1.0000       15.926       15.913    
  340.2199963       1.0000       15.900       15.887    
  341.7199963       1.0000       15.876       15.863    
  342.6145133       1.0000       15.862       15.849    
  343.5174670       1.0000       15.847       15.834    
  344.4198333       1.0000       15.835       15.822    
  345.4965328       1.0000       15.832       15.820    
  346.3836359       1.0000       15.839       15.828    
  347.3086320       1.0000       15.853       15.843    
  347.7932231       1.0000       15.861       15.852    
  348.3531181       1.0000       15.870       15.863    
  348.4454078       1.0000       15.872       15.864    
  348.6299874       1.0000       15.875       15.868    
  348.7038192       1.0000       15.876       15.869    
  348.8514828       1.0000       15.879       15.872    
  349.1468101       1.0000       15.884       15.878    
  349.5860652       1.0000       15.891       15.887    
  350.0277759       1.0000       15.899       15.895    
  350.5608525       1.0000       15.907       15.903    
  351.3060677       1.0000       15.916       15.912    
  352.0448808       1.0000       15.921       15.917    
  352.6532119       1.0000       15.923       15.919    
  353.1763774       1.0000       15.923       15.918    
  353.7326913       1.0000       15.922       15.916    
  354.2807355       1.0000       15.920       15.913    
  354.9902540       1.0000       15.916       15.908    
  355.0457930       1.0000       15.915       15.907    
  355.1568711       1.0000       15.915       15.906    
  355.2013024       1.0000       15.914       15.906    
  355.2901648       1.0000       15.914       15.905    
  355.4678898       1.0000       15.913       15.904    
  355.8233396       1.0000       15.910       15.901    
  356.5342394       1.0000       15.905       15.895    
  357.7213420       1.0000       15.894       15.883    
  358.9282914       1.0000       15.876       15.864    
  360.0000000       1.0000       15.850       15.837    
  360.0000000       1.0000       15.850       15.837    
  360.3576568       1.0000       15.841       15.827    
  360.4645417       1.0000       15.838       15.824    
  360.4645417       1.0000       15.838       15.824    
  360.7506671       1.0000       15.829       15.815    
  361.0367925       1.0000       15.820       15.805    
  361.6090433       1.0000       15.798       15.783    
  362.6700742       1.0000       15.755       15.739    
  364.1700742       1.0000       15.697       15.682    
  365.6700742       1.0000       15.647       15.632    
  366.5607326       1.0000       15.619       15.605    
  367.4621684       1.0000       15.594       15.580    
  368.3722722       1.0000       15.574       15.561    
  369.4240532       1.0000       15.565       15.552    
  370.3472492       1.0000       15.571       15.560    
  371.2501026       1.0000       15.589       15.580    
  371.3464511       1.0000       15.591       15.582    
  371.5391481       1.0000       15.596       15.588    
  371.9245419       1.0000       15.607       15.600    
  372.2961046       1.0000       15.619       15.613    
  372.7845104       1.0000       15.636       15.632    
  373.2425946       1.0000       15.653       15.651    
  373.7613804       1.0000       15.671       15.672    
  374.2375368       1.0000       15.687       15.690    
  374.8262899       1.0000       15.705       15.710    
  375.5805810       1.0000       15.724       15.729    
  376.3514465       1.0000       15.734       15.738    
  376.9183353       1.0000       15.737       15.739    
  377.5635558       1.0000       15.735       15.733    
  378.0849931       1.0000       15.729       15.725    
  378.7468451       1.0000       15.718       15.710    
  379.0040096       1.0000       15.713       15.704    
  379.5183387       1.0000       15.701       15.691    
  380.2596059       1.0000       15.683       15.672    
  381.1304700       1.0000       15.664       15.653    
  382.6304700       1.0000       15.632       15.620    
  384.0000000       1.0000       15.605       15.592    
  384.0000000       1.0000       15.605       15.592    
  384.3692899       1.0000       15.598       15.585    
  384.4701616       1.0000       15.596       15.583    
  384.4701616       1.0000       15.596       15.583    
  384.7655935       1.0000       15.590       15.578    
  385.0610255       1.0000       15.584       15.572    
  385.6518894       1.0000       15.572       15.560    
  386.8336172       1.0000       15.551       15.539    
  388.3336172       1.0000       15.532       15.521    
  389.8336172       1.0000       15.521       15.510    
  390.7369772       1.0000       15.516       15.505    
  391.6493195       1.0000       15.511       15.500    
  392.5745551       1.0000       15.509       15.498    
  393.4718837       1.0000       15.512       15.502    
  394.4261485       1.0000       15.522       15.513    
  395.3046594       1.0000       15.536       15.528    
  395.7812929       1.0000       15.545       15.537    
  396.3358871       1.0000       15.556       15.549    
  396.7925572       1.0000       15.566       15.559    
  397.2457411       1.0000       15.574       15.568    
  397.7591098       1.0000       15.584       15.579    
  398.2391336       1.0000       15.593       15.589    
  398.8301242       1.0000       15.604       15.600    
  399.8925556       1.0000       15.621       15.618    
  400.5987550       1.0000       15.631       15.628    
  401.1316083       1.0000       15.638       15.634    
  401.7143280       1.0000       15.643       15.639    
  402.2567651       1.0000       15.646       15.641    
  402.9667954       1.0000       15.644       15.637    
  403.8610742       1.0000       15.634       15.625    
  404.7216110       1.0000       15.619       15.608    
  405.9378958       1.0000       15.592       15.580    
