#      time         order        q_cool       q_equip      q_heat       q_light      q_loss       q_occ        qintw        ql_a         qventil      qwcb         qwind     
  22.75822102       1.0000       0.0000       119.60       967.58       0.0000       0.0000       134.90       55.236     -1.51235E-07  -510.37      -417.77      -356.70    
  24.00000000       1.0000       0.0000       78.732       1005.0       0.0000       0.0000       134.90       53.264     -1.47469E-07  -497.08      -420.21      -362.46    
  24.00000000       1.0000       0.0000       71.240       1005.0       0.0000       0.0000       134.90       53.756     -1.47469E-07  -497.08      -419.29      -362.44    
  24.28471348       1.0000       0.0000       71.240       1019.0       0.0000       0.0000       134.90       52.290     -1.47774E-07  -498.13      -421.80      -364.65    
  24.37149499       1.0000       0.0000       71.240       1021.1       0.0000       0.0000       134.90       51.800     -1.47876E-07  -498.49      -422.25      -365.28    
  24.37149500       1.0000       0.0000       71.240       1021.1       0.0000       0.0000       134.90       51.800     -1.47876E-07  -498.49      -422.25      -365.28    
  24.59926578       1.0000       0.0000       71.240       1023.4       0.0000       0.0000       134.90       51.457     -1.48133E-07  -499.38      -422.40      -366.83    
  24.82703657       1.0000       0.0000       71.240       1025.4       0.0000       0.0000       134.90       51.424     -1.48380E-07  -500.23      -422.36      -368.26    
  25.28257814       1.0000       0.0000       71.240       1028.5       0.0000       0.0000       134.90       50.649     -1.48882E-07  -501.95      -423.23      -367.88    
  26.19366128       1.0000       0.0000       71.240       1030.2       0.0000       0.0000       134.90       48.786     -1.49678E-07  -504.67      -425.32      -362.81    
  27.69366128       1.0000       0.0000       71.240       1060.7       0.0000       0.0000       134.90       47.473     -1.52703E-07  -515.12      -426.05      -380.61    
  29.19366128       1.0000       0.0000       140.58       1015.5       10.429       0.0000       131.98       47.372     -1.59255E-07  -538.13      -424.30      -390.68    
  30.09283768       1.0000       0.0000       371.78       693.32       109.79       0.0000       103.22       50.898     -1.58644E-07  -535.99      -413.69      -384.50    
  31.08830303       1.0000       0.0000       321.75       734.81       184.60       0.0000       64.307       45.116     -1.59232E-07  -538.09      -429.38      -392.39    
  31.97757048       1.0000       0.0000       116.01       1055.5       99.445       0.0000       28.400       44.808     -1.57144E-07  -530.79      -432.77      -389.36    
  33.04756084       1.0000       0.0000       71.994       1074.5       0.0000       0.0000      0.57123      -16.559     -1.55145E-07  -523.78      -572.92      -38.574    
  33.88941110       1.0000       0.0000       71.240       781.08       0.0000       0.0000       0.0000      -201.35     -1.56264E-07  -527.57      -1016.5       889.21    
  34.76127594       1.0000       0.0000       71.240       672.64       0.0000       0.0000       0.0000      -195.16     -1.49645E-07  -504.57      -983.41       931.13    
  35.34732472       1.0000       0.0000       124.45       669.71       0.0000       0.0000       11.516      -94.467     -1.46752E-07  -494.52      -663.12       438.40    
  35.78281607       1.0000       0.0000       239.04       510.13       0.0000       0.0000       36.322      -107.59     -1.45989E-07  -491.83      -675.44       487.12    
  36.27930039       1.0000       0.0000       385.97       226.30       0.0000       0.0000       71.339      -148.96     -1.46232E-07  -492.63      -805.49       758.62    
  36.72577459       1.0000       0.0000       400.78       89.745       0.0000       0.0000       82.927      -209.98     -1.47070E-07  -495.53      -968.57       1089.9    
  37.18620934       1.0000       0.0000       291.17       137.22       0.0000       0.0000       70.316      -248.03     -1.46654E-07  -494.09      -1097.7       1328.8    
  37.72702919       1.0000       0.0000       155.57       239.83       0.0000       0.0000       42.046      -291.62     -1.44269E-07  -485.80      -1142.3       1474.5    
  38.19777956       1.0000       0.0000       96.163       368.81       0.0000       0.0000       18.833      -248.88     -1.44336E-07  -486.02      -969.60       1213.1    
  38.78099773       1.0000       0.0000       75.668       524.92       0.0000       0.0000       3.3534      -176.06     -1.48136E-07  -499.22      -716.29       781.15    
  39.75042998       1.0000       0.0000       71.240       835.33       0.0000       0.0000       0.0000       20.730     -1.45466E-07  -489.95      -233.48      -210.71    
  40.48562907       1.0000       0.0000       83.110       923.17       32.042       0.0000       8.9908       32.043     -1.50504E-07  -507.60      -213.33      -363.69    
  41.03121668       1.0000       0.0000       117.28       896.82       100.74       0.0000       29.369       16.425     -1.57224E-07  -531.19      -254.96      -379.89    
  41.64408862       1.0000       0.0000       241.43       689.93       171.21       0.0000       61.533       13.336     -1.56725E-07  -529.36      -273.71      -378.84    
  42.17085830       1.0000       0.0000       418.89       428.85       191.91       0.0000       87.901       27.580     -1.55316E-07  -524.38      -261.32      -375.03    
  42.84686747       1.0000       0.0000       603.07       148.52       192.30       0.0000       105.48       52.542     -1.50861E-07  -508.89      -237.48      -363.90    
  43.11727114       1.0000       0.0000       629.63       97.127       192.30       0.0000       107.62       61.832     -1.50254E-07  -506.80      -232.13      -362.20    
  43.65807848       1.0000       0.0000       550.13       210.14       192.30       0.0000       107.91       60.353     -1.52386E-07  -514.31      -252.15      -366.57    
  44.34432176       1.0000       0.0000       288.96       574.87       171.98       0.0000       110.74       42.188     -1.54083E-07  -520.26      -299.18      -379.93    
  45.08634580       1.0000       0.0000       146.98       826.06       83.466       0.0000       123.17       37.018     -1.54159E-07  -520.45      -315.55      -386.92    
  46.57039388       1.0000       0.0000       127.67       848.89       0.0000       0.0000       134.90       46.497     -1.46393E-07  -493.34      -315.56      -355.67    
  47.82906358       1.0000       0.0000       79.336       959.66       0.0000       0.0000       134.90       40.842     -1.53571E-07  -518.27      -340.16      -364.30    
  48.00000000       1.0000       0.0000       78.732       972.94       0.0000       0.0000       134.90       39.710     -1.55063E-07  -523.47      -343.65      -366.39    
  48.00000000       1.0000       0.0000       71.240       972.94       0.0000       0.0000       134.90       40.203     -1.55063E-07  -523.47      -342.73      -366.38    
  48.28918681       1.0000       0.0000       71.240       988.23       0.0000       0.0000       134.90       38.041     -1.55083E-07  -523.57      -348.57      -366.29    
  48.37886363       1.0000       0.0000       71.240       989.31       0.0000       0.0000       134.90       37.765     -1.55093E-07  -523.61      -349.57      -366.25    
  48.37886363       1.0000       0.0000       71.240       989.31       0.0000       0.0000       134.90       37.765     -1.55093E-07  -523.61      -349.57      -366.25    
  48.61021308       1.0000       0.0000       71.240       988.69       0.0000       0.0000       134.90       38.254     -1.55099E-07  -523.64      -350.85      -366.12    
  48.84156252       1.0000       0.0000       71.240       988.92       0.0000       0.0000       134.90       38.845     -1.55095E-07  -523.63      -352.09      -365.99    
  49.30426141       1.0000       0.0000       71.240       994.68       0.0000       0.0000       134.90       39.307     -1.55736E-07  -525.93      -355.34      -366.82    
  50.22965919       1.0000       0.0000       71.240       1018.9       0.0000       0.0000       134.90       38.842     -1.58717E-07  -536.45      -362.93      -372.56    
  51.72965919       1.0000       0.0000       71.240       975.67       0.0000       0.0000       134.91       42.837     -1.51115E-07  -509.76      -364.80      -357.65    
  53.22965919       1.0000       0.0000       147.21       780.90       12.664       0.0000       131.36       55.944     -1.35938E-07  -457.14      -350.61      -328.01    
  54.11909138       1.0000       0.0000       378.14       459.63       113.64       0.0000       101.99       64.177     -1.33860E-07  -449.18      -339.24      -333.96    
  55.09445960       1.0000       0.0000       319.83       520.83       184.44       0.0000       64.087       58.194     -1.35473E-07  -454.99      -361.20      -340.32    
  55.98773669       1.0000       0.0000       114.56       912.03       97.951       0.0000       27.923       53.574     -1.43972E-07  -484.57      -376.69      -353.71    
  57.03659776       1.0000       0.0000       72.048       1012.1       0.0000       0.0000      0.61229       47.268     -1.38928E-07  -466.89      -386.44      -282.60    
  57.87499262       1.0000       0.0000       71.240       985.73       0.0000       0.0000       0.0000       22.129     -1.39911E-07  -470.24      -440.17      -173.51    
  58.74268573       1.0000       0.0000       71.240       1028.7       0.0000       0.0000       0.0000       11.399     -1.49616E-07  -504.19      -460.99      -152.79    
  59.33649617       1.0000       0.0000       122.58       1014.0       0.0000       0.0000       11.111       26.606     -1.54812E-07  -522.41      -420.56      -236.79    
  59.77375883       1.0000       0.0000       236.21       885.48       0.0000       0.0000       35.709       32.400     -1.57320E-07  -531.17      -401.60      -259.63    
  60.27374094       1.0000       0.0000       385.06       691.96       0.0000       0.0000       71.060       44.892     -1.60950E-07  -543.99      -378.79      -275.83    
  60.71901783       1.0000       0.0000       401.41       665.66       0.0000       0.0000       82.890       50.692     -1.64622E-07  -557.05      -376.34      -278.93    
  61.18243655       1.0000       0.0000       292.33       812.87       0.0000       0.0000       70.477       41.487     -1.66659E-07  -564.33      -400.71      -264.31    
  61.72533667       1.0000       0.0000       155.90       1010.9       0.0000       0.0000       42.131       26.007     -1.66052E-07  -562.18      -429.29      -250.93    
  62.19667389       1.0000       0.0000       96.256       1114.6       0.0000       0.0000       18.884       15.853     -1.66264E-07  -562.86      -445.38      -242.05    
  62.78081331       1.0000       0.0000       75.672       1175.2       0.0000       0.0000       3.3572       19.226     -1.67612E-07  -567.50      -435.73      -275.17    
  63.75542510       1.0000       0.0000       71.240       1169.5       0.0000       0.0000       0.0000       38.063     -1.60771E-07  -543.43      -393.70      -347.29    
  64.49044195       1.0000       0.0000       83.277       1129.2       32.492       0.0000       9.1188       41.120     -1.58399E-07  -535.13      -387.12      -379.05    
  65.03598772       1.0000       0.0000       117.96       1038.1       101.44       0.0000       29.622       30.300     -1.58488E-07  -535.45      -404.92      -382.49    
  65.64730512       1.0000       0.0000       242.37       824.33       171.42       0.0000       61.702       27.099     -1.59270E-07  -538.05      -408.78      -384.84    
  66.17534654       1.0000       0.0000       420.52       574.88       191.97       0.0000       88.102       38.726     -1.60687E-07  -542.92      -388.44      -387.92    
  66.85295717       1.0000       0.0000       604.03       343.76       192.30       0.0000       105.54       58.365     -1.64316E-07  -555.59      -359.95      -395.98    
  66.90716602       1.0000       0.0000       612.61       327.41       192.30       0.0000       106.15       60.761     -1.64592E-07  -556.55      -356.91      -396.60    
  67.01558372       1.0000       0.0000       627.62       305.38       192.30       0.0000       107.24       64.406     -1.65048E-07  -558.16      -353.03      -397.66    
  67.05895080       1.0000       0.0000       628.47       298.88       192.30       0.0000       107.40       66.091     -1.65021E-07  -558.08      -351.36      -397.59    
  67.14568496       1.0000       0.0000       630.19       294.21       192.30       0.0000       107.72       67.989     -1.64974E-07  -557.92      -350.14      -397.49    
  67.31915328       1.0000       0.0000       618.30       308.86       192.30       0.0000       107.92       68.472     -1.64905E-07  -557.69      -351.98      -397.38    
  67.66608992       1.0000       0.0000       547.67       399.53       192.30       0.0000       107.91       62.952     -1.64819E-07  -557.39      -364.94      -397.42    
  68.35996321       1.0000       0.0000       283.39       756.56       170.94       0.0000       110.89       40.907     -1.66261E-07  -562.44      -406.96      -401.61    
  69.29925788       1.0000       0.0000       142.48       1056.2       54.841       0.0000       127.19       34.783     -1.72697E-07  -585.19      -414.17      -420.84    
  70.79925788       1.0000       0.0000       117.78       1122.0       0.0000       0.0000       134.90       36.134     -1.71670E-07  -581.51      -410.02      -424.13    
  72.00000000       1.0000       0.0000       78.732       1186.9       0.0000       0.0000       134.90       31.651     -1.73622E-07  -588.34      -419.48      -430.16    
  72.00000000       1.0000       0.0000       71.240       1186.9       0.0000       0.0000       134.90       32.143     -1.73622E-07  -588.34      -418.56      -430.15    
  72.29496586       1.0000       0.0000       71.240       1242.8       0.0000       0.0000       134.89       30.047     -1.81495E-07  -616.45      -425.37      -445.15    
  72.38614970       1.0000       0.0000       71.240       1262.7       0.0000       0.0000       134.89       28.188     -1.83952E-07  -625.26      -428.49      -449.85    
  72.38614970       1.0000       0.0000       71.240       1262.7       0.0000       0.0000       134.89       28.188     -1.83952E-07  -625.26      -428.49      -449.85    
  72.62212239       1.0000       0.0000       71.240       1310.5       0.0000       0.0000       134.89       23.266     -1.90332E-07  -648.20      -436.22      -461.06    
  72.85809507       1.0000       0.0000       71.240       1353.4       0.0000       0.0000       134.89       18.997     -1.96713E-07  -671.21      -443.25      -470.17    
  73.33004044       1.0000       0.0000       71.240       1373.5       0.0000       0.0000       134.90       14.575     -1.98832E-07  -678.95      -448.23      -471.74    
  74.27393118       1.0000       0.0000       71.240       1339.3       0.0000       0.0000       134.91       16.853     -1.94061E-07  -661.77      -443.37      -463.22    
  75.77393118       1.0000       0.0000       71.240       1284.4       0.0000       0.0000       134.91       21.243     -1.86732E-07  -635.43      -437.37      -445.58    
  77.27393118       1.0000       0.0000       155.75       1169.9       15.620       0.0000       130.53       28.104     -1.85715E-07  -631.81      -428.07      -446.61    
  78.16511146       1.0000       0.0000       389.30       839.62       120.40       0.0000       99.836       34.184     -1.83511E-07  -623.87      -416.17      -447.60    
  79.12942601       1.0000       0.0000       308.94       913.91       183.50       0.0000       62.842       28.829     -1.83017E-07  -622.08      -434.74      -450.11    
  80.04484791       1.0000       0.0000       109.02       1240.1       89.562       0.0000       25.418       29.715     -1.81485E-07  -616.60      -438.00      -446.68    
  81.09330812       1.0000       0.0000       71.768       1438.9       1.4248       0.0000      0.39976       22.581     -1.92416E-07  -655.67      -449.77      -433.72    
  81.93124331       1.0000       0.0000       71.240       1451.2       0.0000       0.0000       0.0000       3.8346     -1.97037E-07  -672.32      -484.26      -373.39    
  82.79848239       1.0000       0.0000       71.240       1459.1       0.0000       0.0000       0.0000      -5.2787     -2.00861E-07  -686.17      -500.93      -343.02    
  83.36658614       1.0000       0.0000       127.79       1375.7       0.0000       0.0000       12.239      -6.9423     -2.01019E-07  -686.74      -499.34      -326.12    
  83.79947714       1.0000       0.0000       244.23       1199.6       0.0000       0.0000       37.448      -6.1610     -2.00216E-07  -683.80      -495.46      -297.19    
  84.28911923       1.0000       0.0000       387.57       959.55       0.0000       0.0000       71.814      0.58345     -1.98887E-07  -678.98      -486.88      -258.07    
  84.74000189       1.0000       0.0000       399.44       898.12       0.0000       0.0000       82.972       12.099     -1.97246E-07  -673.10      -473.11      -257.12    
  85.19912675       1.0000       0.0000       287.21       1058.9       0.0000       0.0000       69.725       16.493     -1.99171E-07  -680.08      -469.13      -295.51    
  85.73227922       1.0000       0.0000       154.56       1330.2       0.0000       0.0000       41.763       7.6262     -2.07160E-07  -709.04      -481.52      -350.93    
  86.20296054       1.0000       0.0000       95.844       1499.4       0.0000       0.0000       18.633      0.58296     -2.13919E-07  -733.67      -488.28      -395.67    
  86.78617785       1.0000       0.0000       75.540       1612.5       0.0000       0.0000       3.2565      -1.1406     -2.21567E-07  -761.68      -486.40      -445.45    
  87.77868424       1.0000       0.0000       71.240       1633.9       0.0000       0.0000       0.0000       6.4795     -2.20219E-07  -756.76      -468.97      -489.93    
  88.51017849       1.0000       0.0000       83.961       1561.1       34.337       0.0000       9.6368       7.2644     -2.14671E-07  -736.46      -467.00      -497.02    
  89.05470158       1.0000       0.0000       120.64       1432.0       104.19       0.0000       30.604     -0.91207     -2.10504E-07  -721.23      -480.18      -488.76    
  89.66102415       1.0000       0.0000       246.37       1207.3       172.34       0.0000       62.423      -1.6113     -2.10569E-07  -721.44      -480.93      -488.75    
  90.19304647       1.0000       0.0000       426.91       946.55       192.21       0.0000       88.899       11.160     -2.10837E-07  -722.41      -459.03      -488.75    
  90.87684786       1.0000       0.0000       607.81       697.91       192.30       0.0000       105.81       32.473     -2.11512E-07  -724.89      -428.40      -490.31    
  91.15036841       1.0000       0.0000       630.28       653.19       192.30       0.0000       107.75       39.859     -2.11219E-07  -723.85      -420.85      -489.58    
  91.69740953       1.0000       0.0000       538.06       754.24       192.30       0.0000       107.91       36.905     -2.09860E-07  -718.95      -433.87      -486.92    
  92.43375692       1.0000       0.0000       259.78       1102.9       165.11       0.0000       111.71       17.915     -2.07182E-07  -709.26      -472.24      -484.76    
  93.41073027       1.0000       0.0000       142.48       1315.2       41.730       0.0000       129.03       18.696     -2.05302E-07  -702.42      -468.87      -480.64    
  94.79426438       1.0000       0.0000       118.00       1350.2       0.0000       0.0000       134.90       20.693     -2.02593E-07  -692.62      -467.39      -469.66    
  96.00000000       1.0000       0.0000       78.732       1340.5       0.0000       0.0000       134.90       21.581     -1.94142E-07  -662.12      -469.27      -451.01    
  96.00000000       1.0000       0.0000       71.240       1340.5       0.0000       0.0000       134.90       22.073     -1.94142E-07  -662.12      -468.34      -451.00    
  96.30071317       1.0000       0.0000       71.240       1351.2       0.0000       0.0000       134.90       21.648     -1.94446E-07  -663.19      -470.78      -451.70    
  96.39334297       1.0000       0.0000       71.240       1353.4       0.0000       0.0000       134.90       21.228     -1.94550E-07  -663.57      -471.51      -451.92    
  96.39334297       1.0000       0.0000       71.240       1353.4       0.0000       0.0000       134.90       21.228     -1.94550E-07  -663.57      -471.51      -451.92    
  96.63391351       1.0000       0.0000       71.240       1356.0       0.0000       0.0000       134.90       20.853     -1.94819E-07  -664.54      -472.48      -452.49    
  96.87448405       1.0000       0.0000       71.240       1357.7       0.0000       0.0000       134.90       20.902     -1.95080E-07  -665.48      -473.07      -453.04    
  97.35562512       1.0000       0.0000       71.240       1359.6       0.0000       0.0000       134.90       20.944     -1.95218E-07  -665.97      -474.14      -453.36    
  98.31790726       1.0000       0.0000       71.240       1353.3       0.0000       0.0000       134.90       21.996     -1.93849E-07  -661.03      -474.31      -452.81    
  99.81790726       1.0000       0.0000       71.329       1355.9       0.0000       0.0000       134.90       23.023     -1.93546E-07  -659.95      -475.58      -456.45    
  101.3179073       1.0000       0.0000       164.24       1191.2       18.556       0.0000       129.70       31.946     -1.86968E-07  -636.29      -462.66      -442.86    
  102.2038766       1.0000       0.0000       398.22       877.07       126.00       0.0000       98.032       36.574     -1.88051E-07  -640.12      -454.21      -446.11    
  103.1510418       1.0000       0.0000       302.20       995.05       182.92       0.0000       62.070       29.430     -1.90635E-07  -649.43      -475.58      -456.16    
  104.0805698       1.0000       0.0000       106.02       1399.9       84.315       0.0000       23.877       25.504     -2.00369E-07  -684.52      -486.32      -476.84    
  105.1141506       1.0000       0.0000       71.665       1431.1       1.1464       0.0000      0.32170       25.271     -1.88127E-07  -640.50      -485.06      -407.09    
  105.9578615       1.0000       0.0000       71.240       1350.8       0.0000       0.0000       0.0000      -38.035     -1.91835E-07  -653.79      -617.33      -117.80    
  106.8246366       1.0000       0.0000       72.093       1128.9       0.0000       0.0000      0.18470      -124.92     -1.84952E-07  -629.16      -833.26       381.37    
  107.3828147       1.0000       0.0000       130.60       820.57       0.0000       0.0000       12.851      -226.30     -1.75286E-07  -594.72      -1081.6       935.94    
  107.8125590       1.0000       0.0000       248.80       565.13       0.0000       0.0000       38.475      -189.78     -1.65993E-07  -561.84      -971.34       864.68    
  108.2957924       1.0000       0.0000       388.66       403.02       0.0000       0.0000       72.132      -95.808     -1.64356E-07  -556.07      -722.34       499.87    
  108.7498404       1.0000       0.0000       398.51       398.59       0.0000       0.0000       83.003      -93.758     -1.68117E-07  -569.38      -704.74       475.81    
  109.2115549       1.0000       0.0000       283.57       544.98       0.0000       0.0000       69.081      -135.12     -1.74709E-07  -592.73      -817.76       636.23    
  109.7381188       1.0000       0.0000       153.43       767.80       0.0000       0.0000       41.459      -179.08     -1.86080E-07  -633.16      -881.35       723.15    
  110.2106347       1.0000       0.0000       95.503       939.30       0.0000       0.0000       18.374      -151.79     -1.92017E-07  -654.44      -783.13       531.03    
  110.7936669       1.0000       0.0000       75.354       1058.2       0.0000       0.0000       3.1162      -109.83     -1.92734E-07  -657.01      -648.27       274.56    
  111.7947915       1.0000       0.0000       71.240       1323.1       0.0000       0.0000       0.0000       2.5865     -1.98951E-07  -679.40      -384.83      -338.70    
  112.5213480       1.0000       0.0000       84.347       1388.3       35.381       0.0000       9.9286       16.487     -2.02284E-07  -691.45      -357.20      -489.87    
  113.0644037       1.0000       0.0000       122.04       1321.9       105.61       0.0000       31.111       1.3556     -2.04501E-07  -699.47      -389.81      -495.94    
  113.6676120       1.0000       0.0000       248.30       1145.1       172.78       0.0000       62.766      -2.3231     -2.09810E-07  -718.71      -404.27      -507.74    
  114.2012495       1.0000       0.0000       429.81       909.97       192.30       0.0000       89.251       9.2486     -2.12980E-07  -730.24      -390.70      -513.88    
  114.8867546       1.0000       0.0000       609.38       667.43       192.30       0.0000       105.92       30.749     -2.13680E-07  -732.80      -366.52      -513.47    
  115.1609566       1.0000       0.0000       630.49       617.95       192.30       0.0000       107.79       38.646     -2.12148E-07  -727.26      -360.49      -509.93    
  115.7093607       1.0000       0.0000       534.40       695.31       192.30       0.0000       107.91       38.141     -2.06647E-07  -707.31      -374.31      -496.73    
  116.4658640       1.0000       0.0000       250.88       998.94       162.11       0.0000       112.13       23.432     -1.96628E-07  -671.09      -411.93      -473.25    
  117.5011294       1.0000       0.0000       142.48       1176.8       33.280       0.0000       130.22       29.371     -1.91360E-07  -652.08      -409.00      -456.20    
  118.9802372       1.0000       0.0000       107.94       1311.0       0.0000       0.0000       134.90       26.195     -2.00473E-07  -684.83      -427.42      -473.74    
  120.0000000       1.0000       0.0000       78.732       1384.9       0.0000       0.0000       134.90       23.082     -2.03861E-07  -697.07      -440.65      -489.94    
  120.0000000       1.0000       0.0000       71.240       1384.9       0.0000       0.0000       134.90       23.574     -2.03861E-07  -697.07      -439.73      -489.92    
  120.3063828       1.0000       0.0000       71.240       1389.4       0.0000       0.0000       134.90       21.485     -2.01919E-07  -690.04      -444.13      -486.39    
  120.4004367       1.0000       0.0000       71.240       1385.6       0.0000       0.0000       134.91       21.606     -2.01324E-07  -687.87      -444.21      -485.33    
  120.4004367       1.0000       0.0000       71.240       1385.6       0.0000       0.0000       134.91       21.606     -2.01324E-07  -687.87      -444.21      -485.33    
  120.6455429       1.0000       0.0000       71.240       1372.3       0.0000       0.0000       134.91       23.398     -1.99743E-07  -682.13      -443.05      -482.58    
  120.8906492       1.0000       0.0000       71.240       1361.1       0.0000       0.0000       134.91       25.071     -1.98152E-07  -676.36      -442.25      -479.80    
  121.3808616       1.0000       0.0000       71.240       1389.3       0.0000       0.0000       134.90       25.707     -2.02334E-07  -691.43      -446.24      -490.73    
  122.3612864       1.0000       0.0000       71.240       1464.6       0.0000       0.0000       134.90       21.375     -2.11527E-07  -724.85      -459.28      -513.76    
  123.8612864       1.0000       0.0000       71.543       1500.1       0.0000       0.0000       134.90       19.464     -2.15483E-07  -739.34      -468.98      -523.17    
  125.3612864       1.0000       0.0000       172.61       1438.3       21.453       0.0000       128.89       21.612     -2.24788E-07  -773.46      -471.58      -543.20    
  126.2494990       1.0000       0.0000       403.63       1085.0       131.48       0.0000       96.069       27.531     -2.19499E-07  -754.06      -461.23      -531.16    
  126.2494990       1.0000       0.0000       403.63       1085.0       131.48       0.0000       96.069       27.531     -2.19499E-07  -754.06      -461.23      -531.16    
  126.5532979       1.0000       0.0000       421.50       1047.3       163.90       0.0000       83.530       34.896     -2.23573E-07  -768.97      -458.21      -539.85    
  126.7323077       1.0000       0.0000       405.79       1081.6       177.10       0.0000       76.973       33.395     -2.25985E-07  -777.84      -464.73      -545.46    
  126.7323077       1.0000       0.0000       405.79       1081.6       177.10       0.0000       76.973       33.395     -2.25985E-07  -777.84      -464.73      -545.46    
  126.9753468       1.0000       0.0000       355.25       1170.2       186.30       0.0000       68.313       28.574     -2.29285E-07  -790.05      -477.01      -552.73    
  127.2183859       1.0000       0.0000       281.57       1287.5       180.39       0.0000       59.661       21.287     -2.30071E-07  -793.01      -490.39      -553.88    
