#      time         order        t            tair         tout      
  0.000000000       1.0000       2.1000       2.1000       21.000    
 0.1600000000       1.0000       2.1000       2.1000       20.915    
 0.3200000000       1.0000       2.1000       2.1000       20.963    
 0.3641584608       1.0000       2.1000       2.1000       20.978    
 0.3641584636       1.0000       2.1000       2.1000       20.978    
 0.6201584636       1.0000       2.1000       2.1000       21.008    
 0.8761584636       1.0000       2.1000       2.1000       21.004    
  1.388158464       1.0000       2.2164       2.2164       21.001    
  2.412158464       1.0000       2.6473       2.6473       21.001    
  3.912158464       1.0000       2.7264       2.7264       21.000    
  5.412158464       1.0000       3.0122       3.0122       21.005    
  6.297433212       1.0000       3.6595       3.6595       21.019    
  7.225855919       1.0000       3.8678       3.8678       20.994    
  8.161483220       1.0000       4.1807       4.1807       20.985    
  9.187946910       1.0000       4.6940       4.6940       20.997    
  10.03157721       1.0000       5.1379       5.1379       21.003    
  10.90060265       1.0000       6.1807       6.1807       21.005    
  11.43451445       1.0000       6.3869       6.3869       21.010    
  11.86106205       1.0000       6.4722       6.4722       21.021    
  12.33070534       1.0000       6.6984       6.6984       21.024    
  12.80216780       1.0000       6.9813       6.9813       21.006    
  13.25473096       1.0000       7.1000       7.1000       20.985    
  13.76434093       1.0000       7.1000       7.1000       20.981    
  14.24299272       1.0000       7.0757       7.0757       20.988    
  14.83166688       1.0000       7.0168       7.0168       20.994    
  15.88639879       1.0000       6.5568       6.5568       20.997    
  16.59321325       1.0000       6.6186       6.6186       21.003    
  17.12604816       1.0000       6.7378       6.7378       21.010    
  17.71025912       1.0000       6.9131       6.9131       21.019    
  18.24962479       1.0000       7.2247       7.2247       21.025    
  18.94977328       1.0000       7.8548       7.8548       21.072    
  19.78626644       1.0000       8.1359       8.1359       21.014    
  20.62726100       1.0000       7.4473       7.4473       20.975    
  21.50982991       1.0000       7.0000       7.0000       20.990    
  22.75822102       1.0000       6.8484       6.8484       20.998    
  24.00000000       1.0000       7.2000       7.2000       20.999    
  24.00000000       1.0000       7.2000       7.2000       20.999    
  24.28471348       1.0000       7.1715       7.1715       20.998    
  24.37149499       1.0000       7.1629       7.1629       20.999    
  24.37149500       1.0000       7.1629       7.1629       20.999    
  24.59926578       1.0000       7.1401       7.1401       21.000    
  24.82703657       1.0000       7.1173       7.1173       21.000    
  25.28257814       1.0000       7.0717       7.0717       21.000    
  26.19366128       1.0000       7.0000       7.0000       21.000    
  27.69366128       1.0000       6.7225       6.7225       20.999    
  29.19366128       1.0000       6.1194       6.1194       21.001    
  30.09283768       1.0000       6.1907       6.1907       21.017    
  31.08830303       1.0000       6.1177       6.1177       20.998    
  31.97757048       1.0000       6.2955       6.2955       20.983    
  33.04756084       1.0000       6.4952       6.4952       20.997    
  33.88941110       1.0000       6.4111       6.4111       21.009    
  34.76127594       1.0000       7.0090       7.0090       21.004    
  35.34732472       1.0000       7.2695       7.2695       21.003    
  35.78281607       1.0000       7.3566       7.3566       21.017    
  36.27930039       1.0000       7.3441       7.3441       21.024    
  36.72577459       1.0000       7.2548       7.2548       21.009    
  37.18620934       1.0000       7.2745       7.2745       20.991    
  37.72702919       1.0000       7.4908       7.4908       20.988    
  38.19777956       1.0000       7.4813       7.4813       20.989    
  38.78099773       1.0000       7.1314       7.1314       20.991    
  39.75042998       1.0000       7.3752       7.3752       20.992    
  40.48562907       1.0000       6.9172       6.9172       20.997    
  41.03121668       1.0000       6.3031       6.3031       21.004    
  41.64408862       1.0000       6.3644       6.3644       21.016    
  42.17085830       1.0000       6.5025       6.5025       21.023    
  42.84686747       1.0000       6.9081       6.9081       21.025    
  43.11727114       1.0000       6.9531       6.9531       21.032    
  43.65807848       1.0000       6.7368       6.7368       20.993    
  44.34432176       1.0000       6.5656       6.5656       20.975    
  45.08634580       1.0000       6.5691       6.5691       20.984    
  46.57039388       1.0000       7.3000       7.3000       20.999    
  47.82906358       1.0000       6.6367       6.6367       20.996    
  48.00000000       1.0000       6.5000       6.5000       20.997    
  48.00000000       1.0000       6.5000       6.5000       20.997    
  48.28918681       1.0000       6.5000       6.5000       20.999    
  48.37886363       1.0000       6.5000       6.5000       21.000    
  48.37886363       1.0000       6.5000       6.5000       21.000    
  48.61021308       1.0000       6.5000       6.5000       21.000    
  48.84156252       1.0000       6.5000       6.5000       21.000    
  49.30426141       1.0000       6.4391       6.4391       21.000    
  50.22965919       1.0000       6.1622       6.1622       20.999    
  51.72965919       1.0000       6.8675       6.8675       21.001    
  53.22965919       1.0000       8.2689       8.2689       21.006    
  54.11909138       1.0000       8.4881       8.4881       21.017    
  55.09445960       1.0000       8.3150       8.3150       20.997    
  55.98773669       1.0000       7.5110       7.5110       20.980    
  57.03659776       1.0000       7.9963       7.9963       20.995    
  57.87499262       1.0000       7.9125       7.9125       21.001    
  58.74268573       1.0000       7.0088       7.0088       20.998    
  59.33649617       1.0000       6.5318       6.5318       21.003    
  59.77375883       1.0000       6.3131       6.3131       21.016    
  60.27374094       1.0000       5.9810       5.9810       21.020    
  60.71901783       1.0000       5.6248       5.6248       21.005    
  61.18243655       1.0000       5.4182       5.4182       20.986    
  61.72533667       1.0000       5.4725       5.4725       20.982    
  62.19667389       1.0000       5.4607       5.4607       20.988    
  62.78081331       1.0000       5.3438       5.3438       20.994    
  63.75542510       1.0000       5.9799       5.9799       21.000    
  64.49044195       1.0000       6.2000       6.2000       21.003    
  65.03598772       1.0000       6.1964       6.1964       21.008    
  65.64730512       1.0000       6.1353       6.1353       21.017    
  66.17534654       1.0000       6.0123       6.0123       21.022    
  66.85295717       1.0000       5.6735       5.6735       21.016    
  66.90716602       1.0000       5.6464       5.6464       21.014    
  67.01558372       1.0000       5.6000       5.6000       21.009    
  67.05895080       1.0000       5.6000       5.6000       21.007    
  67.14568496       1.0000       5.6000       5.6000       21.002    
  67.31915328       1.0000       5.6000       5.6000       20.996    
  67.66608992       1.0000       5.6000       5.6000       20.988    
  68.35996321       1.0000       5.4560       5.4560       20.976    
  69.29925788       1.0000       4.8708       4.8708       20.985    
  70.79925788       1.0000       4.9792       4.9792       20.998    
  72.00000000       1.0000       4.8000       4.8000       20.998    
  72.00000000       1.0000       4.8000       4.8000       20.998    
  72.29496586       1.0000       4.0626       4.0626       20.991    
  72.38614970       1.0000       3.8346       3.8346       20.991    
  72.38614970       1.0000       3.8346       3.8346       20.991    
  72.62212239       1.0000       3.2447       3.2447       20.992    
  72.85809507       1.0000       2.6548       2.6548       20.992    
  73.33004044       1.0000       2.4650       2.4650       20.998    
  74.27393118       1.0000       2.9096       2.9096       21.002    
  75.77393118       1.0000       3.5870       3.5870       21.002    
  77.27393118       1.0000       3.6822       3.6822       21.004    
  78.16511146       1.0000       3.9000       3.9000       21.017    
  79.12942601       1.0000       3.9259       3.9259       20.996    
  80.04484791       1.0000       4.0552       4.0552       20.983    
  81.09330812       1.0000       3.0533       3.0533       20.991    
  81.93124331       1.0000       2.6344       2.6344       20.999    
  82.79848239       1.0000       2.2806       2.2806       20.999    
  83.36658614       1.0000       2.2733       2.2733       21.007    
  83.79947714       1.0000       2.3599       2.3599       21.020    
  84.28911923       1.0000       2.4867       2.4867       21.024    
  84.74000189       1.0000       2.6220       2.6220       21.008    
  85.19912675       1.0000       2.4212       2.4212       20.985    
  85.73227922       1.0000       1.6748       1.6748       20.976    
  86.20296054       1.0000       1.0564       1.0564       20.982    
  86.78617785       1.0000      0.35659      0.35659       20.990    
  87.77868424       1.0000      0.48934      0.48934       20.999    
  88.51017849       1.0000       1.0081       1.0081       21.005    
  89.05470158       1.0000       1.4000       1.4000       21.011    
  89.66102415       1.0000       1.4000       1.4000       21.017    
  90.19304647       1.0000       1.3807       1.3807       21.023    
  90.87684786       1.0000       1.3123       1.3123       21.017    
  91.15036841       1.0000       1.3301       1.3301       21.007    
  91.69740953       1.0000       1.4395       1.4395       20.991    
  92.43375692       1.0000       1.6735       1.6735       20.978    
  93.41073027       1.0000       1.8589       1.8589       20.990    
  94.79426438       1.0000       2.1177       2.1177       20.999    
  96.00000000       1.0000       2.9000       2.9000       21.000    
  96.00000000       1.0000       2.9000       2.9000       21.000    
  96.30071317       1.0000       2.8699       2.8699       20.998    
  96.39334297       1.0000       2.8607       2.8607       20.999    
  96.39334297       1.0000       2.8607       2.8607       20.999    
  96.63391351       1.0000       2.8366       2.8366       21.000    
  96.87448405       1.0000       2.8126       2.8126       21.000    
  97.35562512       1.0000       2.8000       2.8000       21.000    
  98.31790726       1.0000       2.9272       2.9272       21.000    
  99.81790726       1.0000       2.9546       2.9546       21.000    
  101.3179073       1.0000       3.5682       3.5682       21.005    
  102.2038766       1.0000       3.4796       3.4796       21.017    
  103.1510418       1.0000       3.2187       3.2187       20.994    
  104.0805698       1.0000       2.3047       2.3047       20.980    
  105.1141506       1.0000       3.4543       3.4543       20.998    
  105.9578615       1.0000       3.1169       3.1169       21.002    
  106.8246366       1.0000       3.7597       3.7597       21.007    
  107.3828147       1.0000       4.6656       4.6656       21.019    
  107.8125590       1.0000       5.5251       5.5251       21.025    
  108.2957924       1.0000       5.6634       5.6634       21.018    
  108.7498404       1.0000       5.3001       5.3001       21.001    
  109.2115549       1.0000       4.6769       4.6769       20.984    
  109.7381188       1.0000       3.6238       3.6238       20.979    
  110.2106347       1.0000       3.0789       3.0789       20.985    
  110.7936669       1.0000       3.0206       3.0206       20.993    
  111.7947915       1.0000       2.4436       2.4436       20.992    
  112.5213480       1.0000       2.1436       2.1436       20.998    
  113.0644037       1.0000       1.9485       1.9485       21.007    
  113.6676120       1.0000       1.4659       1.4659       21.014    
  114.2012495       1.0000       1.1799       1.1799       21.021    
  114.8867546       1.0000       1.1113       1.1113       21.017    
  115.1609566       1.0000       1.2449       1.2449       21.008    
  115.7093607       1.0000       1.7384       1.7384       20.993    
  116.4658640       1.0000       2.6522       2.6522       20.981    
  117.5011294       1.0000       3.1494       3.1494       20.992    
  118.9802372       1.0000       2.3119       2.3119       20.996    
  120.0000000       1.0000       2.0000       2.0000       20.997    
  120.0000000       1.0000       2.0000       2.0000       20.997    
  120.3063828       1.0000       2.1838       2.1838       21.001    
  120.4004367       1.0000       2.2403       2.2403       21.002    
  120.4004367       1.0000       2.2403       2.2403       21.002    
  120.6455429       1.0000       2.3873       2.3873       21.002    
  120.8906492       1.0000       2.5344       2.5344       21.002    
  121.3808616       1.0000       2.1430       2.1430       20.998    
  122.3612864       1.0000       1.2916       1.2916       20.997    
  123.8612864       1.0000      0.92774      0.92774       20.999    
  125.3612864       1.0000      6.96724E-02  6.96724E-02   21.002    
  126.2494990       1.0000      0.57565      0.57565       21.018    
  126.2494990       1.0000      0.57565      0.57565       21.018    
  126.5532979       1.0000      0.18071      0.18071       21.001    
  126.7323077       1.0000     -5.20000E-02 -5.20000E-02   20.992    
  126.7323077       1.0000     -5.20000E-02 -5.20000E-02   20.992    
  126.9753468       1.0000     -0.36795     -0.36795       20.981    
  127.2183859       1.0000     -0.44368     -0.44368       20.978    
  127.7044642       1.0000     -0.54089     -0.54089       20.980    
  128.6353738       1.0000     -0.66354     -0.66354       20.989    
  129.6233333       1.0000      4.80000E-02  4.80000E-02   21.002    
  129.6233333       1.0000      4.80000E-02  4.80000E-02   21.002    
  130.4010585       1.0000      0.62032      0.62032       21.003    
  131.1787837       1.0000       1.2291       1.2291       21.008    
  131.6666519       1.0000       2.4000       2.4000       21.024    
  132.1009176       1.0000       3.2807       3.2807       21.031    
  132.5460934       1.0000       3.6369       3.6369       21.017    
  133.2211129       1.0000       3.8673       3.8673       20.991    
  133.7816787       1.0000       3.5310       3.5310       20.981    
  134.2947121       1.0000       3.3116       3.3116       20.987    
  134.8988925       1.0000       3.1303       3.1303       20.993    
  136.0710498       1.0000       2.6355       2.6355       20.997    
  136.7500427       1.0000       2.9750       2.9750       21.005    
  137.2768441       1.0000       3.1554       3.1554       21.013    
  137.8388729       1.0000       3.2678       3.2678       21.020    
  138.4033956       1.0000       3.3000       3.3000       21.022    
  139.2012077       1.0000       3.2195       3.2195       21.011    
  139.4357290       1.0000       3.1257       3.1257       20.996    
  139.9047715       1.0000       2.9381       2.9381       20.981    
  140.5817525       1.0000       3.5981       3.5981       20.980    
  141.6596278       1.0000       5.4852       5.4852       20.998    
  142.7082154       1.0000       5.9875       5.9875       21.000    
  144.0000000       1.0000       5.8000       5.8000       20.998    
  144.0000000       1.0000       5.8000       5.8000       20.998    
  144.3104580       1.0000       5.9863       5.9863       21.001    
  144.4074206       1.0000       6.0445       6.0445       21.002    
  144.4074206       1.0000       6.0445       6.0445       21.002    
  144.6557870       1.0000       6.1935       6.1935       21.002    
  144.9041534       1.0000       6.3425       6.3425       21.002    
  145.4008863       1.0000       6.3599       6.3599       21.000    
  146.3943521       1.0000       6.0240       6.0240       20.999    
  147.8943521       1.0000       4.9740       4.9740       20.998    
  149.3943521       1.0000       5.3211       5.3211       21.005    
  150.2785016       1.0000       5.3950       5.3950       21.017    
  151.2071258       1.0000       5.7343       5.7343       20.995    
  152.1691437       1.0000       5.2015       5.2015       20.982    
  153.1873857       1.0000       5.7375       5.7375       20.998    
  154.0312886       1.0000       5.9125       5.9125       21.002    
  154.8986104       1.0000       6.2594       6.2594       21.003    
  155.4328577       1.0000       6.2567       6.2567       21.009    
  155.8595235       1.0000       6.2140       6.2140       21.020    
  156.3294476       1.0000       6.2988       6.2988       21.022    
  156.8003350       1.0000       6.4401       6.4401       21.005    
  157.2554911       1.0000       6.5511       6.5511       20.985    
  157.7647331       1.0000       6.6529       6.6529       20.986    
  158.2446107       1.0000       6.5043       6.5043       20.995    
  158.8336934       1.0000       6.0330       6.0330       20.998    
  159.8925279       1.0000       5.4537       5.4537       20.991    
  160.5995166       1.0000       5.1602       5.1602       20.997    
  161.1325132       1.0000       4.9735       4.9735       21.008    
  161.7156581       1.0000       4.8569       4.8569       21.017    
  162.2572068       1.0000       4.7743       4.7743       21.022    
  162.9638713       1.0000       4.7036       4.7036       21.016    
  163.2465371       1.0000       4.6753       4.6753       21.003    
  163.8118686       1.0000       4.6188       4.6188       20.987    
  164.5359426       1.0000       4.1712       4.1712       20.975    
  165.5551065       1.0000       3.4669       3.4669       20.989    
  166.8188223       1.0000       3.4456       3.4456       20.998    
  168.0000000       1.0000       3.9000       3.9000       20.999    
  168.0000000       1.0000       3.9000       3.9000       20.999    
  168.3174134       1.0000       3.8683       3.8683       20.999    
  168.4142998       1.0000       3.8586       3.8586       20.999    
  168.4142998       1.0000       3.8586       3.8586       20.999    
  168.6682305       1.0000       3.8332       3.8332       21.000    
  168.9221613       1.0000       3.8078       3.8078       21.000    
  169.4300227       1.0000       3.7570       3.7570       20.999    
  170.4457457       1.0000       3.7446       3.7446       21.000    
  171.9457457       1.0000       3.3271       3.3271       20.999    
  173.4457457       1.0000       1.8663       1.8663       21.002    
  174.3358313       1.0000       2.2373       2.2373       21.017    
  175.2591683       1.0000       3.3000       3.3000       20.996    
  176.2546509       1.0000       3.2491       3.2491       20.985    
  177.2799572       1.0000       3.1000       3.1000       20.996    
  178.1364512       1.0000       3.0864       3.0864       21.000    
  179.0155870       1.0000       3.0109       3.0109       21.002    
  179.5184642       1.0000       3.3629       3.3629       21.015    
  179.9424911       1.0000       3.6597       3.6597       21.026    
  180.3955128       1.0000       3.9373       3.9373       21.023    
  180.9045001       1.0000       4.2427       4.2427       21.002    
  181.3650174       1.0000       4.3730       4.3730       20.983    
  181.8632604       1.0000       4.4727       4.4727       20.983    
  182.3582612       1.0000       4.5000       4.5000       20.989    
  182.9882928       1.0000       4.5000       4.5000       20.995    
  183.8702753       1.0000       3.9778       3.9778       20.996    
  184.5655585       1.0000       3.6172       3.6172       21.000    
  185.1034248       1.0000       3.4931       3.4931       21.008    
  185.6911162       1.0000       4.0220       4.0220       21.020    
  186.2294349       1.0000       4.1623       4.1623       21.024    
  186.9230231       1.0000       3.7462       3.7462       21.015    
  187.1810738       1.0000       3.7181       3.7181       21.006    
  187.6971752       1.0000       3.7697       3.7697       20.990    
  188.4304013       1.0000       3.7139       3.7139       20.977    
  189.3835126       1.0000       3.7151       3.7151       20.989    
  190.7455390       1.0000       4.1237       4.1237       20.999    
  192.0000000       1.0000       4.4000       4.4000       20.999    
  192.0000000       1.0000       4.4000       4.4000       20.999    
  192.3228645       1.0000       4.5291       4.5291       21.000    
  192.4210567       1.0000       4.5684       4.5684       21.001    
  192.4210567       1.0000       4.5684       4.5684       21.001    
  192.6793483       1.0000       4.6717       4.6717       21.002    
  192.9376399       1.0000       4.7751       4.7751       21.001    
  193.4542231       1.0000       7.4345       7.4345       21.015    
  194.2497065       1.0000       10.775       10.775       21.014    
  194.5497065       1.0000       10.985       10.985       21.004    
  195.1497065       1.0000       11.360       11.360       21.001    
  196.3497065       1.0000       11.770       11.770       21.001    
  197.8497065       1.0000       11.815       11.815       21.009    
  198.7551393       1.0000       12.102       12.102       21.009    
  199.6719807       1.0000       12.334       12.334       20.984    
  200.5898394       1.0000       12.577       12.577       20.989    
  201.4872913       1.0000       12.797       12.797       21.000    
  202.4394508       1.0000       12.900       12.900       21.002    
  203.3200465       1.0000       12.932       12.932       21.005    
  203.7959433       1.0000       12.980       12.980       21.018    
  204.3474167       1.0000       12.931       12.931       21.021    
  204.4391208       1.0000       12.912       12.912       21.017    
  204.4758025       1.0000       12.905       12.905       21.014    
  204.5491658       1.0000       12.890       12.890       21.009    
  204.5785111       1.0000       12.884       12.884       21.007    
  204.6372017       1.0000       12.873       12.873       21.003    
  204.6606780       1.0000       12.868       12.868       21.001    
  204.7076305       1.0000       12.858       12.858       20.998    
  204.8015355       1.0000       12.840       12.840       20.992    
  204.9893456       1.0000       12.802       12.802       20.985    
  205.3649657       1.0000       12.836       12.836       20.979    
  205.7774475       1.0000       12.878       12.878       20.984    
  206.2663128       1.0000       12.900       12.900       20.991    
  206.8402078       1.0000       12.900       12.900       20.996    
  207.9624431       1.0000       12.900       12.900       20.997    
  208.6575325       1.0000       12.900       12.900       21.002    
  209.1857210       1.0000       12.844       12.844       21.010    
  209.7582988       1.0000       12.673       12.673       21.018    
  210.3036313       1.0000       12.691       12.691       21.062    
  211.0259287       1.0000       12.884       12.884       21.275    
  211.6864086       1.0000       12.488       12.488       21.246    
  211.8652561       1.0000       12.381       12.381       21.207    
  212.2229510       1.0000       12.255       12.255       21.065    
  212.8442462       1.0000       12.131       12.131       20.977    
  213.4353087       1.0000       12.231       12.231       20.990    
  214.3834366       1.0000       12.438       12.438       20.999    
  215.7592785       1.0000       12.500       12.500       20.998    
  216.0000000       1.0000       12.500       12.500       20.999    
  216.0000000       1.0000       12.500       12.500       20.999    
  216.3353963       1.0000       12.165       12.165       20.996    
  216.4277076       1.0000       12.072       12.072       20.996    
  216.4277076       1.0000       12.072       12.072       20.996    
  216.6960247       1.0000       11.804       11.804       20.997    
  216.9643417       1.0000       11.536       11.536       20.997    
  217.5009758       1.0000       11.801       11.801       21.001    
  218.5742439       1.0000       12.215       12.215       21.001    
  220.0742439       1.0000       12.185       12.185       21.000    
  221.5742439       1.0000       12.287       12.287       21.006    
  221.7502571       1.0000       12.375       12.375       21.015    
  222.1022835       1.0000       12.469       12.469       21.021    
  222.2250798       1.0000       12.432       12.432       21.019    
  222.4706725       1.0000       12.359       12.359       21.018    
  222.5655147       1.0000       12.330       12.330       21.017    
  222.7551992       1.0000       12.273       12.273       21.010    
  223.1345681       1.0000       12.146       12.146       20.985    
  223.8242973       1.0000       11.870       11.870       20.979    
  224.7399517       1.0000       11.874       11.874       20.991    
  225.5679042       1.0000       11.843       11.843       20.999    
  226.4496766       1.0000       11.800       11.800       21.001    
  227.3166002       1.0000       11.863       11.863       21.005    
  227.7925104       1.0000       11.959       11.959       21.018    
  228.3412051       1.0000       11.898       11.898       21.022    
  228.7985136       1.0000       11.760       11.760       21.006    
  228.8895983       1.0000       11.733       11.733       20.998    
  229.0717677       1.0000       11.729       11.729       20.986    
  229.4361066       1.0000       11.874       11.874       20.981    
  229.8488956       1.0000       12.040       12.040       20.985    
  230.3432681       1.0000       12.100       12.100       20.991    
  230.9494005       1.0000       12.100       12.100       20.995    
  231.8487830       1.0000       11.930       11.930       20.997    
  232.5527026       1.0000       11.734       11.734       21.001    
  233.0901262       1.0000       11.591       11.591       21.008    
  233.6800668       1.0000       11.532       11.532       21.017    
  233.7866571       1.0000       11.521       11.521       21.019    
  233.9998376       1.0000       11.500       11.500       21.023    
  234.4261985       1.0000       11.372       11.372       21.057    
  235.0367549       1.0000       11.237       11.237       21.180    
  235.7579523       1.0000       11.958       11.958       21.164    
  235.9280609       1.0000       12.128       12.128       21.134    
  236.2682781       1.0000       12.173       12.173       21.046    
  236.7847480       1.0000       12.122       12.122       20.978    
  237.5682450       1.0000       12.100       12.100       20.991    
  238.5876636       1.0000       12.100       12.100       20.998    
  239.8933873       1.0000       11.921       11.921       20.997    
  240.0000000       1.0000       11.900       11.900       20.998    
  240.0000000       1.0000       11.900       11.900       20.998    
  240.3336332       1.0000       11.500       11.500       20.995    
  240.4341911       1.0000       11.379       11.379       20.995    
  240.4341911       1.0000       11.379       11.379       20.995    
  240.7010977       1.0000       11.059       11.059       20.996    
  240.9680043       1.0000       10.738       10.738       20.996    
  241.5018175       1.0000       10.951       10.951       21.001    
  242.5694439       1.0000       11.029       11.029       21.000    
  244.0694439       1.0000       11.014       11.014       21.000    
  245.5694439       1.0000       11.257       11.257       21.007    
  246.4498855       1.0000       11.120       11.120       21.015    
  247.3528213       1.0000       10.688       10.688       20.987    
  248.2383446       1.0000       10.205       10.205       20.983    
  249.2505707       1.0000       9.9251       9.9251       20.996    
  250.0986799       1.0000       10.049       10.049       21.003    
  250.9707778       1.0000       10.485       10.485       21.005    
  251.4825153       1.0000       10.838       10.838       21.015    
  251.9062300       1.0000       11.134       11.134       21.024    
  252.3647084       1.0000       11.455       11.455       21.033    
  252.8531097       1.0000       11.797       11.797       21.035    
  253.3186760       1.0000       11.804       11.804       20.987    
  253.8208560       1.0000       11.654       11.654       20.979    
  254.3112072       1.0000       11.382       11.382       20.986    
  254.9208151       1.0000       10.955       10.955       20.991    
  256.0818023       1.0000       11.575       11.575       21.000    
  256.7580621       1.0000       11.373       11.373       21.003    
  257.2822925       1.0000       11.215       11.215       21.011    
  257.8414235       1.0000       11.048       11.048       21.018    
  258.4027136       1.0000       10.879       10.879       21.052    
  259.1903626       1.0000       10.586       10.586       21.181    
  259.3544725       1.0000       10.487       10.487       21.191    
  259.6826924       1.0000       10.290       10.290       21.147    
  259.8139803       1.0000       10.212       10.212       21.116    
  260.0765561       1.0000       10.062       10.062       21.044    
  260.4677291       1.0000       9.8661       9.8661       20.973    
  261.2269336       1.0000       9.4411       9.4411       20.982    
  261.9236302       1.0000       8.9535       8.9535       20.995    
  263.0882694       1.0000       8.6647       8.6647       20.997    
  264.0000000       1.0000       8.3000       8.3000       20.997    
  264.0000000       1.0000       8.3000       8.3000       20.997    
  264.3384679       1.0000       8.3677       8.3677       20.999    
  264.4405556       1.0000       8.3881       8.3881       21.000    
  264.4405556       1.0000       8.3881       8.3881       21.000    
  264.7113299       1.0000       8.4423       8.4423       21.001    
  264.9821042       1.0000       8.4964       8.4964       21.001    
  265.5236527       1.0000       8.3953       8.3953       20.999    
  266.6067499       1.0000       7.9360       7.9360       20.999    
  268.1067499       1.0000       7.6933       7.6933       20.999    
  269.6067499       1.0000       7.2854       7.2854       21.006    
  270.4947468       1.0000       7.8968       7.8968       21.016    
  271.3997865       1.0000       8.6398       8.6398       20.991    
  272.3137751       1.0000       9.1745       9.1745       20.987    
  273.3407453       1.0000       9.1726       9.1726       20.999    
  274.2094126       1.0000       9.8885       9.8885       21.005    
  275.0978650       1.0000       10.669       10.669       21.006    
  275.5906862       1.0000       11.013       11.013       21.015    
  276.0124969       1.0000       11.293       11.293       21.022    
  276.4551006       1.0000       11.027       11.027       21.015    
  276.5675758       1.0000       10.959       10.959       21.009    
  276.6125659       1.0000       10.932       10.932       21.007    
  276.7025461       1.0000       10.878       10.878       21.001    
  276.8825065       1.0000       10.770       10.770       20.990    
  277.2424272       1.0000       10.676       10.676       20.979    
  277.6723245       1.0000       10.633       10.633       20.980    
  278.1377416       1.0000       10.586       10.586       20.988    
  278.6816781       1.0000       10.532       10.532       20.993    
  279.5502927       1.0000       10.225       10.225       20.996    
  280.3063469       1.0000       9.8162       9.8162       20.998    
  280.8695187       1.0000       9.4783       9.4783       21.004    
  281.3847042       1.0000       9.2846       9.2846       21.012    
  281.9177424       1.0000       9.1247       9.1247       21.020    
  282.4974119       1.0000       8.8016       8.8016       21.020    
  282.6734919       1.0000       8.6959       8.6959       21.028    
  283.0256521       1.0000       8.4974       8.4974       21.056    
  283.1665161       1.0000       8.4833       8.4833       21.063    
  283.4482442       1.0000       8.4552       8.4552       21.060    
  283.5609355       1.0000       8.4439       8.4439       21.054    
  283.7863179       1.0000       8.4214       8.4214       21.028    
  284.2370829       1.0000       8.3763       8.3763       20.976    
  285.0024998       1.0000       8.2970       8.2970       20.980    
  285.9409499       1.0000       7.1709       7.1709       20.993    
  287.1916995       1.0000       7.2575       7.2575       20.998    
  288.0000000       1.0000       7.5000       7.5000       20.999    
  288.0000000       1.0000       7.5000       7.5000       20.999    
  288.3434358       1.0000       6.6758       6.6758       20.991    
  288.4467787       1.0000       6.4277       6.4277       20.991    
  288.4467787       1.0000       6.4277       6.4277       20.991    
  288.7215273       1.0000       5.7683       5.7683       20.992    
  288.9962759       1.0000       5.1089       5.1089       20.992    
  289.5457732       1.0000       5.8095       5.8095       21.003    
  290.4538506       1.0000       5.1746       5.1746       20.998    
  291.9538506       1.0000       2.8415       2.8415       20.995    
  293.4538506       1.0000       2.0269       2.0269       21.003    
  294.3454214       1.0000       2.5073       2.5073       21.018    
  295.2707777       1.0000       3.0354       3.0354       20.994    
  296.2306586       1.0000       3.5845       3.5845       20.986    
  297.2614655       1.0000       4.0693       4.0693       20.998    
  298.1172046       1.0000       3.7820       3.7820       21.000    
  298.9971890       1.0000       4.3980       4.3980       21.003    
  299.5030118       1.0000       4.6515       4.6515       21.013    
  299.9272983       1.0000       4.8636       4.8636       21.024    
  300.3826976       1.0000       5.2444       5.2444       21.024    
  300.8834725       1.0000       5.6951       5.6951       21.005    
  301.3404980       1.0000       5.8000       5.8000       20.983    
  301.8412978       1.0000       5.8000       5.8000       20.982    
  302.3319006       1.0000       5.7336       5.7336       20.988    
  302.9514568       1.0000       5.6097       5.6097       20.994    
  303.8585116       1.0000       5.6000       5.6000       20.999    
  304.5591122       1.0000       5.5441       5.5441       21.002    
  305.0974860       1.0000       5.4805       5.4805       21.009    
  305.6873125       1.0000       5.3625       5.3625       21.017    
  306.2246827       1.0000       5.2551       5.2551       21.022    
  306.9155501       1.0000       5.1169       5.1169       21.016    
  306.9708194       1.0000       5.1058       5.1058       21.015    
  307.0813582       1.0000       5.0919       5.0919       21.009    
  307.3024358       1.0000       5.0698       5.0698       20.998    
  307.7445909       1.0000       5.0255       5.0255       20.986    
  308.4711948       1.0000       5.0942       5.0942       20.977    
  309.5391062       1.0000       5.1461       5.1461       20.991    
  310.8200514       1.0000       4.9360       4.9360       20.998    
  312.0000000       1.0000       4.8000       4.8000       20.998    
  312.0000000       1.0000       4.8000       4.8000       20.998    
  312.3554907       1.0000       4.6934       4.6934       20.998    
  312.4528726       1.0000       4.6641       4.6641       20.999    
  312.4528726       1.0000       4.6641       4.6641       20.999    
  312.7372651       1.0000       4.5788       4.5788       20.999    
  313.0216576       1.0000       4.5000       4.5000       20.999    
  313.5904427       1.0000       4.5000       4.5000       21.000    
  314.7280128       1.0000       4.4272       4.4272       21.000    
  316.2280128       1.0000       4.3860       4.3860       21.000    
  317.7280128       1.0000       3.8544       3.8544       21.007    
  318.6242345       1.0000       3.7376       3.7376       21.011    
  319.5280096       1.0000       4.0696       4.0696       20.986    
