#      time         order        tairmean     top       
  199.3216756       1.0000       21.000       20.720    
  200.8216756       1.0000       21.001       20.725    
  202.3216756       1.0000       21.004       20.755    
  203.8216756       1.0000       21.002       20.775    
  205.3216756       1.0000       21.002       20.795    
  206.8216756       1.0000       21.000       20.805    
  208.3216756       1.0000       20.996       20.779    
  209.8216756       1.0000       20.999       20.776    
  211.3216756       1.0000       21.000       20.774    
  212.8216756       1.0000       21.000       20.771    
  214.3216756       1.0000       21.000       20.771    
  215.8216756       1.0000       21.000       20.770    
  216.4282981       1.0000       21.000       20.768    
  216.4282981       1.0000       21.000       20.768    
  218.8282981       1.0000       21.000       20.769    
  220.3282981       1.0000       21.000       20.768    
  221.8282981       1.0000       21.000       20.769    
  223.3282981       1.0000       21.000       20.768    
  224.8282981       1.0000       21.000       20.768    
  226.3282981       1.0000       21.001       20.775    
  227.8282981       1.0000       21.001       20.783    
  229.3282981       1.0000       21.002       20.802    
  230.8282981       1.0000       21.000       20.806    
  232.3282981       1.0000       20.997       20.789    
  233.8282981       1.0000       20.999       20.786    
  235.3282981       1.0000       21.000       20.784    
  236.8282981       1.0000       21.000       20.784    
  238.3282981       1.0000       21.000       20.782    
  239.8282981       1.0000       21.000       20.780    
  240.4347882       1.0000       20.999       20.777    
  240.4347882       1.0000       20.999       20.777    
  242.8347882       1.0000       21.000       20.774    
  244.3347882       1.0000       21.000       20.773    
  245.8347882       1.0000       21.000       20.772    
  247.3347882       1.0000       21.000       20.769    
  248.8347882       1.0000       21.000       20.769    
  250.3347882       1.0000       21.004       20.799    
  251.8347882       1.0000       21.006       20.855    
  253.3347882       1.0000       21.002       20.890    
  254.8347882       1.0000       20.993       20.841    
  256.3347882       1.0000       20.998       20.830    
  257.8347882       1.0000       20.999       20.821    
  259.3347882       1.0000       20.999       20.813    
  260.8347882       1.0000       20.999       20.803    
  262.3347882       1.0000       20.999       20.793    
  263.8347882       1.0000       20.999       20.786    
  264.4411417       1.0000       21.000       20.785    
  264.4411417       1.0000       21.000       20.785    
  266.8411417       1.0000       20.999       20.775    
  268.3411417       1.0000       21.000       20.769    
  269.8411417       1.0000       21.000       20.766    
  271.3411417       1.0000       21.000       20.767    
  272.8411417       1.0000       21.001       20.771    
  274.3411417       1.0000       21.006       20.812    
  275.8411417       1.0000       21.002       20.832    
  277.3411417       1.0000       20.999       20.833    
  278.8411417       1.0000       20.998       20.826    
  280.3411417       1.0000       20.997       20.804    
  281.8411417       1.0000       20.999       20.796    
  283.3411417       1.0000       20.999       20.788    
  284.8411417       1.0000       21.000       20.782    
  286.3411417       1.0000       20.999       20.773    
  287.8411417       1.0000       21.000       20.768    
  288.4473531       1.0000       20.998       20.762    
  288.4473531       1.0000       20.998       20.762    
  290.8473531       1.0000       20.998       20.747    
  292.3473531       1.0000       20.999       20.738    
  293.8473531       1.0000       21.000       20.734    
  295.3473531       1.0000       21.000       20.732    
  296.8473531       1.0000       21.001       20.732    
  298.3473531       1.0000       21.001       20.734    
  299.8473531       1.0000       21.002       20.742    
  301.3473531       1.0000       21.001       20.750    
  302.8473531       1.0000       20.999       20.744    
  304.3473531       1.0000       20.998       20.734    
  305.8473531       1.0000       20.999       20.730    
  307.3473531       1.0000       21.000       20.726    
  308.8473531       1.0000       21.000       20.723    
  310.3473531       1.0000       21.000       20.719    
  311.8473531       1.0000       21.000       20.716    
  312.4534167       1.0000       21.000       20.714    
  312.4534167       1.0000       21.000       20.714    
  314.8534167       1.0000       21.000       20.710    
  316.3534167       1.0000       21.000       20.707    
  317.8534167       1.0000       20.999       20.703    
  319.3534167       1.0000       21.000       20.701    
  320.8534167       1.0000       21.001       20.704    
  322.3534167       1.0000       21.004       20.726    
  323.8534167       1.0000       21.011       20.822    
  325.3534167       1.0000       21.030       20.911    
  326.8534167       1.0000       21.104       20.997    
  328.3534167       1.0000       20.987       20.826    
  329.8534167       1.0000       20.997       20.811    
  331.3534167       1.0000       20.999       20.798    
  332.8534167       1.0000       20.999       20.784    
  334.3534167       1.0000       20.999       20.773    
  335.8534167       1.0000       20.999       20.760    
  336.4593274       1.0000       20.999       20.757    
  336.4593274       1.0000       20.999       20.757    
  338.8593274       1.0000       21.000       20.746    
  340.3593274       1.0000       21.000       20.740    
  341.8593274       1.0000       21.000       20.734    
