#      time         order        fenster_g1   fenster_g2   fenster_ge   zone_1_cei   zone_1_flo   zone_1_wa1   zone_1_wa2   zone_1_wa3   zone_1_wa4   zone_1_wa5   zone_1_wa6   zone_1_wa7   zone_1_wa8   zone_1_wa9   zone_1_wal   zone_zon10   zone_zone1   zone_zone2   zone_zone3   zone_zone4   zone_zone5   zone_zone6   zone_zone7   zone_zone8   zone_zone9   zone_zone_
  0.000000000       1.0000      -303.98      -92.149      -92.107      -96.138      -62.528       0.0000       0.0000       40.192       33.927       39.414       59.958     -2.62944E-36 -2.62944E-36 -1.27528E-36   0.0000       0.0000     -5.92489E-03 -2.03616E-07   0.0000       0.0000       0.0000       0.0000       0.0000       442.67       0.0000       0.0000    
 0.1600000000       1.0000      -303.98      -92.152      -92.110      -89.330      -51.912       0.0000       0.0000       41.620       35.168       40.857       62.130       0.0000       0.0000     -1.77130E-30   0.0000       0.0000       2.1462     -2.03363E-07   0.0000       0.0000       0.0000       0.0000       0.0000       524.55       0.0000       0.0000    
 0.3200000000       1.0000      -304.15      -92.202      -92.160      -83.115      -46.633       0.0000       0.0000       43.044       36.401       42.291       64.292     -1.86280E-33 -1.86280E-33   0.0000       0.0000       0.0000     -0.57520     -2.03531E-07   0.0000       0.0000       0.0000       0.0000       0.0000       553.23       0.0000       0.0000    
 0.3641584608       1.0000      -304.18      -92.212      -92.170      -81.883      -45.743       0.0000       0.0000       43.328       36.647       42.578       64.724       0.0000       0.0000     -5.70937E-34   0.0000       0.0000      -1.1470     -2.03576E-07   0.0000       0.0000       0.0000       0.0000       0.0000       557.13       0.0000       0.0000    
 0.3641584636       1.0000      -304.18      -92.212      -92.170      -81.883      -45.743       0.0000       0.0000       43.328       36.647       42.578       64.724     -5.18941E-34 -5.18941E-34   0.0000       0.0000       0.0000      -1.1470     -2.03576E-07   0.0000       0.0000       0.0000       0.0000       0.0000       557.13       0.0000       0.0000    
 0.6201584636       1.0000      -304.17      -92.209      -92.167      -81.261      -45.852       0.0000       0.0000       43.477       36.782       42.746       64.974     -1.89874E-29 -1.89874E-29   0.0000       0.0000       0.0000     -0.70864     -2.03637E-07   0.0000       0.0000       0.0000       0.0000       0.0000       550.42       0.0000       0.0000    
 0.8761584636       1.0000      -304.13      -92.196      -92.154      -80.899      -45.550       0.0000       0.0000       43.518       36.824       42.805       65.059       0.0000       0.0000     -4.95837E-32   0.0000       0.0000     -0.15352     -2.03622E-07   0.0000       0.0000       0.0000       0.0000       0.0000       549.96       0.0000       0.0000    
  1.388158464       1.0000      -301.58      -91.422      -91.378      -78.668      -43.709       0.0000       0.0000       43.882       37.156       43.204       65.650       0.0000       0.0000     -2.96437E-35   0.0000       0.0000     -2.21497E-02 -2.02361E-07   0.0000       0.0000       0.0000       0.0000       0.0000       551.87       0.0000       0.0000    
  2.412158464       1.0000      -294.91      -89.402      -89.367      -74.090      -40.171       0.0000       0.0000       44.702       37.902       44.083       66.948     -2.85241E-35 -2.85244E-35   0.0000       0.0000       0.0000     -6.13105E-03 -1.97705E-07   0.0000       0.0000       0.0000       0.0000       0.0000       553.07       0.0000       0.0000    
  3.912158464       1.0000      -293.06      -88.840      -88.786      -68.922      -36.633       0.0000       0.0000       45.912       39.001       45.355       68.833       0.0000       0.0000     -7.08753E-32   0.0000       0.0000      5.14073E-03 -1.96854E-07   0.0000       0.0000       0.0000       0.0000       0.0000       564.21       0.0000       0.0000    
  5.412158464       1.0000      -289.59      -87.788      -87.757      -63.802      -33.261       0.0000       0.0000       47.337       40.275       46.819       71.024     -4.05473E-34 -4.05474E-34   0.0000       0.0000       0.0000     -6.37489E-04 -1.93761E-07   0.0000       0.0000       0.0000       0.0000       0.0000       573.53       0.0000       0.0000    
  6.912158464       1.0000      -273.76      -82.990      -82.728      -57.245      -28.633       0.0000       0.0000       49.084       41.810       48.581       73.691     -6.03609E-36 -6.03784E-36   0.0000       0.0000       0.0000     -9.80275E-03 -1.85431E-07   0.0000       0.0000       0.0000       0.0000       0.0000       566.81       0.0000       0.0000    
  8.412158464       1.0000      -261.67      -79.325      -79.002      -51.641      -24.908       0.0000       0.0000       50.649       43.174       50.145       76.078       0.0000       0.0000     -5.15390E-31   0.0000       0.0000      1.17580E-03 -1.79749E-07   0.0000       0.0000       0.0000       0.0000       0.0000       563.49       0.0000       0.0000    
  9.912158464       1.0000      -83.918      -40.691      -59.655      -6.7544       24.753       0.0000       0.0000       61.230       49.823       57.834       102.69       0.0000       0.0000     -3.87804E-32   0.0000       0.0000      -1.3840     -1.71650E-07   0.0000       0.0000       0.0000       0.0000       0.0000       475.36       0.0000       0.0000    
  11.41215846       1.0000      -23.157      -37.155      -40.716       12.157       41.145       0.0000       0.0000       60.694       52.319       60.746       95.754     -1.76789E-35 -1.76827E-35   0.0000       0.0000       0.0000     -0.68326     -1.57214E-07   0.0000       0.0000       0.0000       0.0000       0.0000       424.46       0.0000       0.0000    
  12.91215846       1.0000       23.065      -35.537      -32.089       22.148       46.863       0.0000       0.0000       62.504       53.568       64.197       97.305       0.0000       0.0000     -6.26116E-36   0.0000       0.0000     -0.33612     -1.49931E-07   0.0000       0.0000       0.0000       0.0000       0.0000       391.45       0.0000       0.0000    
  14.41215846       1.0000      -55.096      -50.127      -33.578      0.50559       13.320       0.0000       0.0000       59.134       50.476       67.349       90.207     -1.52811E-30 -1.52811E-30   0.0000       0.0000       0.0000      0.79348     -1.49780E-07   0.0000       0.0000       0.0000       0.0000       0.0000       418.90       0.0000       0.0000    
  15.91215846       1.0000      -206.94      -66.354      -61.876      -35.721      -27.814       0.0000       0.0000       53.731       45.696       52.246       78.691       0.0000       0.0000     -1.08512E-30   0.0000       0.0000       1.3288     -1.55397E-07   0.0000       0.0000       0.0000       0.0000       0.0000       500.58       0.0000       0.0000    
  17.41215846       1.0000      -220.50      -66.843      -66.136      -37.832      -28.052       0.0000       0.0000       53.930       45.804       52.081       79.338     -3.38109E-31 -3.38109E-31 -1.62175E-31   0.0000       0.0000      0.26848     -1.52360E-07   0.0000       0.0000       0.0000       0.0000       0.0000       518.58       0.0000       0.0000    
  18.91215846       1.0000      -204.22      -61.907      -61.354      -32.929      -21.968       0.0000       0.0000       54.781       46.504       53.425       81.175     -1.19143E-32 -1.19143E-32 -5.77846E-33   0.0000       0.0000      7.41244E-03 -1.41462E-07   0.0000       0.0000       0.0000       0.0000       0.0000       508.50       0.0000       0.0000    
  20.41215846       1.0000      -205.57      -61.850      -62.317      -31.051      -19.207       0.0000       0.0000       54.868       46.567       53.765       81.642     -3.40703E-32 -3.40703E-32   0.0000       0.0000       0.0000      1.15227E-02 -1.42726E-07   0.0000       0.0000       0.0000       0.0000       0.0000       516.28       0.0000       0.0000    
  21.91215846       1.0000      -216.30      -65.049      -65.571      -30.457      -17.973       0.0000       0.0000       54.687       46.419       53.748       81.601     -6.26569E-32 -6.26569E-32   0.0000       0.0000       0.0000      7.65304E-03 -1.50403E-07   0.0000       0.0000       0.0000       0.0000       0.0000       534.92       0.0000       0.0000    
  23.41215846       1.0000      -221.25      -66.861      -67.071      -28.831      -15.989       0.0000       0.0000       54.682       46.441       53.872       81.771       0.0000       0.0000     -8.78231E-31   0.0000       0.0000     -3.20355E-03 -1.50819E-07   0.0000       0.0000       0.0000       0.0000       0.0000       547.14       0.0000       0.0000    
  24.37197845       1.0000      -223.49      -67.883      -67.750      -27.702      -14.714       0.0000       0.0000       54.700       46.478       53.963       81.896     -1.98272E-31 -1.98272E-31   0.0000       0.0000       0.0000     -2.14668E-03 -1.48695E-07   0.0000       0.0000       0.0000       0.0000       0.0000       553.75       0.0000       0.0000    
  24.37197845       1.0000      -223.49      -67.883      -67.750      -27.702      -14.714       0.0000       0.0000       54.700       46.478       53.963       81.896     -5.51434E-34 -5.51434E-34   0.0000       0.0000       0.0000     -2.14668E-03 -1.48695E-07   0.0000       0.0000       0.0000       0.0000       0.0000       553.75       0.0000       0.0000    
  26.01037845       1.0000      -220.52      -66.613      -66.851      -24.652      -11.622       0.0000       0.0000       54.957       46.746       54.339       82.434     -3.94110E-33 -3.94110E-33   0.0000       0.0000       0.0000     -1.55288E-02 -1.50489E-07   0.0000       0.0000       0.0000       0.0000       0.0000       556.25       0.0000       0.0000    
  27.51037845       1.0000      -231.11      -70.303      -70.059      -24.468      -11.341       0.0000       0.0000       54.825       46.679       54.312       82.362     -5.30856E-32 -5.30856E-32   0.0000       0.0000       0.0000      1.23672E-02 -1.52715E-07   0.0000       0.0000       0.0000       0.0000       0.0000       573.79       0.0000       0.0000    
  29.01037845       1.0000      -239.94      -72.791      -72.738      -23.761      -10.654       0.0000       0.0000       54.895       46.789       54.482       82.584     -6.75766E-31 -6.75766E-31   0.0000       0.0000       0.0000      2.09893E-04 -1.60243E-07   0.0000       0.0000       0.0000       0.0000       0.0000       589.81       0.0000       0.0000    
  30.51037845       1.0000      -237.67      -72.046      -72.048      -21.500      -8.5613       0.0000       0.0000       55.302       47.189       54.978       83.298       0.0000       0.0000     -7.84206E-33   0.0000       0.0000     -8.08483E-03 -1.59723E-07   0.0000       0.0000       0.0000       0.0000       0.0000       592.50       0.0000       0.0000    
  32.01037845       1.0000      -237.93      -72.251      -72.126      -19.943      -7.1542       0.0000       0.0000       55.647       47.535       55.406       83.910     -8.87291E-32 -8.87291E-32   0.0000       0.0000       0.0000      7.89199E-04 -1.58061E-07   0.0000       0.0000       0.0000       0.0000       0.0000       597.70       0.0000       0.0000    
  33.51037845       1.0000       571.68       114.17      -59.521       155.22       196.61       0.0000       0.0000       115.32       71.772       83.483       226.34       0.0000       0.0000     -2.47064E-30   0.0000       0.0000      -5.8241     -1.56601E-07   0.0000       0.0000       0.0000       0.0000       0.0000       228.86       0.0000       0.0000    
  35.01037845       1.0000       788.66       28.957      -33.504       191.50       277.16       0.0000       0.0000       81.078       74.802       87.162       180.41     -2.79819E-32 -2.79819E-32   0.0000       0.0000       0.0000      -1.7872     -1.48329E-07   0.0000       0.0000       0.0000       0.0000       0.0000       109.36       0.0000       0.0000    
  36.51037845       1.0000       1027.8      -20.640      -16.990       233.21       324.96       0.0000       0.0000       89.895       79.253       97.163       170.54     -1.69480E-32 -1.69480E-32   0.0000       0.0000       0.0000      -1.4988     -1.47288E-07   0.0000       0.0000       0.0000       0.0000       0.0000       6.3057       0.0000       0.0000    
  38.01037845       1.0000       1301.4      -59.513       97.013       350.32       359.90       0.0000       0.0000       109.90       94.650       203.58       199.47     -5.92121E-30 -5.92121E-30   0.0000       0.0000       0.0000      -6.8146     -1.46944E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  38.31037845       1.0000       1124.2      -69.314       115.00       318.13       280.79       0.0000       0.0000       103.54       88.821       200.55       176.47       0.0000       0.0000     -2.95888E-31   0.0000       0.0000      0.38757     -1.48974E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  38.91037845       1.0000       654.11      -86.272       103.07       187.39       97.576       0.0000       0.0000       81.271       68.982       141.61       120.40       0.0000       0.0000     -9.16069E-31   0.0000       0.0000       10.805     -1.51641E-07   0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000    
  39.79101384       1.0000      -114.95      -66.362      -35.358      -29.667      -121.04       0.0000       0.0000       46.885       38.421       24.603       46.391       0.0000       0.0000     -3.95398E-34   0.0000       0.0000       15.852     -1.46051E-07   0.0000       0.0000       0.0000       0.0000       0.0000       190.40       0.0000       0.0000    
  41.24845878       1.0000      -232.60      -70.189      -70.511      -62.937      -124.52       0.0000       0.0000       48.132       38.831       28.935       54.580     -9.64265E-34 -9.64265E-34   0.0000       0.0000       0.0000       2.1843     -1.57724E-07   0.0000       0.0000       0.0000       0.0000       0.0000       354.69       0.0000       0.0000    
  42.46745271       1.0000      -226.98      -68.572      -68.809      -66.366      -110.04       0.0000       0.0000       50.137       40.115       37.560       62.683     -6.90678E-31 -6.90678E-31   0.0000       0.0000       0.0000      0.13774     -1.53930E-07   0.0000       0.0000       0.0000       0.0000       0.0000       378.60       0.0000       0.0000    
  43.96745271       1.0000      -226.72      -68.616      -68.731      -69.142      -95.899       0.0000       0.0000       50.926       40.521       42.057       67.353     -3.14011E-32 -3.14011E-32   0.0000       0.0000       0.0000      7.61257E-03 -1.54629E-07   0.0000       0.0000       0.0000       0.0000       0.0000       399.89       0.0000       0.0000    
  45.46745271       1.0000      -230.55      -70.017      -69.891      -70.283      -83.937       0.0000       0.0000       51.244       40.706       44.588       70.076     -1.89852E-35 -1.89865E-35   0.0000       0.0000       0.0000      1.70595E-03 -1.51821E-07   0.0000       0.0000       0.0000       0.0000       0.0000       422.85       0.0000       0.0000    
  46.96745271       1.0000      -217.12      -65.617      -65.818      -67.031      -70.893       0.0000       0.0000       51.867       41.276       46.661       72.545       0.0000       0.0000       0.0000       0.0000       0.0000     -1.36836E-02 -1.47213E-07   0.0000       0.0000       0.0000       0.0000       0.0000       423.03       0.0000       0.0000    
  48.37871380       1.0000      -224.64      -68.100      -67.781      -66.598      -63.190       0.0000       0.0000       51.798       41.309       47.541       73.463     -5.62237E-32 -5.62237E-32   0.0000       0.0000       0.0000      1.34192E-02 -1.55900E-07   0.0000       0.0000       0.0000       0.0000       0.0000       444.79       0.0000       0.0000    
  48.37871381       1.0000      -224.64      -68.100      -67.781      -66.598      -63.190       0.0000       0.0000       51.798       41.309       47.541       73.463     -5.61393E-35 -5.61397E-35   0.0000       0.0000       0.0000      1.34192E-02 -1.55900E-07   0.0000       0.0000       0.0000       0.0000       0.0000       444.79       0.0000       0.0000    
  50.77871381       1.0000      -233.73      -70.853      -70.609      -63.644      -51.532       0.0000       0.0000       51.879       41.615       48.675       74.740     -5.26222E-32 -5.26222E-32   0.0000       0.0000       0.0000      6.85727E-03 -1.63125E-07   0.0000       0.0000       0.0000       0.0000       0.0000       476.89       0.0000       0.0000    
  52.27871381       1.0000      -209.05      -63.372      -62.924      -56.240      -41.052       0.0000       0.0000       52.735       42.519       49.939       76.492       0.0000       0.0000     -3.62628E-31   0.0000       0.0000     -2.49393E-02 -1.44480E-07   0.0000       0.0000       0.0000       0.0000       0.0000       459.83       0.0000       0.0000    
  53.77871381       1.0000      -203.31      -61.880      -61.630      -52.244      -34.822       0.0000       0.0000       52.892       42.821       50.416       77.104     -1.58531E-31 -1.58531E-31   0.0000       0.0000       0.0000      9.98475E-03 -1.35028E-07   0.0000       0.0000       0.0000       0.0000       0.0000       462.95       0.0000       0.0000    
  55.27871381       1.0000      -209.58      -64.062      -63.535      -49.959      -30.965       0.0000       0.0000       52.739       42.855       50.542       77.210       0.0000       0.0000     -1.60148E-45   0.0000       0.0000      9.11896E-03 -1.38100E-07   0.0000       0.0000       0.0000       0.0000       0.0000       479.57       0.0000       0.0000    
  56.77871381       1.0000      -195.94      -59.343      -60.348      -41.982      -22.183       0.0000       0.0000       53.637       43.657       51.533       79.110     -1.54698E-45 -1.54698E-45   0.0000       0.0000       0.0000     -0.16839     -1.40934E-07   0.0000       0.0000       0.0000       0.0000       0.0000       479.59       0.0000       0.0000    
  58.27871381       1.0000      -47.501      -31.158      -45.761     -0.43188       26.430       0.0000       0.0000       60.171       48.991       57.747       98.763     -1.98758E-31 -1.98758E-31   0.0000       0.0000       0.0000      -1.4224     -1.44467E-07   0.0000       0.0000       0.0000       0.0000       0.0000       417.62       0.0000       0.0000    
  59.77871381       1.0000      -150.05      -50.665      -51.859      -20.311      -1.8091       0.0000       0.0000       55.206       45.583       53.831       81.145     -1.00637E-30 -1.00637E-30   0.0000       0.0000       0.0000      0.53496     -1.57992E-07   0.0000       0.0000       0.0000       0.0000       0.0000       465.50       0.0000       0.0000    
  61.27871381       1.0000      -147.49      -52.676      -53.075      -16.896       1.9100       0.0000       0.0000       55.668       46.040       55.305       82.844     -1.50751E-31 -1.50751E-31   0.0000       0.0000       0.0000     -8.62093E-02 -1.67520E-07   0.0000       0.0000       0.0000       0.0000       0.0000       478.26       0.0000       0.0000    
  62.77871381       1.0000      -152.04      -61.834      -52.937      -19.646      -2.8995       0.0000       0.0000       55.130       45.666       59.375       82.892     -9.85298E-33 -9.85298E-33   0.0000       0.0000       0.0000      0.16735     -1.68466E-07   0.0000       0.0000       0.0000       0.0000       0.0000       487.16       0.0000       0.0000    
  64.27871381       1.0000      -227.17      -68.280      -68.915      -38.982      -23.607       0.0000       0.0000       52.075       43.125       49.697       76.212       0.0000       0.0000     -6.42261E-36   0.0000       0.0000      0.83654     -1.59172E-07   0.0000       0.0000       0.0000       0.0000       0.0000       522.01       0.0000       0.0000    
  65.77871381       1.0000      -235.27      -70.856      -71.322      -38.662      -21.949       0.0000       0.0000       52.395       43.509       50.671       77.256     -4.93260E-36 -4.93092E-36   0.0000       0.0000       0.0000      0.12756     -1.60046E-07   0.0000       0.0000       0.0000       0.0000       0.0000       540.57       0.0000       0.0000    
  67.27871381       1.0000      -243.68      -73.394      -73.871      -37.396      -19.825       0.0000       0.0000       52.713       43.893       51.364       78.116     -3.93202E-35 -3.93176E-35   0.0000       0.0000       0.0000      1.20319E-02 -1.65750E-07   0.0000       0.0000       0.0000       0.0000       0.0000       559.80       0.0000       0.0000    
  68.77871381       1.0000      -248.28      -74.828      -75.265      -35.482      -17.425       0.0000       0.0000       53.116       44.349       52.025       79.014       0.0000       0.0000     -1.66251E-35   0.0000       0.0000     -1.96717E-03 -1.69148E-07   0.0000       0.0000       0.0000       0.0000       0.0000       573.98       0.0000       0.0000    
  70.27871381       1.0000      -268.14      -81.421      -81.287      -35.925      -17.423       0.0000       0.0000       53.217       44.542       52.332       79.408       0.0000       0.0000       0.0000       0.0000       0.0000      1.12394E-02 -1.78667E-07   0.0000       0.0000       0.0000       0.0000       0.0000       606.96       0.0000       0.0000    
  71.77871381       1.0000      -261.54      -79.601      -79.286      -32.313      -13.859       0.0000       0.0000       54.070       45.382       53.372       80.920     -3.00211E-32 -3.00211E-32 -1.45603E-32   0.0000       0.0000     -1.83343E-02 -1.73499E-07   0.0000       0.0000       0.0000       0.0000       0.0000       608.07       0.0000       0.0000    
  72.38682581       1.0000      -275.45      -83.406      -83.503      -33.670      -15.003       0.0000       0.0000       53.938       45.309       53.313       80.810       0.0000       0.0000       0.0000       0.0000       0.0000      5.60066E-02 -1.84873E-07   0.0000       0.0000       0.0000       0.0000       0.0000       626.82       0.0000       0.0000    
  72.38682581       1.0000      -275.45      -83.406      -83.503      -33.670      -15.003       0.0000       0.0000       53.938       45.309       53.313       80.810     -5.80061E-33 -5.80061E-33   0.0000       0.0000       0.0000      5.60066E-02 -1.84873E-07   0.0000       0.0000       0.0000       0.0000       0.0000       626.82       0.0000       0.0000    
  74.78682581       1.0000      -280.46      -84.248      -85.021      -30.080      -11.674       0.0000       0.0000       55.261       46.604       54.886       83.110     -5.65138E-36 -5.65482E-36 -1.15623E-35   0.0000       0.0000     -2.34671E-02 -1.92633E-07   0.0000       0.0000       0.0000       0.0000       0.0000       647.93       0.0000       0.0000    
  76.28682581       1.0000      -271.42      -81.681      -82.280      -26.916      -8.8110       0.0000       0.0000       56.292       47.581       56.047       84.823     -8.36373E-32 -8.36373E-32   0.0000       0.0000       0.0000     -3.01185E-03 -1.86609E-07   0.0000       0.0000       0.0000       0.0000       0.0000       644.40       0.0000       0.0000    
  77.78682581       1.0000      -273.54      -82.712      -82.922      -25.519      -7.6780       0.0000       0.0000       57.063       48.327       56.933       86.128     -1.93387E-31 -1.93387E-31   0.0000       0.0000       0.0000      7.93740E-03 -1.84820E-07   0.0000       0.0000       0.0000       0.0000       0.0000       654.39       0.0000       0.0000    
  79.28682581       1.0000      -274.44      -83.230      -83.196      -23.906      -6.4096       0.0000       0.0000       57.897       49.122       57.873       87.516     -5.51784E-32 -5.51784E-32   0.0000       0.0000       0.0000     -1.40748E-04 -1.83522E-07   0.0000       0.0000       0.0000       0.0000       0.0000       662.96       0.0000       0.0000    
  80.78682581       1.0000      -273.48      -82.888      -83.402      -20.444      -3.2735       0.0000       0.0000       59.128       50.191       59.122       89.590     -9.07582E-31 -9.07582E-31   0.0000       0.0000       0.0000     -0.11282     -1.90505E-07   0.0000       0.0000       0.0000       0.0000       0.0000       674.19       0.0000       0.0000    
  82.28682581       1.0000      -204.35      -68.116      -71.784     -7.35904E-02   19.411       0.0000       0.0000       63.197       53.601       63.064       99.508       0.0000       0.0000     -6.87445E-35   0.0000       0.0000     -0.75491     -1.99475E-07   0.0000       0.0000       0.0000       0.0000       0.0000       643.78       0.0000       0.0000    
  83.78682581       1.0000      -163.04      -62.787      -62.618       11.276       31.687       0.0000       0.0000       65.124       55.602       65.367       100.99       0.0000       0.0000       0.0000       0.0000       0.0000     -0.49943     -2.00856E-07   0.0000       0.0000       0.0000       0.0000       0.0000       618.98       0.0000       0.0000    
  85.28682581       1.0000      -169.04      -64.178      -62.728       8.8637       25.582       0.0000       0.0000       65.296       55.752       66.813       100.07       0.0000       0.0000     -3.04202E-36   0.0000       0.0000      2.57920E-02 -2.01484E-07   0.0000       0.0000       0.0000       0.0000       0.0000       618.27       0.0000       0.0000    
  86.78682581       1.0000      -265.88      -86.845      -83.178      -14.724      -2.9556       0.0000       0.0000       62.325       53.197       64.266       94.060       0.0000       0.0000     -1.20101E-34   0.0000       0.0000      0.76273     -2.22458E-07   0.0000       0.0000       0.0000       0.0000       0.0000       691.19       0.0000       0.0000    
  88.28682581       1.0000      -303.29      -92.011      -92.254      -24.922      -12.984       0.0000       0.0000       61.843       52.806       61.499       92.819       0.0000       0.0000     -1.29944E-33   0.0000       0.0000      0.50014     -2.17353E-07   0.0000       0.0000       0.0000       0.0000       0.0000       718.19       0.0000       0.0000    
  89.78682581       1.0000      -297.89      -90.305      -90.516      -23.505      -10.580       0.0000       0.0000       63.152       53.974       63.037       95.048       0.0000       0.0000     -1.83771E-34   0.0000       0.0000      6.71148E-02 -2.11191E-07   0.0000       0.0000       0.0000       0.0000       0.0000       719.81       0.0000       0.0000    
  91.28682581       1.0000      -299.07      -90.425      -90.661      -22.494      -8.8140       0.0000       0.0000       64.214       54.932       64.205       96.779     -2.70768E-30 -2.70768E-30   0.0000       0.0000       0.0000      1.06854E-02 -2.11648E-07   0.0000       0.0000       0.0000       0.0000       0.0000       728.95       0.0000       0.0000    
  92.78682581       1.0000      -295.35      -89.367      -89.533      -20.748      -6.6358       0.0000       0.0000       65.304       55.915       65.351       98.495     -3.91735E-33 -3.91730E-33   0.0000       0.0000       0.0000     -2.75988E-03 -2.06699E-07   0.0000       0.0000       0.0000       0.0000       0.0000       731.94       0.0000       0.0000    
  94.28682581       1.0000      -290.32      -87.760      -88.008      -18.903      -4.5365       0.0000       0.0000       66.323       56.836       66.404       100.08       0.0000       0.0000     -8.94231E-32   0.0000       0.0000     -1.85678E-03 -2.05614E-07   0.0000       0.0000       0.0000       0.0000       0.0000       732.29       0.0000       0.0000    
  95.78682581       1.0000      -277.77      -83.954      -84.204      -16.108      -1.7034       0.0000       0.0000       67.386       57.793       67.490       101.71       0.0000       0.0000     -1.29478E-32   0.0000       0.0000     -6.31953E-03 -1.96565E-07   0.0000       0.0000       0.0000       0.0000       0.0000       722.52       0.0000       0.0000    
  96.39400632       1.0000      -276.12      -83.463      -83.704      -15.578      -1.1148       0.0000       0.0000       67.693       58.073       67.805       102.19       0.0000       0.0000     -2.21580E-30   0.0000       0.0000      1.09661E-02 -1.95373E-07   0.0000       0.0000       0.0000       0.0000       0.0000       722.30       0.0000       0.0000    
  96.39400633       1.0000      -276.12      -83.463      -83.704      -15.578      -1.1148       0.0000       0.0000       67.693       58.073       67.805       102.19     -3.64346E-34 -3.64370E-34   0.0000       0.0000       0.0000      1.09661E-02 -1.95373E-07   0.0000       0.0000       0.0000       0.0000       0.0000       722.30       0.0000       0.0000    
  98.79400633       1.0000      -275.81      -83.465      -83.612      -13.903      0.54914       0.0000       0.0000       68.677       58.977       68.810       103.70       0.0000       0.0000     -1.07079E-31   0.0000       0.0000     -1.70791E-03 -1.92594E-07   0.0000       0.0000       0.0000       0.0000       0.0000       729.71       0.0000       0.0000    
  100.2940063       1.0000      -276.68      -83.721      -83.875      -13.036       1.3650       0.0000       0.0000       69.154       59.420       69.296       104.43     -7.99908E-35 -8.00146E-35   0.0000       0.0000       0.0000      1.17108E-03 -1.92719E-07   0.0000       0.0000       0.0000       0.0000       0.0000       734.91       0.0000       0.0000    
  101.7940063       1.0000      -271.20      -82.007      -82.213      -11.297       2.9547       0.0000       0.0000       69.702       59.922       69.853       105.27     -1.27748E-66   0.0000       0.0000       0.0000       0.0000     -4.90691E-03 -1.88239E-07   0.0000       0.0000       0.0000       0.0000       0.0000       731.85       0.0000       0.0000    
  103.2940063       1.0000      -280.84      -85.047      -85.135      -11.823       2.4494       0.0000       0.0000       69.847       60.076       70.007       105.51       0.0000       0.0000       0.0000       0.0000       0.0000      1.06407E-02 -1.93358E-07   0.0000       0.0000       0.0000       0.0000       0.0000       747.04       0.0000       0.0000    
  104.7940063       1.0000      -267.46      -80.995      -82.173      -7.3591       6.8733       0.0000       0.0000       70.985       60.916       70.955       107.49     -4.83290E-32 -4.83290E-32 -2.34544E-32   0.0000       0.0000     -0.12777     -1.91360E-07   0.0000       0.0000       0.0000       0.0000       0.0000       740.65       0.0000       0.0000    
  106.2940063       1.0000       124.05      -14.514      -59.428       80.701       114.99       0.0000       0.0000       86.788       73.190       85.169       154.92       0.0000       0.0000       0.0000       0.0000       0.0000      -3.2391     -1.90296E-07   0.0000       0.0000       0.0000       0.0000       0.0000       549.20       0.0000       0.0000    
  107.7940063       1.0000       932.95      -11.776      -30.154       226.63       349.27       0.0000       0.0000       107.09       92.257       107.50       213.44       0.0000       0.0000     -1.55436E-34   0.0000       0.0000      -5.1104     -1.67020E-07   0.0000       0.0000       0.0000       0.0000       0.0000       210.52       0.0000       0.0000    
  109.2940063       1.0000       726.67      -41.159      -7.5082       177.17       236.27       0.0000       0.0000       97.520       83.240       119.32       170.75       0.0000       0.0000     -1.32703E-28   0.0000       0.0000      0.98607     -1.77470E-07   0.0000       0.0000       0.0000       0.0000       0.0000       204.73       0.0000       0.0000    
  110.7940063       1.0000       346.28      -84.706       31.679       104.99       74.513       0.0000       0.0000       86.424       72.938       127.39       131.69     -4.93624E-29 -4.93624E-29   0.0000       0.0000       0.0000       2.0565     -1.93613E-07   0.0000       0.0000       0.0000       0.0000       0.0000       302.45       0.0000       0.0000    
  112.2940063       1.0000      -282.57      -88.749      -85.220      -40.605      -78.108       0.0000       0.0000       64.730       53.612       52.917       84.301     -1.72843E-31 -1.72843E-31 -8.39483E-32   0.0000       0.0000       4.9239     -2.02305E-07   0.0000       0.0000       0.0000       0.0000       0.0000       588.14       0.0000       0.0000    
  113.7940063       1.0000      -311.38      -94.394      -94.515      -47.713      -71.039       0.0000       0.0000       66.152       54.484       59.328       91.220       0.0000       0.0000       0.0000       0.0000       0.0000      0.49508     -2.11545E-07   0.0000       0.0000       0.0000       0.0000       0.0000       652.60       0.0000       0.0000    
  115.2940063       1.0000      -310.16      -93.902      -94.023      -47.614      -60.413       0.0000       0.0000       67.275       55.279       62.864       95.540     -9.67859E-36 -9.42798E-36 -1.16419E-35   0.0000       0.0000      1.72000E-02 -2.11565E-07   0.0000       0.0000       0.0000       0.0000       0.0000       671.07       0.0000       0.0000    
  116.7940063       1.0000      -281.48      -85.224      -85.331      -42.931      -47.981       0.0000       0.0000       68.546       56.333       65.444       99.044       0.0000       0.0000     -1.13702E-34   0.0000       0.0000     -2.21041E-02 -1.92674E-07   0.0000       0.0000       0.0000       0.0000       0.0000       650.58       0.0000       0.0000    
