#      time         order        fenster_g1   fenster_g2   fenster_g3   fenster_g4   fenster_g5   fenster_ge   zone_1_flo   zone_1_wa1   zone_1_wa2   zone_1_wa3   zone_1_wa4   zone_1_wa5   zone_1_wa6   zone_1_wal   zone_zone_
  0.000000000       1.0000       0.0000       0.0000      -92.107      -303.98      -92.149       0.0000      -62.528       33.927       39.414       59.958       0.0000       0.0000       0.0000       40.192       0.0000    
 0.1600000000       1.0000       0.0000       0.0000      -92.110      -303.98      -92.152       0.0000      -51.912       35.168       40.857       62.130       0.0000       0.0000       0.0000       41.620       0.0000    
 0.3200000000       1.0000       0.0000       0.0000      -92.160      -304.15      -92.202       0.0000      -46.633       36.401       42.291       64.292       0.0000       0.0000       0.0000       43.044       0.0000    
 0.3641584608       1.0000       0.0000       0.0000      -92.170      -304.18      -92.212       0.0000      -45.743       36.647       42.578       64.724       0.0000       0.0000       0.0000       43.328       0.0000    
 0.3641584636       1.0000       0.0000       0.0000      -92.170      -304.18      -92.212       0.0000      -45.743       36.647       42.578       64.724       0.0000       0.0000       0.0000       43.328       0.0000    
 0.6201584636       1.0000       0.0000       0.0000      -92.167      -304.17      -92.209       0.0000      -45.852       36.782       42.746       64.974       0.0000       0.0000       0.0000       43.477       0.0000    
 0.8761584636       1.0000       0.0000       0.0000      -92.154      -304.13      -92.196       0.0000      -45.550       36.824       42.805       65.059       0.0000       0.0000       0.0000       43.518       0.0000    
  1.388158464       1.0000       0.0000       0.0000      -91.378      -301.58      -91.422       0.0000      -43.709       37.156       43.204       65.650       0.0000       0.0000       0.0000       43.882       0.0000    
  2.412158464       1.0000       0.0000       0.0000      -89.367      -294.91      -89.402       0.0000      -40.171       37.902       44.083       66.948       0.0000       0.0000       0.0000       44.702       0.0000    
  3.912158464       1.0000       0.0000       0.0000      -88.786      -293.06      -88.840       0.0000      -36.633       39.001       45.355       68.833       0.0000       0.0000       0.0000       45.912       0.0000    
  5.412158464       1.0000       0.0000       0.0000      -87.757      -289.59      -87.788       0.0000      -33.261       40.275       46.819       71.024       0.0000       0.0000       0.0000       47.337       0.0000    
  6.912158464       1.0000       0.0000       0.0000      -82.728      -273.76      -82.990       0.0000      -28.633       41.810       48.581       73.691       0.0000       0.0000       0.0000       49.084       0.0000    
  8.412158464       1.0000       0.0000       0.0000      -79.002      -261.67      -79.325       0.0000      -24.908       43.174       50.145       76.078       0.0000       0.0000       0.0000       50.649       0.0000    
  9.912158464       1.0000       158.89       14.310      -73.964      -242.81      -73.933       33.242       24.753       49.823       57.834       102.69       0.0000       0.0000       0.0000       61.230       0.0000    
  11.41215846       1.0000       199.25       26.654      -67.370      -222.41      -67.963       30.808       41.145       52.319       60.746       95.754       0.0000       0.0000       0.0000       60.694       0.0000    
  12.91215846       1.0000       234.21       31.923      -64.012      -211.15      -64.791       29.254       46.863       53.568       64.197       97.305       0.0000       0.0000       0.0000       62.504       0.0000    
  14.41215846       1.0000       157.62       30.463      -64.041      -212.72      -65.002       14.875       13.320       50.476       67.349       90.207       0.0000       0.0000       0.0000       59.134       0.0000    
  15.91215846       1.0000       18.029       5.4900      -67.366      -224.97      -68.227       1.8728      -27.814       45.696       52.246       78.691       0.0000       0.0000       0.0000       53.731       0.0000    
  17.41215846       1.0000       0.0000       0.0000      -66.136      -220.50      -66.843       0.0000      -28.052       45.804       52.081       79.338       0.0000       0.0000       0.0000       53.930       0.0000    
  18.91215846       1.0000      2.20364E-51   0.0000      -61.354      -204.22      -61.907      8.42814E-53  -21.968       46.504       53.425       81.175       0.0000       0.0000       0.0000       54.781       0.0000    
  20.41215846       1.0000       0.0000       0.0000      -62.317      -205.57      -61.850       0.0000      -19.207       46.567       53.765       81.642       0.0000       0.0000       0.0000       54.868       0.0000    
  21.91215846       1.0000     -1.37727E-52 -1.30195E-51  -65.571      -216.30      -65.049      3.44318E-53  -17.973       46.419       53.748       81.601       0.0000       0.0000       0.0000       54.687       0.0000    
  23.41215846       1.0000      8.44053E-66  8.56285E-67  -67.071      -221.25      -66.861      8.56285E-67  -15.989       46.441       53.872       81.771       0.0000       0.0000       0.0000       54.682       0.0000    
  24.37197845       1.0000       0.0000       0.0000      -67.750      -223.49      -67.883       0.0000      -14.714       46.478       53.963       81.896       0.0000       0.0000       0.0000       54.700       0.0000    
  24.37197845       1.0000       0.0000       0.0000      -67.750      -223.49      -67.883       0.0000      -14.714       46.478       53.963       81.896       0.0000       0.0000       0.0000       54.700       0.0000    
  26.01037845       1.0000       0.0000       0.0000      -66.851      -220.52      -66.613       0.0000      -11.622       46.746       54.339       82.434       0.0000       0.0000       0.0000       54.957       0.0000    
  27.51037845       1.0000       0.0000       0.0000      -70.059      -231.11      -70.303       0.0000      -11.341       46.679       54.312       82.362       0.0000       0.0000       0.0000       54.825       0.0000    
  29.01037845       1.0000       0.0000       0.0000      -72.738      -239.94      -72.791       0.0000      -10.654       46.789       54.482       82.584       0.0000       0.0000       0.0000       54.895       0.0000    
  30.51037845       1.0000       0.0000       0.0000      -72.048      -237.67      -72.046       0.0000      -8.5613       47.189       54.978       83.298       0.0000       0.0000       0.0000       55.302       0.0000    
  32.01037845       1.0000       0.0000       0.0000      -72.126      -237.93      -72.251       0.0000      -7.1542       47.535       55.406       83.910       0.0000       0.0000       0.0000       55.647       0.0000    
  33.51037845       1.0000       792.35       11.981      -71.502      -220.67      -66.686       180.85       196.61       71.772       83.483       226.34       0.0000       0.0000       0.0000       115.32       0.0000    
  35.01037845       1.0000       997.42       34.535      -68.039      -208.76      -65.981       94.938       277.16       74.802       87.162       180.41       0.0000       0.0000       0.0000       81.078       0.0000    
  36.51037845       1.0000       1232.9       49.637      -66.626      -205.10      -66.240       45.599       324.96       79.253       97.163       170.54       0.0000       0.0000       0.0000       89.895       0.0000    
  38.01037845       1.0000       1501.4       161.85      -64.841      -200.02      -67.313       7.8005       359.90       94.650       203.58       199.47       0.0000       0.0000       0.0000       109.90       0.0000    
  38.31037845       1.0000       1330.6       180.46      -65.465      -206.40      -68.146      -1.1680       280.79       88.821       200.55       176.47       0.0000       0.0000       0.0000       103.54       0.0000    
  38.91037845       1.0000       871.09       170.19      -67.125      -216.98      -69.508      -16.764       97.576       68.982       141.61       120.40       0.0000       0.0000       0.0000       81.271       0.0000    
  39.79101384       1.0000       102.75       30.646      -66.004      -217.70      -66.315     -4.65859E-02  -121.04       38.421       24.603       46.391       0.0000       0.0000       0.0000       46.885       0.0000    
  41.24845878       1.0000       0.0000       0.0000      -70.511      -232.60      -70.189       0.0000      -124.52       38.831       28.935       54.580       0.0000       0.0000       0.0000       48.132       0.0000    
  42.46745271       1.0000       0.0000       0.0000      -68.809      -226.98      -68.572       0.0000      -110.04       40.115       37.560       62.683       0.0000       0.0000       0.0000       50.137       0.0000    
  43.96745271       1.0000       0.0000       0.0000      -68.731      -226.72      -68.616       0.0000      -95.899       40.521       42.057       67.353       0.0000       0.0000       0.0000       50.926       0.0000    
  45.46745271       1.0000      1.41066E-48   0.0000      -69.891      -230.55      -70.017     -1.09476E-47  -83.937       40.706       44.588       70.076       0.0000       0.0000       0.0000       51.244       0.0000    
  46.96745271       1.0000       0.0000       0.0000      -65.818      -217.12      -65.617       0.0000      -70.893       41.276       46.661       72.545       0.0000       0.0000       0.0000       51.867       0.0000    
  48.37871380       1.0000      4.21688E-81   0.0000      -67.781      -224.64      -68.100      3.32432E-83  -63.190       41.309       47.541       73.463       0.0000       0.0000       0.0000       51.798       0.0000    
  48.37871381       1.0000      4.78172E-98  7.25317E-99  -67.781      -224.64      -68.100     -7.44611E-99  -63.190       41.309       47.541       73.463       0.0000       0.0000       0.0000       51.798       0.0000    
  50.77871381       1.0000       0.0000       0.0000      -70.609      -233.73      -70.853       0.0000      -51.532       41.615       48.675       74.740       0.0000       0.0000       0.0000       51.879       0.0000    
  52.27871381       1.0000       0.0000       0.0000      -62.924      -209.05      -63.372       0.0000      -41.052       42.519       49.939       76.492       0.0000       0.0000       0.0000       52.735       0.0000    
  53.77871381       1.0000       0.0000       0.0000      -61.630      -203.31      -61.880       0.0000      -34.822       42.821       50.416       77.104       0.0000       0.0000       0.0000       52.892       0.0000    
  55.27871381       1.0000       0.0000       0.0000      -63.535      -209.58      -64.062       0.0000      -30.965       42.855       50.542       77.210       0.0000       0.0000       0.0000       52.739       0.0000    
  56.77871381       1.0000       13.093       3.0240      -63.372      -209.03      -63.214       3.8716      -22.183       43.657       51.533       79.110       0.0000       0.0000       0.0000       53.637       0.0000    
  58.27871381       1.0000       165.21       18.913      -64.674      -212.71      -63.764       32.606       26.430       48.991       57.747       98.763       0.0000       0.0000       0.0000       60.171       0.0000    
  59.77871381       1.0000       79.994       17.919      -69.778      -230.04      -68.696       18.031      -1.8091       45.583       53.831       81.145       0.0000       0.0000       0.0000       55.206       0.0000    
  61.27871381       1.0000       93.632       20.108      -73.183      -241.13      -71.992       19.315       1.9100       46.040       55.305       82.844       0.0000       0.0000       0.0000       55.668       0.0000    
  62.77871381       1.0000       90.735       20.731      -73.668      -242.77      -72.674       10.840      -2.8995       45.666       59.375       82.892       0.0000       0.0000       0.0000       55.130       0.0000    
  64.27871381       1.0000       4.5907       1.3431      -70.258      -231.76      -69.530       1.2497      -23.607       43.125       49.697       76.212       0.0000       0.0000       0.0000       52.075       0.0000    
  65.77871381       1.0000       0.0000       0.0000      -71.322      -235.27      -70.856      7.11693E-37  -21.949       43.509       50.671       77.256       0.0000       0.0000       0.0000       52.395       0.0000    
  67.27871381       1.0000      9.10096E-35 -1.52770E-33  -73.871      -243.68      -73.394     -4.92762E-32  -19.825       43.893       51.364       78.116       0.0000       0.0000       0.0000       52.713       0.0000    
  68.77871381       1.0000       0.0000       0.0000      -75.265      -248.28      -74.828      6.32111E-52  -17.425       44.349       52.025       79.014       0.0000       0.0000       0.0000       53.116       0.0000    
  70.27871381       1.0000       0.0000       0.0000      -81.287      -268.14      -81.421       0.0000      -17.423       44.542       52.332       79.408       0.0000       0.0000       0.0000       53.217       0.0000    
  71.77871381       1.0000      4.24505E-84   0.0000      -79.286      -261.54      -79.601       0.0000      -13.859       45.382       53.372       80.920       0.0000       0.0000       0.0000       54.070       0.0000    
  72.38682581       1.0000     -5.53094E-85 -1.06101E-85  -83.503      -275.45      -83.406     -7.56663E-86  -15.003       45.309       53.313       80.810       0.0000       0.0000       0.0000       53.938       0.0000    
  72.38682581       1.0000       0.0000       0.0000      -83.503      -275.45      -83.406       0.0000      -15.003       45.309       53.313       80.810       0.0000       0.0000       0.0000       53.938       0.0000    
  74.78682581       1.0000       0.0000       0.0000      -85.021      -280.46      -84.248       0.0000      -11.674       46.604       54.886       83.110       0.0000       0.0000       0.0000       55.261       0.0000    
  76.28682581       1.0000       0.0000       0.0000      -82.280      -271.42      -81.681       0.0000      -8.8110       47.581       56.047       84.823       0.0000       0.0000       0.0000       56.292       0.0000    
  77.78682581       1.0000       0.0000       0.0000      -82.922      -273.54      -82.712       0.0000      -7.6780       48.327       56.933       86.128       0.0000       0.0000       0.0000       57.063       0.0000    
  79.28682581       1.0000       0.0000       0.0000      -83.196      -274.44      -83.230       0.0000      -6.4096       49.122       57.873       87.516       0.0000       0.0000       0.0000       57.897       0.0000    
  80.78682581       1.0000       9.0440       2.2546      -85.656      -282.52      -85.540       2.6517      -3.2735       50.191       59.122       89.590       0.0000       0.0000       0.0000       59.128       0.0000    
  82.28682581       1.0000       79.350       14.526      -86.309      -283.70      -86.407       18.291       19.411       53.601       63.064       99.508       0.0000       0.0000       0.0000       63.197       0.0000    
  83.78682581       1.0000       118.50       23.120      -85.739      -281.55      -86.148       23.361       31.687       55.602       65.367       100.99       0.0000       0.0000       0.0000       65.124       0.0000    
  85.28682581       1.0000       112.41       22.921      -85.649      -281.46      -86.003       21.825       25.582       55.752       66.813       100.07       0.0000       0.0000       0.0000       65.296       0.0000    
  86.78682581       1.0000       45.677       11.349      -94.527      -311.56      -94.885       8.0397      -2.9556       53.197       64.266       94.060       0.0000       0.0000       0.0000       62.325       0.0000    
  88.28682581       1.0000       2.7432      0.79759      -93.052      -306.03      -92.774      0.76297      -12.984       52.806       61.499       92.819       0.0000       0.0000       0.0000       61.843       0.0000    
  89.78682581       1.0000      1.75900E-20 -4.39751E-21  -90.516      -297.89      -90.305     -1.11738E-20  -10.580       53.974       63.037       95.048       0.0000       0.0000       0.0000       63.152       0.0000    
  91.28682581       1.0000     -3.97065E-34   0.0000      -90.661      -299.07      -90.425       0.0000      -8.8140       54.932       64.205       96.779       0.0000       0.0000       0.0000       64.214       0.0000    
  92.78682581       1.0000     -3.17493E-52 -1.67048E-52  -89.533      -295.35      -89.367       0.0000      -6.6358       55.915       65.351       98.495       0.0000       0.0000       0.0000       65.304       0.0000    
  94.28682581       1.0000     -1.70978E-49 -1.32506E-51  -88.008      -290.32      -87.760      4.27882E-50  -4.5365       56.836       66.404       100.08       0.0000       0.0000       0.0000       66.323       0.0000    
  95.78682581       1.0000      8.99509E-66  3.73764E-66  -84.204      -277.77      -83.954     -7.40073E-65  -1.7034       57.793       67.490       101.71       0.0000       0.0000       0.0000       67.386       0.0000    
  96.39400632       1.0000     -9.49557E-66   0.0000      -83.704      -276.12      -83.463      4.74778E-66  -1.1148       58.073       67.805       102.19       0.0000       0.0000       0.0000       67.693       0.0000    
  96.39400633       1.0000      1.94598E-84 -3.26654E-83  -83.704      -276.12      -83.463     -1.05363E-81  -1.1148       58.073       67.805       102.19       0.0000       0.0000       0.0000       67.693       0.0000    
  98.79400633       1.0000       0.0000       0.0000      -83.612      -275.81      -83.465       0.0000      0.54914       58.977       68.810       103.70       0.0000       0.0000       0.0000       68.677       0.0000    
  100.2940063       1.0000       0.0000       0.0000      -83.875      -276.68      -83.721       0.0000       1.3650       59.420       69.296       104.43       0.0000       0.0000       0.0000       69.154       0.0000    
  101.7940063       1.0000       0.0000       0.0000      -82.213      -271.20      -82.007       0.0000       2.9547       59.922       69.853       105.27       0.0000       0.0000       0.0000       69.702       0.0000    
  103.2940063       1.0000       0.0000       0.0000      -85.135      -280.84      -85.047       0.0000       2.4494       60.076       70.007       105.51       0.0000       0.0000       0.0000       69.847       0.0000    
  104.7940063       1.0000       10.229       2.0388      -84.212      -277.69      -84.075       3.0795       6.8733       60.916       70.955       107.49       0.0000       0.0000       0.0000       70.985       0.0000    
  106.2940063       1.0000       385.00       22.985      -82.413      -260.96      -80.661       66.147       114.99       73.190       85.169       154.92       0.0000       0.0000       0.0000       86.788       0.0000    
  107.7940063       1.0000       1152.1       44.006      -74.160      -219.11      -73.310       61.534       349.27       92.257       107.50       213.44       0.0000       0.0000       0.0000       107.09       0.0000    
  109.2940063       1.0000       962.66       69.769      -77.277      -235.98      -78.161       37.002       236.27       83.240       119.32       170.75       0.0000       0.0000       0.0000       97.520       0.0000    
  110.7940063       1.0000       617.18       115.71      -84.031      -270.90      -86.494       1.7887       74.513       72.938       127.39       131.69       0.0000       0.0000       0.0000       86.424       0.0000    
  112.2940063       1.0000       15.172       5.1466      -90.366      -297.74      -90.362       1.6136      -78.108       53.612       52.917       84.301       0.0000       0.0000       0.0000       64.730       0.0000    
  113.7940063       1.0000      9.62965E-35 -2.48108E-36  -94.515      -311.38      -94.394     -2.48108E-36  -71.039       54.484       59.328       91.220       0.0000       0.0000       0.0000       66.152       0.0000    
  115.2940063       1.0000      2.22017E-49   0.0000      -94.023      -310.16      -93.902       0.0000      -60.413       55.279       62.864       95.540       0.0000       0.0000       0.0000       67.275       0.0000    
  116.7940063       1.0000      2.37389E-66   0.0000      -85.331      -281.48      -85.224       0.0000      -47.981       56.333       65.444       99.044       0.0000       0.0000       0.0000       68.546       0.0000    
  118.2940063       1.0000     -7.01112E-68  1.17689E-66  -86.000      -283.69      -85.792      5.72219E-67  -41.015       56.677       66.600       100.61       0.0000       0.0000       0.0000       68.897       0.0000    
  119.7940063       1.0000      7.95119E-65  3.90576E-65  -90.316      -297.93      -90.202       0.0000      -36.260       56.904       67.283       101.54       0.0000       0.0000       0.0000       69.048       0.0000    
  120.4010897       1.0000       0.0000       0.0000      -89.949      -296.72      -89.880       0.0000      -33.436       57.179       67.728       102.18       0.0000       0.0000       0.0000       69.313       0.0000    
  120.4010897       1.0000       0.0000       0.0000      -89.949      -296.72      -89.880       0.0000      -33.436       57.179       67.728       102.18       0.0000       0.0000       0.0000       69.313       0.0000    
  122.8010897       1.0000       0.0000       0.0000      -96.014      -316.56      -95.963       0.0000      -27.369       57.762       68.596       103.40       0.0000       0.0000       0.0000       69.716       0.0000    
  124.3010897       1.0000       0.0000       0.0000      -98.908      -326.01      -98.827       0.0000      -23.885       58.359       69.279       104.39       0.0000       0.0000       0.0000       70.215       0.0000    
  125.8010897       1.0000       0.0000       0.0000      -98.156      -323.79      -98.244       0.0000      -19.658       59.220       70.218       105.76       0.0000       0.0000       0.0000       71.017       0.0000    
  126.7571571       1.0000       0.0000       0.0000      -101.15      -334.05      -101.27       0.0000      -18.650       59.559       70.558       106.26       0.0000       0.0000       0.0000       71.289       0.0000    
  126.7571571       1.0000       0.0000       0.0000      -101.15      -334.05      -101.27       0.0000      -18.650       59.559       70.558       106.26       0.0000       0.0000       0.0000       71.288       0.0000    
  129.1571571       1.0000       25.962       5.6119      -99.932      -329.39      -100.17       7.3928      -4.9358       62.280       73.540       111.92       0.0000       0.0000       0.0000       74.542       0.0000    
  129.6233333       1.0000       54.049       10.139      -97.158      -319.81      -97.286       14.143       5.6994       63.859       75.333       116.97       0.0000       0.0000       0.0000       76.946       0.0000    
  129.6233333       1.0000       54.049       10.139      -97.158      -319.81      -97.286       14.143       5.6994       63.859       75.333       116.97       0.0000       0.0000       0.0000       76.946       0.0000    
  131.5433333       1.0000       412.75       35.909      -86.039      -274.91      -86.278       45.257       123.24       76.237       89.538       151.35       0.0000       0.0000       0.0000       89.994       0.0000    
  133.0433333       1.0000       415.59       42.972      -77.562      -253.30      -78.648       35.817       109.32       75.368       93.578       142.40       0.0000       0.0000       0.0000       89.067       0.0000    
  134.5433333       1.0000       242.58       45.375      -81.513      -266.28      -82.722       15.477       36.021       69.057       95.499       124.53       0.0000       0.0000       0.0000       81.880       0.0000    
  136.0433333       1.0000       19.320       6.0219      -85.958      -283.57      -86.229       2.4059      -25.884       61.902       70.223       106.64       0.0000       0.0000       0.0000       73.693       0.0000    
  137.5433333       1.0000      4.81482E-35 -2.10891E-35  -82.749      -272.97      -82.877     -2.10891E-35  -24.316       62.174       71.313       108.29       0.0000       0.0000       0.0000       74.036       0.0000    
  139.0433333       1.0000       0.0000       0.0000      -85.622      -282.44      -85.648       0.0000      -20.870       62.301       72.288       109.35       0.0000       0.0000       0.0000       74.157       0.0000    
  140.5433333       1.0000       0.0000       0.0000      -83.618      -275.83      -83.676     -4.21407E-53  -15.789       62.624       73.047       110.34       0.0000       0.0000       0.0000       74.465       0.0000    
  142.0433333       1.0000     -7.86042E-67   0.0000      -69.904      -230.79      -69.963      5.61427E-68  -6.2631       63.525       74.279       112.12       0.0000       0.0000       0.0000       75.423       0.0000    
  143.5433333       1.0000       0.0000       0.0000      -71.379      -235.46      -71.301      2.92605E-98  -4.6459       63.137       73.920       111.55       0.0000       0.0000       0.0000       74.881       0.0000    
  144.4080312       1.0000     -1.73435E-65  2.98551E-66  -70.460      -232.74      -70.556       0.0000      -2.7309       63.084       73.888       111.49       0.0000       0.0000       0.0000       74.764       0.0000    
  144.4080312       1.0000       0.0000       0.0000      -70.460      -232.74      -70.556       0.0000      -2.7309       63.084       73.888       111.49       0.0000       0.0000       0.0000       74.764       0.0000    
  146.8080312       1.0000       0.0000       0.0000      -72.942      -240.77      -72.987       0.0000     -0.47763       62.378       73.077       110.25       0.0000       0.0000       0.0000       73.789       0.0000    
  148.3080312       1.0000       0.0000       0.0000      -77.016      -254.11      -77.034       0.0000     -0.23534       61.831       72.414       109.25       0.0000       0.0000       0.0000       73.058       0.0000    
  149.8080312       1.0000       0.0000       0.0000      -74.479      -245.96      -74.561       0.0000       2.8115       61.760       72.290       109.07       0.0000       0.0000       0.0000       72.882       0.0000    
  151.3080312       1.0000       0.0000       0.0000      -72.453      -239.00      -72.367       0.0000       5.1861       61.601       72.059       108.73       0.0000       0.0000       0.0000       72.608       0.0000    
  152.8080312       1.0000       23.900       3.0521      -72.682      -239.39      -72.403       7.3812       13.423       62.226       72.737       110.93       0.0000       0.0000       0.0000       73.684       0.0000    
  154.3080312       1.0000       258.57       22.108      -70.431      -228.18      -69.318       47.228       84.736       69.449       81.067       141.39       0.0000       0.0000       0.0000       82.772       0.0000    
  155.8080312       1.0000       336.32       34.979      -69.333      -223.97      -68.717       39.048       102.99       70.716       82.567       131.62       0.0000       0.0000       0.0000       82.764       0.0000    
  157.3080312       1.0000       453.67       48.680      -67.594      -217.04      -67.435       35.199       125.06       72.486       92.732       137.30       0.0000       0.0000       0.0000       85.091       0.0000    
  158.8080312       1.0000       1070.5       195.04      -68.685      -218.81      -72.105      -14.422       238.72       88.243       192.98       185.97       0.0000       0.0000       0.0000       103.60       0.0000    
  160.3080312       1.0000       36.943       13.279      -76.096      -251.21      -76.396       1.6915      -40.188       53.935       44.883       86.540       0.0000       0.0000       0.0000       64.177       0.0000    
  161.5820078       1.0000       0.0000       0.0000      -78.303      -258.30      -78.297       0.0000      -43.257       54.043       52.328       90.665       0.0000       0.0000       0.0000       64.451       0.0000    
  163.0820078       1.0000      1.63421E-49  8.32137E-50  -79.532      -262.36      -79.537     -4.73623E-51  -36.691       54.456       57.363       94.099       0.0000       0.0000       0.0000       65.004       0.0000    
  164.5820078       1.0000     -4.27642E-50  2.13821E-50  -82.236      -271.27      -82.237       0.0000      -31.556       54.462       59.709       95.568       0.0000       0.0000       0.0000       65.011       0.0000    
  166.0820078       1.0000     -8.17106E-50 -4.16069E-50  -86.433      -285.12      -86.416      2.36811E-51  -27.644       54.445       61.043       96.359       0.0000       0.0000       0.0000       64.941       0.0000    
  167.5820078       1.0000       0.0000       0.0000      -83.181      -274.39      -83.031       0.0000      -21.197       54.997       62.517       97.780       0.0000       0.0000       0.0000       65.496       0.0000    
  168.4154352       1.0000      2.93469E-66 -7.40073E-65  -81.799      -269.83      -81.515      1.31398E-66  -18.173       55.250       63.162       98.398       0.0000       0.0000       0.0000       65.737       0.0000    
  168.4154352       1.0000       0.0000       0.0000      -81.799      -269.83      -81.515     -1.31777E-82  -18.173       55.250       63.162       98.398       0.0000       0.0000       0.0000       65.737       0.0000    
  170.8154352       1.0000       0.0000       0.0000      -83.432      -275.22      -83.380       0.0000      -13.014       55.703       64.289       99.413       0.0000       0.0000       0.0000       66.094       0.0000    
  172.3154352       1.0000       0.0000       0.0000      -86.714      -286.05      -86.642       0.0000      -11.313       55.920       64.741       99.807       0.0000       0.0000       0.0000       66.237       0.0000    
  173.8154352       1.0000       0.0000       0.0000      -90.162      -298.15      -90.382       0.0000      -9.9382       56.228       65.219       100.30       0.0000       0.0000       0.0000       66.486       0.0000    
  175.3154352       1.0000       0.0000       0.0000      -83.302      -275.46      -83.506       0.0000      -4.5531       57.203       66.417       101.93       0.0000       0.0000       0.0000       67.518       0.0000    
  176.8154352       1.0000       11.427       3.0766      -83.804      -276.89      -83.944       3.3172      0.68655       58.116       67.509       103.56       0.0000       0.0000       0.0000       68.534       0.0000    
  178.3154352       1.0000       66.310       13.293      -83.218      -273.78      -83.402       15.934       19.630       60.651       70.455       110.58       0.0000       0.0000       0.0000       71.527       0.0000    
  179.8154352       1.0000       297.13       33.792      -80.386      -259.30      -80.506       37.236       90.166       68.254       79.296       129.53       0.0000       0.0000       0.0000       80.078       0.0000    
  181.3154352       1.0000       275.30       38.225      -76.505      -247.93      -76.950       31.179       73.024       66.867       81.547       122.86       0.0000       0.0000       0.0000       78.550       0.0000    
  182.8154352       1.0000       135.56       29.856      -75.192      -246.93      -75.839       12.861       20.783       61.714       79.286       110.26       0.0000       0.0000       0.0000       72.675       0.0000    
  184.3154352       1.0000       5.3111       1.5795      -80.900      -266.86      -81.034       1.3840      -16.379       57.092       64.632       99.587       0.0000       0.0000       0.0000       67.387       0.0000    
  185.8154352       1.0000      1.20371E-35 -3.10134E-37  -79.257      -261.45      -79.361     -3.10134E-37  -12.989       57.646       66.206       101.35       0.0000       0.0000       0.0000       68.045       0.0000    
  187.3154352       1.0000      1.12826E-48   0.0000      -80.620      -265.94      -80.731       0.0000      -10.235       57.846       66.884       102.08       0.0000       0.0000       0.0000       68.256       0.0000    
  188.8154352       1.0000      7.64720E-68   0.0000      -80.012      -263.94      -80.208      3.81220E-68  -6.9556       58.115       67.413       102.71       0.0000       0.0000       0.0000       68.523       0.0000    
  190.3154352       1.0000      7.89382E-53 -1.32506E-51  -78.335      -258.41      -78.527      2.39298E-53  -3.6697       58.406       67.856       103.27       0.0000       0.0000       0.0000       68.798       0.0000    
  191.8154352       1.0000      1.68675E-80  1.34940E-79  -76.578      -252.61      -76.712      5.27110E-82 -0.75906       58.654       68.193       103.69       0.0000       0.0000       0.0000       69.017       0.0000    
  192.4216756       1.0000      1.87312E-67 -1.47112E-67  -75.564      -249.27      -75.736      2.65675E-69  0.50712       58.772       68.341       103.88       0.0000       0.0000       0.0000       69.125       0.0000    
  192.4216756       1.0000     -3.71442E-84   0.0000      -75.564      -249.27      -75.736     -2.93400E-85  0.50712       58.772       68.341       103.88       0.0000       0.0000       0.0000       69.125       0.0000    
  194.8216756       1.0000       0.0000       0.0000      -45.886      -151.37      -45.616       0.0000       17.165       60.586       70.471       106.99       0.0000       0.0000       0.0000       71.121       0.0000    
  196.3216756       1.0000       0.0000       0.0000      -43.267      -142.73      -43.072       0.0000       18.529       59.951       69.773       105.90       0.0000       0.0000       0.0000       70.331       0.0000    
  197.8216756       1.0000       0.0000       0.0000      -43.036      -141.96      -42.864       0.0000       18.905       58.984       68.694       104.24       0.0000       0.0000       0.0000       69.160       0.0000    
  199.3216756       1.0000       0.0000       0.0000      -41.424      -136.65      -41.453       0.0000       20.166       57.973       67.566       102.50       0.0000       0.0000       0.0000       67.938       0.0000    
  200.8216756       1.0000       22.787       4.0209      -40.227      -132.59      -40.386       6.9278       28.125       57.721       67.313       103.07       0.0000       0.0000       0.0000       67.983       0.0000    
  202.3216756       1.0000       275.24       23.722      -38.979      -126.95      -38.242       50.646       104.19       64.649       75.366       133.16       0.0000       0.0000       0.0000       76.801       0.0000    
  203.8216756       1.0000       390.31       37.481      -38.679      -126.37      -38.229       42.406       133.16       65.810       76.776       125.62       0.0000       0.0000       0.0000       76.679       0.0000    
  205.3216756       1.0000       446.15       49.059      -39.343      -128.20      -39.129       35.899       133.67       64.816       83.404       122.99       0.0000       0.0000       0.0000       75.784       0.0000    
  206.8216756       1.0000       373.49       73.348      -38.866      -127.41      -39.173       9.8928       82.893       60.372       94.642       111.41       0.0000       0.0000       0.0000       70.838       0.0000    
  208.3216756       1.0000       17.226       5.9276      -39.269      -129.56      -39.610       1.7264      -13.803       47.022       49.625       78.858       0.0000       0.0000       0.0000       55.535       0.0000    
  209.8216756       1.0000      9.72697E-51  1.33638E-51  -40.480      -133.53      -40.778      3.34096E-52  -13.585       45.981       50.788       78.966       0.0000       0.0000       0.0000       54.406       0.0000    
  211.3216756       1.0000       0.0000       0.0000      -40.183      -132.55      -40.495       0.0000      -8.5999       45.221       51.221       78.789       0.0000       0.0000       0.0000       53.547       0.0000    
  212.8216756       1.0000      1.76291E-50   0.0000      -42.044      -138.69      -41.938     -1.71057E-49  -5.3336       44.176       50.708       77.625       0.0000       0.0000       0.0000       52.323       0.0000    
  214.3216756       1.0000      7.60148E-87 -3.39802E-85  -41.469      -136.80      -41.696     -2.09898E-85  -1.4502       43.347       50.164       76.579       0.0000       0.0000       0.0000       51.325       0.0000    
